dimension,w_statistic,p_value,p_value_bonferroni,p_value_bh
146,34550.0,2.967906239355326e-123,2.2793519918248905e-120,1.7669395285464266e-122
147,101196.0,7.618257117265011e-60,5.850821466059529e-57,1.8283817081436026e-59
148,48349.0,3.120556860435843e-108,2.3965876688147273e-105,1.461333944399224e-107
149,147552.0,2.5479832290400624e-29,1.956851119902768e-26,4.3293166369530265e-29
150,136855.0,2.2357892715686845e-35,1.7170861605647496e-32,3.993223629220348e-35
151,212353.0,3.349559004664106e-05,0.025724613155820336,3.969847709231533e-05
152,159779.0,4.0325825328079165e-23,3.09702338519648e-20,6.269278107685182e-23
153,85625.0,1.3511994427509336e-72,1.037721172032717e-69,3.7735315346644253e-72
154,210660.0,1.4667851636019447e-05,0.011264910056462935,1.7656598834581405e-05
155,140608.0,3.481517155249287e-33,2.6738051752314523e-30,6.132580677136358e-33
156,233773.0,0.07129204722469427,1.0,0.07657663254344783
157,108461.0,2.5180279498044801e-54,1.933845465449841e-51,5.573041687175334e-54
158,51906.0,1.6073822868768845e-104,1.2344695963214473e-101,7.014031797280951e-104
159,101377.0,1.0536209222873323e-59,8.091808683166712e-57,2.5052039266770002e-59
160,208206.0,4.179732462391648e-06,0.0032100345311167856,5.087217957395857e-06
161,159632.0,3.432653936015706e-23,2.636278222860062e-20,5.358289070853785e-23
162,104892.0,5.295265383895326e-57,4.066763814831611e-54,1.2286295513086437e-56
163,153088.0,2.035365912286621e-26,1.563161020636125e-23,3.290865306602368e-26
164,1860.0,8.673851870331971e-163,6.661518236414954e-160,1.6653795591037385e-160
165,249329.0,0.9196973904757294,1.0,0.9220986891453788
166,247709.0,0.7809017682209395,1.0,0.7891217868337914
167,51121.0,2.469374266456418e-105,1.896479436638529e-102,1.0962308882303636e-104
168,141417.0,1.0111396997536709e-32,7.765552894108193e-30,1.7648983850245893e-32
169,186196.0,2.3576411880377392e-12,1.8106684324129836e-09,3.2047228892265196e-12
170,178549.0,4.208189824198995e-15,3.231889784984828e-12,5.996084944313225e-15
171,180306.0,1.914540961902638e-14,1.470367458741226e-11,2.6979219426444515e-14
172,206698.0,1.8670347243157839e-06,0.0014338826682745221,2.2905473934097795e-06
173,21541.0,2.5404037553439794e-138,1.9510300841041762e-135,2.3226548620287813e-137
174,216622.0,0.0002323182326381051,0.1784204026660647,0.00027033394343343135
175,234764.0,0.09004973881862623,1.0,0.09618664730557015
176,34968.0,8.750172968004468e-123,6.72013283942743e-120,5.12987239650949e-122
177,183589.0,2.9452614667163414e-13,2.26196080643815e-10,4.0609709271780077e-13
178,220136.0,0.0009794920144179738,0.7522498670730038,0.0011210877303621518
179,9597.0,6.261182256810776e-153,4.808587973230676e-150,1.202146993307669e-151
180,181753.0,6.48735817737444e-14,4.98229108022357e-11,9.025889638086178e-14
181,121638.0,5.172205341497161e-45,3.9722537022698196e-42,1.0237767273891288e-44
182,141162.0,7.231416741389246e-33,5.553728057386941e-30,1.2679744423257857e-32
183,195048.0,1.5170127239774304e-09,1.1650657720146666e-06,1.9482705217636564e-09
184,23554.0,6.222105191374788e-136,4.778576786975837e-133,5.194105203234605e-135
185,177846.0,2.2719587768390964e-15,1.7448643406124262e-12,3.243242268796331e-15
186,97597.0,1.1126318626958618e-62,8.545012705504218e-60,2.7387861235590447e-62
187,129816.0,1.0993098401995613e-39,8.442699572732631e-37,2.0442371846810245e-39
188,198760.0,1.7382207792302952e-08,1.3349535584488667e-05,2.2028936608067107e-08
189,79416.0,4.959109900313318e-78,3.808596403440628e-75,1.5113477791431065e-77
190,64367.0,4.9148892319451285e-92,3.774634930133859e-89,1.7804881745914426e-91
191,186506.0,3.00320679197633e-12,2.3064628162378213e-09,4.053537462632376e-12
192,22167.0,1.4128529960415723e-137,1.0850711009599276e-134,1.2617105825115436e-136
193,186455.0,2.886204455769044e-12,2.216605022030626e-09,3.909356299877647e-12
194,146116.0,4.2410663927536695e-30,3.257138989634818e-27,7.23808664363293e-30
195,95923.0,5.0651262453991095e-64,3.890016956466516e-61,1.2671065004776925e-63
196,72180.0,1.284217484053046e-84,9.862790277527394e-82,4.288169685881476e-84
197,95202.0,1.3249812860456719e-64,1.0175856276830761e-61,3.33634632027238e-64
198,130447.0,2.7402567504022085e-39,2.104517184308896e-36,5.083374841325836e-39
199,58046.0,2.8767010018888996e-98,2.209306369450675e-95,1.1506804007555598e-97
200,23411.0,4.2161801649465216e-136,3.2380263666789286e-133,3.558270732614207e-135
201,160606.0,9.932399988848312e-23,7.628083191435504e-20,1.537919998273287e-22
202,110392.0,6.637695837564627e-53,5.097750403249633e-50,1.440042486793682e-52
203,164427.0,5.754744264264282e-21,4.419643594954969e-18,8.665967833245037e-21
204,225250.0,0.006208506778416702,1.0,0.0068804230964271676
205,81596.0,4.232013416090174e-76,3.250186303557254e-73,1.2500716552143281e-75
206,215286.0,0.0001295855881097836,0.0995217316683138,0.00015147904363518083
207,3572.0,1.4009869278168978e-160,1.0759579605633774e-157,6.32916447390222e-159
208,16565.0,2.56464176845351e-144,1.9696448781722955e-141,2.8965365855474933e-143
209,109149.0,8.119927364431907e-54,6.236104215883705e-51,1.786849345525417e-53
210,3274.0,5.796339927396755e-161,4.451589064240708e-158,2.7822431651504424e-159
211,29196.0,2.3861063418472942e-129,1.832529670538722e-126,1.6361872058381445e-128
212,230922.0,0.034371172817965444,1.0,0.03738960442520887
213,102621.0,9.682668906025969e-59,7.436289719827944e-56,2.274094715543714e-58
214,246691.0,0.696849483925272,1.0,0.7051125212840698
215,32331.0,9.215223596434097e-126,7.077291722061387e-123,5.66183337764911e-125
216,70668.0,4.988568286848e-86,3.831220444299264e-83,1.6877623102639927e-85
217,3214.0,4.852075134678433e-161,3.726393703433037e-158,2.4842624689553577e-159
218,234725.0,0.08924300752164303,1.0,0.09545770163874909
219,118947.0,7.672631742429993e-47,5.892581178186235e-44,1.5713549808496624e-46
220,163224.0,1.633368312173128e-21,1.2544268637489623e-18,2.474214721398348e-21
221,4079.0,6.272844017446785e-160,4.817544205399131e-157,2.4087721026995654e-158
222,126336.0,6.552964355671753e-42,5.0326766251559064e-39,1.24571203592968e-41
223,120661.0,1.1325798672750104e-45,8.69821338067208e-43,2.2710739897316134e-45
224,73521.0,2.2378624270602667e-83,1.718678343982285e-80,7.251807358575041e-83
225,151509.0,3.13994096629883e-27,2.4114746621175015e-24,5.1090564875370795e-27
226,217680.0,0.00036359022885398904,0.27923729575986356,0.0004205380960238909
227,106781.0,1.4095676470012564e-55,1.082547952896965e-52,3.193356793206386e-55
228,67530.0,5.400347359399616e-89,4.147466772018905e-86,1.911275010146961e-88
229,89402.0,2.1839283940547226e-69,1.677257006634027e-66,5.926703203653806e-69
230,219586.0,0.000789196340114157,0.6061027892076726,0.000904631028668168
231,220232.0,0.0010167744064312906,0.7808827441392312,0.001162027893064332
232,245412.0,0.5964036491431817,1.0,0.6074774569522062
233,103433.0,4.078048345927449e-58,3.1319411296722807e-55,9.519577901739455e-58
234,187443.0,6.198652183808493e-12,4.760564877164922e-09,8.337241466138217e-12
235,118914.0,7.282586773290711e-47,5.593026641887266e-44,1.4954616689538144e-46
236,154264.0,8.032173605651079e-26,6.168709329140029e-23,1.295947338054628e-25
237,248490.0,0.8472300293418062,1.0,0.851665788657732
238,179096.0,6.77071295104329e-15,5.199907546401247e-12,9.576256991530842e-15
239,162701.0,9.396774419046817e-22,7.216722753827955e-19,1.4318894352833246e-21
240,72777.0,4.595776890943361e-84,3.5295566522445014e-81,1.5213606259674576e-83
241,119411.0,1.5956661533868497e-46,1.2254716058011006e-43,3.233434316097891e-46
242,156613.0,1.186686785681675e-24,9.113754514035265e-22,1.8947514582193895e-24
243,19484.0,8.747832357964212e-141,6.718335250916515e-138,8.839914803837521e-140
244,113490.0,1.1517613470710185e-50,8.845527145505423e-48,2.4570908737515063e-50
245,73897.0,4.967911936306643e-83,3.815356367083502e-80,1.5963834171897496e-82
246,57434.0,6.989356389728244e-99,5.3678257073112915e-96,2.855226440059198e-98
247,98473.0,5.529680521731577e-62,4.246794640689851e-59,1.3481887748221748e-61
248,51431.0,5.178890874045561e-105,3.977388191266991e-102,2.2727932521525663e-104
249,246442.0,0.6768005746844326,1.0,0.6857293421604805
250,179042.0,6.461197755865651e-15,4.96219987650482e-12,9.15535032565465e-15
251,23272.0,2.8875328253851874e-136,2.217625209895824e-133,2.4917137189840717e-135
252,208153.0,4.064815504047682e-06,0.0031217783071086198,4.955203662077174e-06
253,70165.0,1.682897453809814e-86,1.2924652445259372e-83,5.744289975670831e-86
254,172274.0,1.3961885087638215e-17,1.0722727747306149e-14,2.0231561787370092e-17
255,222125.0,0.0020795392816577952,1.0,0.0023590637641258297
256,220622.0,0.0011821459919674425,0.9078881218309959,0.0013470150175534064
257,25250.0,6.171841212433768e-134,4.739974051149134e-131,4.7878525769183175e-133
258,61308.0,5.0255987153432576e-95,3.859659813383622e-92,1.9013102528983358e-94
259,105144.0,8.224015145957771e-57,6.316043632095568e-54,1.902422780751677e-56
260,119437.0,1.6623707070223282e-46,1.276700702993148e-43,3.3597386920872315e-46
261,249365.0,0.9228262483657836,1.0,0.9240294116622189
262,27812.0,5.997670426569522e-131,4.606210887605393e-128,4.225881548261828e-130
263,31507.0,1.0634012080997505e-126,8.166921278206084e-124,6.694197769021381e-126
264,49356.0,3.5624492823252633e-107,2.7359610488258022e-104,1.609388852250472e-106
265,76994.0,3.3186907908001793e-80,2.5487545273345377e-77,1.0235961957166818e-79
266,100569.0,2.4700118714853452e-60,1.896969117300745e-57,5.946611652980392e-60
267,26358.0,1.2208064429117461e-132,9.37579348156221e-130,8.929327125297343e-132
268,172887.0,2.489084412774155e-17,1.911616829010551e-14,3.600031693051885e-17
269,131163.0,7.68071131783443e-39,5.898786292096842e-36,1.4179774740617408e-38
270,226801.0,0.0102646284313921,1.0,0.011310236205608512
271,132677.0,6.655031903416396e-38,5.111064501823792e-35,1.2198244634424326e-37
272,24195.0,3.550249604873881e-135,2.7265916965431403e-132,2.8401996838991046e-134
273,151472.0,3.004322136716019e-27,2.3073194009979026e-24,4.898767305728031e-27
274,203101.0,2.455754789025342e-07,0.0001886019677971463,3.0419672225346175e-07
275,222605.0,0.002477391696048559,1.0,0.0028021160862522726
276,80336.0,3.2612878974661136e-77,2.5046691052539753e-74,9.745794183867608e-77
277,165348.0,1.4918367790753372e-20,1.145730646329859e-17,2.2333930727677564e-20
278,68375.0,3.435692350806429e-88,2.6386117254193377e-85,1.2048455367211588e-87
279,171685.0,7.977387136904239e-18,6.126633321142455e-15,1.1603472199133438e-17
280,135877.0,5.836656008484369e-36,4.482551814515995e-33,1.0473251903074755e-35
281,200670.0,5.72616657150719e-08,4.3976959269175216e-05,7.209337585110692e-08
282,84373.0,1.1241583121846345e-73,8.633535837577993e-71,3.185806582132101e-73
283,217406.0,0.0003241617795243687,0.24895624667471516,0.0003760668378772133
284,92866.0,1.6474475781297414e-66,1.2652397400036413e-63,4.2889482711987846e-66
285,189934.0,4.047269159783831e-11,3.108302714713982e-08,5.359142611575831e-11
286,192201.0,2.0953403885098017e-10,1.6092214183755277e-07,2.7414334214233863e-10
287,187730.0,7.723171035439686e-12,5.931395355217679e-09,1.0333441385396652e-11
288,184815.0,7.911778348716393e-13,6.07624577181419e-10,1.0811825216751228e-12
289,57909.0,2.096590092241788e-98,1.6101811908416933e-95,8.430268014877975e-98
290,49216.0,2.541210851722392e-107,1.951649934122797e-104,1.1616963893588077e-106
291,243945.0,0.49009313158180035,1.0,0.5018553667397636
