dimension,w_statistic,p_value,p_value_bonferroni,p_value_bh
99,79190.0,3.1176045563772263e-78,2.3943202992977097e-75,1.4511032116955816e-77
100,74489.0,1.737879526366067e-82,1.3346914762491396e-79,8.957660914423755e-82
101,190448.0,5.907019624714924e-11,4.536591071781062e-08,8.11554753449206e-11
102,196701.0,4.584192740134018e-09,3.5206600244229255e-06,6.028527439080352e-09
103,221831.0,0.001865733140336285,1.0,0.0021259392459618202
104,41759.0,2.7776892050745268e-115,2.1332653094972363e-112,4.102433287494686e-114
105,203995.0,4.123108036539281e-07,0.0003166546972062168,5.191060609937979e-07
106,104391.0,2.2019881641759388e-57,1.691126910087121e-54,6.580260350533545e-57
107,72997.0,7.34471339663189e-84,5.640739888613291e-81,3.917180478203675e-83
108,240878.0,0.30494729183101943,1.0,0.31605873161433595
109,152980.0,1.7928420549227502e-26,1.3769026981806722e-23,3.3665102645004205e-26
110,65464.0,5.650489599876484e-91,4.33957601270514e-88,3.61631334392095e-90
111,79489.0,5.761009311201259e-78,4.424455151002567e-75,2.633604256549147e-77
112,221801.0,0.0018450916181755586,1.0,0.002105542886714456
113,34687.0,4.231529670038633e-123,3.24981478658967e-120,8.783283206999107e-122
114,45819.0,6.5180691842115116e-111,5.005877133474441e-108,6.764698829019515e-110
115,244362.0,0.5192417006098261,1.0,0.5309955074145758
116,94671.0,4.915866551842566e-65,3.775385511815091e-62,1.6631654237070882e-64
117,119587.0,2.105170147064073e-46,1.6167706729452081e-43,5.283564290670614e-46
118,217126.0,0.00028803114970736115,0.22120792297525338,0.0003382384143352498
119,82452.0,2.3884520332382215e-75,1.8343311615269543e-72,1.0134426306778752e-74
120,198232.0,1.240852399743912e-08,9.529746430033244e-06,1.6152112593276683e-08
121,151214.0,2.207258788560428e-27,1.695174749614409e-24,4.227368452903763e-27
122,170740.0,3.2220774318641825e-18,2.474555467671692e-15,5.1768942838319915e-18
123,164083.0,4.021566324675496e-21,3.088562937350781e-18,6.803002064649297e-21
124,136917.0,2.43362131498111e-35,1.8690211699054924e-32,5.134673543696408e-35
125,190379.0,5.6157000537992994e-11,4.312857641317862e-08,7.729135557917315e-11
126,72535.0,2.7425666457451613e-84,2.106291183932284e-81,1.4729308978547441e-83
127,226644.0,0.009767030586115949,1.0,0.010855397236088348
128,230981.0,0.03492461138169861,1.0,0.03799164524241435
129,169275.0,7.738820764197507e-19,5.943414346903686e-16,1.2645562440220608e-18
130,122058.0,9.902155043780832e-45,7.604855073623679e-42,2.3839671077190217e-44
131,195053.0,1.522179878567629e-09,1.169034146739939e-06,2.0260557135874158e-09
132,61342.0,5.429089936211587e-95,4.1695410710104986e-92,3.7904918827368174e-94
133,81073.0,1.4639515549319202e-76,1.1243147941877148e-73,6.352060984111383e-76
134,156923.0,1.6848442778403145e-24,1.2939604053813616e-21,3.0517934089183053e-24
135,79929.0,1.419352044288105e-77,1.0900623700132647e-74,6.412131588313322e-77
136,90669.0,2.506052985367704e-68,1.9246486927623966e-65,9.164993775059032e-68
137,247703.0,0.7803977083298959,1.0,0.7875761366588174
138,157355.0,2.7406407410767986e-24,2.1048120891469812e-21,4.9293023165034686e-24
139,19027.0,2.4647237376278702e-141,1.8929078304982042e-138,1.3520770217844315e-139
140,33988.0,6.914094179121123e-124,5.3100243295650226e-121,1.4750067582125063e-122
141,119176.0,1.1016501223075356e-46,8.460672939321874e-44,2.792301300106229e-46
142,186508.0,3.0079171790861688e-12,2.3100803935381776e-09,4.246471311651061e-12
143,149784.0,3.939559186944152e-28,3.0255814555731086e-25,7.621111978773573e-28
144,16509.0,2.1921553239858164e-144,1.6835752888211072e-141,1.683575288821107e-142
145,78866.0,1.6007455580786236e-78,1.2293725886043828e-75,7.496174320758432e-78
146,238765.0,0.20868994045727218,1.0,0.2183567769362194
147,74739.0,2.945268858000129e-82,2.2619664829440987e-79,1.5079776552960658e-81
148,200937.0,6.741775136971402e-08,5.177683305194037e-05,8.701988748225272e-08
149,164230.0,4.68789598564298e-21,3.6003041169738084e-18,7.912756301041338e-21
150,156107.0,6.680767060764801e-25,5.130829102667367e-22,1.2245415519492524e-24
151,152408.0,9.133977983850275e-27,7.014895091597012e-24,1.7363601711873792e-26
152,46492.0,3.390831950276625e-110,2.6041589378124484e-107,3.4265249181742743e-109
153,162320.0,6.26881421155525e-22,4.814449314474432e-19,1.0770580121866739e-21
154,189607.0,3.176883167936934e-11,2.439846272975565e-08,4.380334421859184e-11
155,173435.0,4.1579757604385843e-17,3.193325384016833e-14,6.502622116849708e-17
156,203041.0,2.371045226596625e-07,0.0001820962734026208,3.009855758721005e-07
157,32987.0,5.112533502333288e-125,3.9264257297919654e-122,1.1218359227977044e-123
158,118581.0,4.298734422988417e-47,3.3014280368551044e-44,1.096819945799038e-46
159,93779.0,9.223781766468581e-66,7.08386439664787e-63,3.1624394627892276e-65
160,202187.0,1.4320203820771878e-07,0.00010997916534352803,1.8310260741346653e-07
161,218173.0,0.00044604481190453106,0.34256241554267985,0.0005198215713849467
162,75722.0,2.327136040788204e-81,1.7872404793253407e-78,1.1758161048193032e-80
163,39969.0,3.087617807587856e-117,2.3712904762274734e-114,5.154979296146682e-116
164,223754.0,0.003727862243052829,1.0,0.004216492198327795
165,53878.0,1.720748712625786e-102,1.3215350112966036e-99,1.452236276150114e-101
166,115776.0,4.8072696808237385e-49,3.691983114872631e-46,1.26006249654356e-48
167,74004.0,6.232042285399044e-83,4.786208475186466e-80,3.2559241327799084e-82
168,146246.0,4.9936883360911165e-30,3.835152642117977e-27,9.859004221382977e-30
169,81684.0,5.058385896284143e-76,3.8848403683462217e-73,2.170301881757666e-75
170,70520.0,3.6248478251983015e-86,2.7838831297522955e-83,2.0469728895237467e-85
171,91693.0,1.7757645893623618e-67,1.3637872046302937e-64,6.313829651066175e-67
172,93599.0,6.573050229539663e-66,5.048102576286462e-63,2.273920079408316e-65
173,49350.0,3.511587403842362e-107,2.6968991261509338e-104,3.3295050940134985e-106
174,62877.0,1.7420771453869146e-93,1.3379152476571503e-90,1.1736098663659214e-92
175,145845.0,3.0153103357481368e-30,2.315758337854569e-27,5.983871674042814e-30
176,45555.0,3.408280976978802e-111,2.61755979031972e-108,3.6867039300277745e-110
177,159141.0,2.0006805439600785e-23,1.5365226577613402e-20,3.5403747874685263e-23
178,50853.0,1.300627201428578e-105,9.98881690697148e-103,1.2034719165025878e-104
179,157181.0,2.2535333405076483e-24,1.7307136055098737e-21,4.062707994154634e-24
180,202272.0,1.5062969535115829e-07,0.00011568360602968956,1.9216545852107902e-07
181,184146.0,4.624384687980661e-13,3.5515274403691473e-10,6.675803459340502e-13
182,54066.0,2.6800969933063837e-102,2.0583144908593025e-99,2.2372983596296767e-101
183,189201.0,2.3478546569479033e-11,1.8031523765359895e-08,3.25478768327796e-11
184,175421.0,2.5914295505089037e-16,1.990217894790838e-13,3.956695615886358e-16
185,203793.0,3.670536396867233e-07,0.00028189719527940346,4.636467027621768e-07
186,217967.0,0.000409669073211864,0.3146258482267116,0.00047888256959925657
187,206568.0,1.7395951391767322e-06,0.0013360090668877304,2.1583345183969796e-06
188,128090.0,8.822222365002524e-41,6.775466776321938e-38,2.0105242659709017e-40
189,242120.0,0.37350374587609714,1.0,0.38503473400381555
190,164029.0,3.801091555522895e-21,2.9192383146415834e-18,6.4442346901580206e-21
191,100068.0,1.0009199264703947e-60,7.687065035292631e-58,3.150436489874029e-60
192,134064.0,4.697235772800762e-37,3.607477073510985e-34,1.0133362566042093e-36
193,189007.0,2.0305823790259472e-11,1.5594872670919274e-08,2.8251580925578396e-11
194,76391.0,9.438418148295038e-81,7.248705137890589e-78,4.676583959929413e-80
195,203613.0,3.307962785781393e-07,0.000254051541948011,4.192269669109092e-07
196,185908.0,1.881021145545029e-12,1.4446242397785821e-09,2.6702851012543107e-12
197,187881.0,8.667135351031717e-12,6.656359949592359e-09,1.2146642243781676e-11
198,201431.0,9.099488590232863e-08,6.988407237298839e-05,1.1686299727924479e-07
199,136641.0,1.6681674734481771e-35,1.2811526196082002e-32,3.529346059526722e-35
200,209688.0,8.99527014228803e-06,0.006908367469277207,1.0948284420407616e-05
201,124139.0,2.397087176513479e-43,1.8409629515623517e-40,5.68198441840232e-43
202,239141.0,0.22397804612590622,1.0,0.23371622204442388
203,60792.0,1.556034372519282e-95,1.1950343980948085e-92,1.1273909415988759e-94
204,221635.0,0.001734619209488914,1.0,0.001982421953701616
205,45106.0,1.1292723060980471e-111,8.672811310833002e-109,1.2389730444047146e-110
206,194060.0,7.714486870435485e-10,5.924725916494452e-07,1.033983580540044e-09
207,136948.0,2.5389268171019754e-35,1.9498957955343171e-32,5.342180261737855e-35
208,101655.0,1.732511622978811e-59,1.3305689264477268e-56,5.3222757057909075e-59
209,131411.0,1.0960622466378163e-38,8.41775805417843e-36,2.4188959925800085e-38
210,244553.0,0.5328854363154236,1.0,0.5442234243221348
211,167666.0,1.5689457244942368e-19,1.204950316411574e-16,2.585730292728699e-19
212,240367.0,0.2793337977338549,1.0,0.29020622929120404
213,205927.0,1.2240586641964623e-06,0.0009400770541028831,1.5260991138033815e-06
214,92271.0,5.333253228392988e-67,4.095938479405815e-64,1.870291543107678e-66
215,109867.0,2.7391773305867547e-53,2.1036881898906277e-50,7.649775235965918e-53
216,198082.0,1.1268734008146349e-08,8.654387718256396e-06,1.471834645961972e-08
217,173807.0,5.87856803269386e-17,4.5147402491088844e-14,9.157688132066702e-17
218,234999.0,0.09503587521686668,1.0,0.10151258993957388
219,43403.0,1.6737916184702992e-113,1.2854719629851897e-110,2.040431687278079e-112
220,138230.0,1.4491411076472282e-34,1.1129403706730712e-31,3.02429448552465e-34
221,243391.0,0.4527713711467214,1.0,0.4648775575410187
222,185533.0,1.3997145192608687e-12,1.0749807507923472e-09,1.9981054847441396e-12
223,111317.0,3.132328589482501e-52,2.4056283567225607e-49,8.653339412671082e-52
224,195443.0,1.981614205607476e-09,1.5218797099065414e-06,2.623930534321623e-09
225,209712.0,9.105720940750624e-06,0.0069931936824964794,1.1065179877367846e-05
226,225848.0,0.00756026625422588,1.0,0.008475018873583134
227,242408.0,0.39066924507533196,1.0,0.4021903220078485
228,200422.0,4.916791216179642e-08,3.776095654025965e-05,6.367783564967902e-08
229,170155.0,1.8285111775868428e-18,1.4042965843866951e-15,2.9626510219128593e-18
230,205265.0,8.472043293588154e-07,0.0006506529249475702,1.059695317504186e-06
231,59125.0,3.4476819163228696e-97,2.647819711735964e-94,2.6478197117359637e-96
232,105160.0,8.457329058824389e-57,6.495228717177131e-54,2.4885933782287857e-56
233,197332.0,6.9332917323252525e-09,5.3247680504257935e-06,9.086634898337532e-09
234,118621.0,4.580089261357728e-47,3.517508552722735e-44,1.164737931365144e-46
235,214915.0,0.0001097970551380257,0.08432413834600375,0.00013073509821085851
236,67105.0,2.122660010948669e-89,1.6302028884085777e-86,1.263723169308975e-88
237,133536.0,2.238424836984242e-37,1.7191102748038977e-34,4.8562437141353045e-37
238,218009.0,0.0004168527112612819,0.3201428822486645,0.0004865393347244141
239,234582.0,0.08633473412847516,1.0,0.09247569848070979
240,163181.0,1.5610036415406645e-21,1.1988507967032303e-18,2.65820575765683e-21
241,42771.0,3.4759478804117624e-114,2.6695279721562335e-111,4.449213286927056e-113
242,170859.0,3.613844729315411e-18,2.7754327521142353e-15,5.794222864539114e-18
243,246993.0,0.7214518436061108,1.0,0.7300066085500568
244,203027.0,2.3516868354365075e-07,0.00018060954896152379,2.990224320555029e-07
245,160263.0,6.841111622217324e-23,5.253973725862905e-20,1.1940849376961148e-22
246,45936.0,8.685522151277491e-111,6.6704810121811134e-108,8.893974682908152e-110
247,145167.0,1.2794167318770401e-30,9.825920500815669e-28,2.5455752592786708e-30
248,204771.0,6.416456323549831e-07,0.000492783845648627,8.065202056442341e-07
249,108753.0,4.141841289307449e-54,3.180934110188121e-51,1.169461069922103e-53
250,237385.0,0.15906177272720756,1.0,0.16780143056936184
251,112597.0,2.636273538294482e-51,2.0246580774101622e-48,7.154268824770892e-51
252,49115.0,1.9914914560721556e-107,1.5294654382634155e-104,1.9118317978292692e-106
253,170635.0,2.9114194435009583e-18,2.235970132608736e-15,4.6875684121776434e-18
254,92141.0,4.166036057317138e-67,3.199515692019562e-64,1.4676677486328264e-66
255,189012.0,2.0382058260202202e-11,1.5653420743835293e-08,2.8306366625380273e-11
256,249888.0,0.9683917795405442,1.0,0.9709202176072297
257,156110.0,6.703622957381422e-25,5.148382431268932e-22,1.2258053407783171e-24
258,226175.0,0.008406101266600118,1.0,0.009383554902251293
259,239979.0,0.26089063838863935,1.0,0.2718643287414858
260,237138.0,0.15120980789721206,1.0,0.15973745868646336
261,221626.0,0.0017288072200765411,1.0,0.0019787242101621215
262,43843.0,4.985674729184552e-113,3.828998192013736e-110,5.982809675021463e-112
263,65972.0,1.7421473273824783e-90,1.3379691474297433e-87,1.0877797946583279e-89
264,25888.0,3.4484989594666933e-133,2.6484472008704204e-130,1.1035196670293419e-131
265,221886.0,0.0019041278029506277,1.0,0.0021664743002460475
266,186390.0,2.7435715602636755e-12,2.107062958282503e-09,3.880410604571828e-12
267,111838.0,7.472154671796083e-52,5.7386147879393914e-49,2.034969782957231e-51
268,217456.0,0.00033104518454925833,0.2542427017338304,0.00038815679654019905
269,11612.0,2.0566476841508073e-150,1.57950542142782e-147,5.2650180714260666e-148
270,80833.0,8.984223016150463e-77,6.899883276403555e-74,3.9654501588526177e-76
271,138919.0,3.6656676975448826e-34,2.8152327917144697e-31,7.608737274903973e-34
272,162740.0,9.793540056920395e-22,7.521438763714863e-19,1.6788925811863533e-21
273,146185.0,4.625377492792774e-30,3.55228991446485e-27,9.155386377486727e-30
274,52196.0,3.205452793292841e-104,2.461787745248902e-101,2.8296410864929905e-103
275,105276.0,1.0354374572232156e-56,7.952159671474297e-54,3.035175447127594e-56
276,126493.0,8.282656618980909e-42,6.361080283377339e-39,1.933459052698279e-41
277,100938.0,4.795621683664647e-60,3.683037453054449e-57,1.4911082805888458e-59
278,177563.0,1.7698114747761203e-15,1.3592152126280603e-12,2.6651278678981578e-15
279,182580.0,1.2887516825704477e-13,9.897612922141039e-11,1.8888574278895114e-13
280,169117.0,6.62531885201099e-19,5.08824487834444e-16,1.0849136201160853e-18
281,144828.0,8.31690055038909e-31,6.387379622698821e-28,1.659059642259434e-30
282,202188.0,1.432873268951737e-07,0.0001100446670554934,1.8310260741346653e-07
283,220050.0,0.0009471743801712444,0.7274299239715156,0.0010922371230803539
284,44216.0,1.2553889508137524e-112,9.641387142249619e-110,1.4390130063059133e-111
285,61306.0,5.0032519637113897e-95,3.842497508130347e-92,3.5252270716792174e-94
286,225614.0,0.007002691530437901,1.0,0.007862671192070627
287,189301.0,2.529860284338451e-11,1.9429326983719302e-08,3.494483270453112e-11
288,130175.0,1.8495604610826908e-39,1.4204624341115065e-36,4.141289895368824e-39
289,102674.0,1.0638489992398382e-58,8.170360314161957e-56,3.255123631140222e-58
290,210669.0,1.4733717710026422e-05,0.011315495201300292,1.776372873045572e-05
291,22468.0,3.21911152342569e-137,2.47227764999093e-134,1.236138824995465e-135
292,164328.0,5.191640546401161e-21,3.987179939636092e-18,8.743815657096693e-21
293,245315.0,0.5890611438623652,1.0,0.599203918524896
294,127632.0,4.49034718750811e-41,3.448586640006229e-38,1.0294288477630533e-40
295,203716.0,3.5109711118897667e-07,0.0002696425813931341,4.442217156394301e-07
296,128195.0,1.0295936320443935e-40,7.907279094100943e-38,2.3394316846452492e-40
297,200832.0,6.323130966532168e-08,4.8561645822967056e-05,8.175361249657753e-08
298,180608.0,2.4749749849532655e-14,1.900780788444108e-11,3.683683698535093e-14
299,184828.0,7.994435370205261e-13,6.139726364317641e-10,1.1476124045453534e-12
300,208893.0,5.981635632490148e-06,0.004593896165752434,7.3034915194792266e-06
