dimension,w_statistic,p_value,p_value_bonferroni,p_value_bh
122,170870.0,3.652359279789037e-18,2.8050119268779807e-15,6.40413681935612e-18
123,148482.0,8.032527001984628e-29,6.168980737524194e-26,1.7525513458875553e-28
124,231523.0,0.04037392585864306,1.0,0.04500315683517833
125,159618.0,3.380429074016946e-23,2.5961695288450145e-20,6.760858148033892e-23
126,168642.0,4.1457579626322748e-19,3.183942115301587e-16,7.439117091826138e-19
127,81693.0,5.151512805076374e-76,3.956361834298655e-73,3.2697205242137643e-75
128,183898.0,3.784568860916714e-13,2.906548885184036e-10,5.836443544546258e-13
129,68140.0,2.055613133030183e-88,1.5787108861671806e-85,1.6975385872765382e-87
130,212130.0,3.01001407805227e-05,0.023116908119441434,3.777272568536182e-05
131,73253.0,1.2663769471301247e-83,9.725774953959357e-81,9.442499955300346e-83
132,248176.0,0.8204042591917953,1.0,0.8279506847034149
133,138203.0,1.3972335270524712e-34,1.073075348776298e-31,3.406588408813644e-34
134,88461.0,3.522269455257026e-70,2.7051029416373957e-67,1.918512724565529e-69
135,247836.0,0.7915932353624038,1.0,0.8009797164141319
136,94350.0,2.6950635731054926e-65,2.069808824145018e-62,1.2698213645061461e-64
137,54070.0,2.7055165994918244e-102,2.077836748409721e-99,3.3513495942092274e-101
138,79666.0,8.282310883794168e-78,6.360814758753921e-75,5.3452224863478325e-77
139,222894.0,0.0027493658472908804,1.0,0.003213870579481577
140,89036.0,1.0754606665185352e-69,8.25953791886235e-67,5.816575999198838e-69
141,162398.0,6.811433653954955e-22,5.231181046237406e-19,1.3176778453998501e-21
142,103992.0,1.0924019617342507e-57,8.389647066119045e-55,4.0529695971589593e-57
143,182086.0,8.561033792424829e-14,6.574873952582268e-11,1.347310236184891e-13
144,108447.0,2.4587353543844833e-54,1.888308752167283e-51,8.544383493969607e-54
145,230613.0,0.03159371637785177,1.0,0.03531873970624477
146,85977.0,2.70955968090115e-72,2.0809418349320832e-69,1.5646179210015662e-71
147,136179.0,8.847416226462935e-36,6.794815661923534e-33,2.2061089811440045e-35
148,178737.0,4.957474269635275e-15,3.8073402390798915e-12,7.948518244425661e-15
149,148496.0,8.171927881596942e-29,6.276040613066452e-26,1.7779151878375216e-28
150,170264.0,2.0327092072349668e-18,1.5611206711564546e-15,3.6053595176823424e-18
151,77003.0,3.381729498413544e-80,2.5971682547816018e-77,2.4272600511977585e-79
152,102980.0,1.8303172100120686e-58,1.4056836172892687e-55,6.924549838863392e-58
153,52354.0,4.666753160125726e-104,3.584066426976558e-101,6.3932978814538465e-103
154,188134.0,1.0507939953783876e-11,8.070097884506016e-09,1.5854809203351703e-11
155,193501.0,5.235347718048323e-10,4.020747047461112e-07,7.473507523161918e-10
156,228696.0,0.018306833986943657,1.0,0.020645592513910026
157,191730.0,1.4964107870267993e-10,1.1492434844365818e-07,2.1724829573470356e-10
158,176899.0,9.812802109356324e-16,7.536232019985657e-13,1.5865751621022434e-15
159,152874.0,1.5826903600765235e-26,1.21550619653877e-23,3.3210551817999184e-26
160,26158.0,7.1318338526689e-133,5.477248398849716e-130,3.2219108228527736e-131
161,149645.0,3.3276644398664657e-28,2.5556462898174454e-25,7.178781712970353e-28
162,41511.0,1.492639698687543e-115,1.146347288592033e-112,2.6659239269582162e-114
163,127262.0,2.597443693008258e-41,1.9948367562303422e-38,7.253951840837607e-41
164,247902.0,0.7971650643227413,1.0,0.8055562755261385
165,86361.0,5.778040471241793e-72,4.4375350819136967e-69,3.287063023639775e-71
166,196028.0,2.9336008403217918e-09,2.253005445367136e-06,4.12638359957351e-09
167,201922.0,1.222496660481032e-07,9.388774352494325e-05,1.641394117568938e-07
168,38225.0,3.7134875813548606e-119,2.851958462480533e-116,7.922106840223703e-118
169,232415.0,0.05090707910543069,1.0,0.05641650325104008
170,233417.0,0.06539022646457235,1.0,0.07215473265056259
171,91651.0,1.6391461785377128e-67,1.2588642651169635e-64,8.174443279980282e-67
172,36122.0,1.7128620295503833e-121,1.3154780386946942e-118,4.3849267956489814e-120
173,123982.0,1.8882398169661263e-43,1.450168179429985e-40,5.472332752565982e-43
174,244048.0,0.4972101485627439,1.0,0.5160235055353883
175,163396.0,1.9577139552762495e-21,1.5035243176521595e-18,3.730829572337865e-21
176,157156.0,2.19099756608312e-24,1.6826861307518361e-21,4.475229071148501e-24
177,95869.0,4.5824110284215844e-64,3.519291669827777e-61,2.1200552227878174e-63
178,199650.0,3.045540331646745e-08,2.3389749747047e-05,4.169295855088592e-08
179,101231.0,8.111989112800387e-60,6.230007638630697e-57,3.227983232451139e-59
180,215486.0,0.00014160294525813273,0.10875106195824594,0.00017372374114735774
181,79249.0,3.519535558493689e-78,2.7030033089231533e-75,2.3710555341431167e-77
182,226332.0,0.008841515653233076,1.0,0.01016509584084282
183,170079.0,1.6982662732449972e-18,1.3042684978521578e-15,3.0191400413244393e-18
184,165001.0,1.0432227133473479e-20,8.011950438507632e-18,1.9589120876546775e-20
185,210509.0,1.3604693989071438e-05,0.010448404983606864,1.715665842956792e-05
186,135157.0,2.1558557090927144e-36,1.6556971845832048e-33,5.428515359289195e-36
187,217119.0,0.0002871783202811317,0.22055294997590916,0.00034842488147852945
188,229878.0,0.02574954169278006,1.0,0.028911766111191645
189,216752.0,0.0002456315360923908,0.18864501971895614,0.0002984889552515129
190,166540.0,5.042789237621478e-20,3.872862134493295e-17,9.28743917144675e-20
191,82901.0,5.89942498736556e-75,4.53075839029675e-72,3.595839992299008e-74
192,15817.0,3.1380484040192155e-145,2.4100211742867575e-142,3.012526467858447e-143
193,97043.0,4.017358374749092e-63,3.0853312318073026e-60,1.7834284576920826e-62
194,59110.0,3.3310506502773174e-97,2.5582468994129797e-94,3.707604202047797e-96
195,203873.0,3.8437278956317394e-07,0.0002951983023845176,5.080865789750733e-07
196,137962.0,1.0085068426289361e-34,7.745332551390229e-32,2.474547141019243e-34
197,59874.0,1.9173397765808785e-96,1.4725169484141146e-93,2.0451624283529372e-95
198,136792.0,2.0512701896301561e-35,1.5753755056359599e-32,5.08185646979342e-35
199,234142.0,0.077863284836634,1.0,0.08554936016385538
200,201431.0,9.099498439274072e-08,6.988414801362487e-05,1.2303547185497336e-07
201,79516.0,6.089232719282495e-78,4.676530728408956e-75,3.997034810605946e-77
202,138710.0,2.767939999333302e-34,2.125777919487976e-31,6.6638806253541575e-34
203,133003.0,1.055684951311691e-37,8.107660426073787e-35,2.6846557702231082e-37
204,122396.0,1.6674104826736412e-44,1.2805712506933565e-41,4.906403259361519e-44
205,175923.0,4.0850739980386406e-16,3.137336830493676e-13,6.732482468870549e-16
206,215552.0,0.00014579362628126637,0.11196950498401256,0.00017857975276557028
207,209987.0,1.0467424898911247e-05,0.008038982322363837,1.3222010398624734e-05
208,67086.0,2.0357919760003394e-89,1.5634882375682607e-86,1.737209152853623e-88
209,90743.0,2.888230034805294e-68,2.218160666730466e-65,1.4787737778203105e-67
210,155263.0,2.5450532054199092e-25,1.9546008617624903e-22,5.268465934669785e-25
211,239325.0,0.23174459286498705,1.0,0.2461685301802352
212,238555.0,0.2004878217375724,1.0,0.2147484617774834
213,138883.0,3.492668976706227e-34,2.6823697741103823e-31,8.382405544094945e-34
214,208450.0,4.750179595594878e-06,0.003648137929416866,6.0600297830844955e-06
215,116439.0,1.4022647703970036e-48,1.0769393436648987e-45,4.524955225482768e-48
216,220350.0,0.0010644022434621063,0.8174609229788976,0.0012634635594727939
217,107070.0,2.320179151097284e-55,1.7818975880427143e-52,8.287895758338206e-55
218,221032.0,0.0013825335988808302,1.0,0.0016335166214468885
