dimension,edi_score,mi_score,wilcoxon_score,rfe_logistic_score
528,0.5360279001312713,0.1944849844710224,1.0,0.41719957428186455
330,0.5352226883771819,0.19204494885256945,1.0,0.41719957428186455
396,0.535056032016545,0.19153992957791216,1.0,0.41719957428186455
665,0.5342482540772793,0.18909211764074318,1.0,0.41719957428186455
382,0.5341178671489876,0.188697005736829,1.0,0.41719957428186455
212,0.533706046290339,0.1874490637409243,1.0,0.41719957428186455
267,0.5333463146712722,0.1863589679255705,1.0,0.41719957428186455
703,0.5332745976285105,0.1861416435535653,1.0,0.41719957428186455
644,0.5331639261218502,0.18580627535156408,1.0,0.41719957428186455
463,0.5330963379826043,0.1856014628083949,1.0,0.41719957428186455
766,0.5330926856764873,0.18559039521410092,1.0,0.41719957428186455
343,0.532838671524335,0.18482065535909378,1.0,0.41719957428186455
263,0.532066043228189,0.18247935749198463,1.0,0.41719957428186455
471,0.5318626183315984,0.18186291841140748,1.0,0.41719957428186455
621,0.5317942554979525,0.18165575830945005,1.0,0.41719957428186455
114,0.5316194539247815,0.18112605657256828,1.0,0.41719957428186455
707,0.5315114320836558,0.18079871766006606,1.0,0.41719957428186455
556,0.5309974361320003,0.17924115417020114,1.0,0.41719957428186455
717,0.5309261488904056,0.17902513222597435,1.0,0.41719957428186455
87,0.5308109132511629,0.17867593331917847,1.0,0.41719957428186455
523,0.5305842664055026,0.1779891246959654,1.0,0.41719957428186455
31,0.530447091795566,0.17757344405979403,1.0,0.41719957428186455
516,0.5302889385044534,0.17709419166248283,1.0,0.41719957428186455
485,0.5300284747924753,0.17630490768679175,1.0,0.41719957428186455
499,0.5300133580624625,0.17625909941402576,1.0,0.41719957428186455
551,0.5298437968871923,0.1757452776707828,1.0,0.41719957428186455
517,0.5288127153179852,0.17262078806712494,1.0,0.41719957428186455
587,0.5286363877201173,0.17208646201297975,1.0,0.41719957428186455
527,0.52858424091972,0.1719284414057153,1.0,0.41719957428186455
442,0.5281334939090265,0.17056254137331078,1.0,0.41719957428186455
25,0.5280692422257537,0.1703678393027871,1.0,0.41719957428186455
716,0.5280643696687888,0.17035307397865077,1.0,0.41719957428186455
632,0.5274171127526472,0.16839168938428248,1.0,0.41719957428186455
480,0.5272885800203961,0.16800219625624882,1.0,0.41719957428186455
609,0.5270886882772845,0.1673964637013653,1.0,0.41719957428186455
421,0.5263745635497136,0.16523244937539272,1.0,0.41719957428186455
52,0.526069642851822,0.16430844726056965,1.0,0.41719957428186455
113,0.5260609821526316,0.16428220271756863,1.0,0.41719957428186455
318,0.5260590859868708,0.16427645676071773,1.0,0.41719957428186455
76,0.5260127776921604,0.1641361285949283,1.0,0.41719957428186455
139,0.5258586978264121,0.16366921991084307,1.0,0.41719957428186455
190,0.5256165139641671,0.16293532941919117,1.0,0.41719957428186455
5,0.5253241329880612,0.16204932646129486,1.0,0.41719957428186455
508,0.5253060551825085,0.16199454523234688,1.0,0.41719957428186455
123,0.5248603318471246,0.16064386845845635,1.0,0.41719957428186455
19,0.5243216875525646,0.15901161302039588,1.0,0.41719957428186455
640,0.5242472224978013,0.15878596133929507,1.0,0.41719957428186455
455,0.524054623497704,0.158202328005667,1.0,0.41719957428186455
586,0.523605808653537,0.1568422830233425,1.0,0.41719957428186455
459,0.5235454916713929,0.15665950428957232,1.0,0.41719957428186455
425,0.5233385585811948,0.1560324343192753,1.0,0.41719957428186455
380,0.5231408608088727,0.15543335016072318,1.0,0.41719957428186455
613,0.5228829346508469,0.15465175574246326,1.0,0.41719957428186455
522,0.522761536660453,0.15428388304429996,1.0,0.41719957428186455
441,0.5227448713282719,0.15423338203769066,1.0,0.41719957428186455
401,0.52273913804527,0.1542160084528362,1.0,0.41719957428186455
713,0.5217850985338031,0.15132497963020938,1.0,0.41719957428186455
371,0.521777234399513,0.15130114892023924,1.0,0.41719957428186455
509,0.5215970027647158,0.150754992451157,1.0,0.41719957428186455
185,0.5210979791119293,0.14924279956392542,1.0,0.41719957428186455
608,0.5207838896541971,0.148291013328373,1.0,0.41719957428186455
128,0.5202034721993337,0.14653217255605988,1.0,0.41719957428186455
706,0.519997987998614,0.14590949315993917,1.0,0.41719957428186455
20,0.5196305041048547,0.14479590560309305,1.0,0.41719957428186455
236,0.5194988719269691,0.14439702021556106,1.0,0.41719957428186455
143,0.5189516029014068,0.1427386292290088,1.0,0.41719957428186455
538,0.5185043377595919,0.14138328031441805,1.0,0.41719957428186455
335,0.5181650545738897,0.14035514944865365,1.0,0.41719957428186455
170,0.5177365820446297,0.13905674784483552,1.0,0.41719957428186455
578,0.5175836476437655,0.13859331026645924,1.0,0.41719957428186455
685,0.5175617227503706,0.13852687119556556,1.0,0.41719957428186455
282,0.5175412969121305,0.1384649747160499,1.0,0.41719957428186455
37,0.5174878470175918,0.13830300533865983,1.0,0.41719957428186455
619,0.5174168056208376,0.13808772837879885,1.0,0.41719957428186455
440,0.516921277067723,0.1365861267026937,1.0,0.41719957428186455
519,0.5166108353539483,0.13564539423671002,1.0,0.41719957428186455
714,0.5165688544316104,0.13551817932053445,1.0,0.41719957428186455
255,0.516498360104049,0.13530456014610615,1.0,0.41719957428186455
752,0.5163989877027384,0.1350034316572862,1.0,0.41719957428186455
288,0.5161831617074335,0.13434941348969542,1.0,0.41719957428186455
419,0.5157804935927124,0.13312920708144985,1.0,0.41719957428186455
756,0.5155656645714821,0.1324782100474187,1.0,0.41719957428186455
584,0.515558121739511,0.13245535298083927,1.0,0.41719957428186455
755,0.5152052176964498,0.1313859467897447,1.0,0.41719957428186455
283,0.5143018850588571,0.12864857516067613,1.0,0.41719957428186455
248,0.5142925734093858,0.12862035804106606,1.0,0.41719957428186455
301,0.5140762309412239,0.12796477480421176,1.0,0.41719957428186455
753,0.5136261834253287,0.12660099445301443,1.0,0.41719957428186455
390,0.5133677664497688,0.1258179127088932,1.0,0.41719957428186455
208,0.5132296865426818,0.12539948874802354,1.0,0.41719957428186455
530,0.5131089175362189,0.1250335220617725,1.0,0.41719957428186455
388,0.5129786138733425,0.1246386624772987,1.0,0.41719957428186455
649,0.5129310528992,0.12449453831323046,1.0,0.41719957428186455
81,0.5128943858291283,0.12438342597967957,1.0,0.41719957428186455
176,0.5127708005587275,0.1240089251602832,1.0,0.41719957428186455
173,0.5124782782270423,0.12312249385214652,1.0,0.41719957428186455
555,0.5123723232045908,0.1228014180265357,1.0,0.41719957428186455
695,0.5123045977633489,0.12259618941671194,1.0,0.41719957428186455
167,0.5122215627062119,0.12234456803144828,1.0,0.41719957428186455
160,0.5119421994843797,0.12149801281377481,1.0,0.41719957428186455
663,0.5119088455748769,0.12139694036073624,1.0,0.41719957428186455
30,0.5118490125449582,0.12121562814886126,1.0,0.41719957428186455
27,0.5118235520433448,0.1211384751136694,1.0,0.41719957428186455
571,0.5117979635248783,0.12106093414861904,1.0,0.41719957428186455
174,0.5115841281340591,0.12041294811583372,1.0,0.41719957428186455
573,0.5115632014290777,0.12034953385831429,1.0,0.41719957428186455
22,0.5112098721600663,0.11927883910373446,1.0,0.41719957428186455
204,0.5110214420380123,0.11870783873387371,1.0,0.41719957428186455
465,0.5107680172073098,0.11793988470144201,1.0,0.41719957428186455
605,0.5107182809508101,0.11778916877265484,1.0,0.41719957428186455
265,0.51067797465907,0.11766702849465471,1.0,0.41719957428186455
477,0.5105175213265029,0.11718080627475401,1.0,0.41719957428186455
757,0.5105158213483425,0.11717565482578329,1.0,0.41719957428186455
524,0.5104610516380524,0.11700968600672246,1.0,0.41719957428186455
291,0.5103101096346299,0.11655228599635119,1.0,0.41719957428186455
62,0.5102747127647531,0.11644502275430048,1.0,0.41719957428186455
437,0.5102314453486688,0.11631390937222691,1.0,0.41719957428186455
680,0.5100427501644504,0.1157421057836863,1.0,0.41719957428186455
676,0.5099435483370142,0.11544149418539441,1.0,0.41719957428186455
287,0.5099421359284975,0.11543781679141196,0.9999993973681743,0.41719957428186455
280,0.5099122079163368,0.11534652321364493,1.0,0.41719957428186455
433,0.5097593347556272,0.11488327121149446,1.0,0.41719957428186455
650,0.5097174228186211,0.11475626534177902,1.0,0.41719957428186455
193,0.5096921166629049,0.11467958002142727,1.0,0.41719957428186455
157,0.5096202650043513,0.1144618477227797,1.0,0.41719957428186455
161,0.5095518901866104,0.114254651305383,1.0,0.41719957428186455
154,0.5092016948253056,0.11319345324082326,1.0,0.41719957428186455
765,0.5090939270680759,0.11286688427952088,1.0,0.41719957428186455
403,0.5089372703870968,0.11239216706443274,1.0,0.41719957428186455
601,0.5089247117676751,0.11235411064194258,1.0,0.41719957428186455
712,0.5087392249230428,0.11179202929457213,1.0,0.41719957428186455
11,0.5084150770422424,0.11080976298911643,1.0,0.41719957428186455
355,0.5082738989613643,0.11038195062281934,1.0,0.41719957428186455
384,0.5080379280990566,0.1096668874037047,1.0,0.41719957428186455
141,0.5079203997660201,0.10931074093995798,1.0,0.41719957428186455
618,0.5078389139452522,0.10906381421035795,1.0,0.41719957428186455
585,0.5076239058813842,0.10841227462287933,1.0,0.41719957428186455
216,0.507432968634968,0.1078336769064669,1.0,0.41719957428186455
624,0.5072656806719651,0.1073267436852459,1.0,0.41719957428186455
70,0.5070143062085399,0.10656500288698788,1.0,0.41719957428186455
642,0.506911770590631,0.41853355607303533,1.0,0.11410499143096843
506,0.5066062718834178,0.10532853523510259,1.0,0.41719957428186455
13,0.5063783565205016,0.10463788262020471,1.0,0.41719957428186455
97,0.5063321742632148,0.1044979363860025,1.0,0.41719957428186455
708,0.5063108287841288,0.10443325311604493,1.0,0.41719957428186455
32,0.506306494822742,0.10442011989972154,1.0,0.41719957428186455
498,0.5062051312153711,0.10411295745314299,1.0,0.41719957428186455
164,0.5061251904698901,0.10387071276986713,1.0,0.41719957428186455
493,0.5060770553210295,0.10372484868241076,1.0,0.41719957428186455
483,0.5059239324213999,0.10326083989565417,1.0,0.41719957428186455
299,0.5057278620653055,0.10266668730142893,1.0,0.41719957428186455
302,0.505699277430453,0.10258006719581518,1.0,0.41719957428186455
652,0.505575852271108,0.1022060515614363,1.0,0.41719957428186455
532,0.505505191488483,0.10199196844880477,0.9999999595289197,0.41719957428186455
435,0.5054014518828215,0.10167756553632583,1.0,0.41719957428186455
638,0.5051587764116137,0.1009421853205445,1.0,0.41719957428186455
85,0.5051349142351667,0.3910509664768918,1.0,0.13555322146409524
111,0.5049680146212803,0.10036411928923107,1.0,0.41719957428186455
266,0.5049678410965709,0.10036359345677856,1.0,0.41719957428186455
168,0.5048402720715951,0.09997702065382161,1.0,0.41719957428186455
250,0.5047204416005232,0.09961389801420982,1.0,0.41719957428186455
46,0.5044865146494987,0.09890502846565043,1.0,0.41719957428186455
733,0.5044761478525432,0.09887361392942193,1.0,0.41719957428186455
90,0.5042836391962687,0.09829025436495394,1.0,0.41719957428186455
715,0.5036570100201393,0.09639137807365238,1.0,0.41719957428186455
127,0.5036383132724183,0.09633472126237644,1.0,0.41719957428186455
92,0.5035683004637463,0.09612256123609815,1.0,0.41719957428186455
262,0.5035584800540434,0.0960928024188163,1.0,0.41719957428186455
700,0.5032344665857439,0.09511094342396956,1.0,0.41719957428186455
697,0.5030534384646224,0.09456237335996473,1.0,0.41719957428186455
696,0.5029293710551734,0.09418641970810453,0.9999999918050454,0.41719957428186455
503,0.5029290135695857,0.09418532822349013,1.0,0.41719957428186455
405,0.5028219722502874,0.09386100363209524,0.9999999569571575,0.41719957428186455
598,0.5023589609926112,0.09245789617205222,1.0,0.41719957428186455
149,0.5023350266333154,0.09238536781054993,1.0,0.41719957428186455
553,0.5022375682142944,0.09209003926806202,1.0,0.41719957428186455
