dimension,w_statistic,p_value,p_value_bonferroni,p_value_bh
145,176801.0,8.990796931167483e-16,6.904932043136627e-13,1.2834446176833878e-15
146,171485.0,6.590545066049442e-18,5.061538610725971e-15,9.568125918196542e-18
147,107528.0,5.1003126850824905e-55,3.917040142143353e-52,1.2842754564404434e-54
148,86461.0,7.035581317981609e-72,5.403326452209876e-69,2.309113868465759e-71
149,99471.0,3.3978612274328456e-61,2.6095574226684254e-58,9.22105096349267e-61
150,37792.0,1.232172674648156e-119,9.463086141297838e-117,1.332829033985611e-118
151,204806.0,6.544659774764535e-07,0.0005026298707019163,7.865882170609018e-07
152,65525.0,6.469638465168048e-91,4.96868234124906e-88,3.0670878649685558e-90
153,243616.0,0.46773229854915443,1.0,0.4789578737143341
154,94796.0,6.210239499201977e-65,4.769463935387118e-62,1.820406082208824e-64
155,185322.0,1.1844138678264547e-12,9.096298504907172e-10,1.6128188838487894e-12
156,229515.0,0.023225593085709335,1.0,0.025087560463888565
157,112193.0,1.3487083566262492e-51,1.0358080178889594e-48,3.226816255105792e-51
158,221005.0,0.0013684298810853679,1.0,0.0015364826734993605
159,21452.0,1.9899893496609332e-138,1.5283118205395968e-135,5.270040760481369e-137
160,123906.0,1.68207667501093e-43,1.2918348864083943e-40,3.5784899900509537e-43
161,116325.0,1.1669408203287026e-48,8.962105500124435e-46,2.667293303608463e-48
162,209509.0,8.210952588686404e-06,0.006306011588111159,9.686653745178431e-06
163,186923.0,4.15147261667042e-12,3.1883309696028824e-09,5.613258749300849e-12
164,88565.0,4.3115039716772303e-70,3.311235050248113e-67,1.3570635451836528e-69
165,236184.0,0.12363388909591085,1.0,0.1297142442973491
166,45848.0,6.998972764539482e-111,5.375211083166323e-108,6.039563014793621e-110
167,113076.0,5.821148772299825e-51,4.4706422571262656e-48,1.3798278571377364e-50
168,77094.0,4.086786395601829e-80,3.138651951822205e-77,1.5932243410265e-79
169,52741.0,1.1695019344764456e-103,8.981774856779102e-101,8.165249869799184e-103
170,87236.0,3.223494913598149e-71,2.4756440936433785e-68,1.0445755669381344e-70
171,6955.0,2.919283009912308e-156,2.2420093516126526e-153,7.473364505375509e-154
172,195106.0,1.5778992022567982e-09,1.211826587333221e-06,2.0030191526168943e-09
173,136518.0,1.409359128365863e-35,1.0823878105849828e-32,2.7402223052784375e-35
174,86356.0,5.721393445478857e-72,4.394030166127762e-69,1.885849856707194e-71
175,196474.0,3.945765096402632e-09,3.0303475940372213e-06,4.967782941044625e-09
176,78381.0,5.88781103349636e-79,4.5218388737252046e-76,2.238534095903567e-78
177,150174.0,6.318392040713304e-28,4.852525087267817e-25,1.0641502384359248e-27
178,151153.0,2.051847992706863e-27,1.5758192583988708e-24,3.418263033403191e-27
179,127739.0,5.258971697225393e-41,4.0388902634691013e-38,1.0828124030748263e-40
180,208779.0,5.638350321486943e-06,0.004330253046901972,6.672192676274225e-06
181,234155.0,0.0781034935484686,1.0,0.08285011470334791
182,209592.0,8.566139895555607e-06,0.0065787954397867054,1.0090177054887585e-05
183,155920.0,5.398586212395119e-25,4.1461142111194516e-22,8.637737939832191e-25
184,165508.0,1.7585441132886805e-20,1.3505618790057065e-17,2.648160547070013e-20
185,48411.0,3.6269434452090515e-108,2.7854925659205514e-105,2.8716418205366506e-107
186,26354.0,1.2079130884768563e-132,9.276772519502255e-130,2.262627443781038e-131
187,155740.0,4.395684298700724e-25,3.375885541402156e-22,7.062522053142586e-25
188,12223.0,1.180458146752512e-149,9.065918567059293e-147,5.0366214261440515e-148
189,37899.0,1.618661693268175e-119,1.2431321804299583e-116,1.7265724728193867e-118
190,60645.0,1.1135436921590597e-95,8.552015555781579e-93,6.065259259419559e-95
191,31573.0,1.2647280772450808e-126,9.71311163324222e-124,1.8326625723098527e-125
192,163189.0,1.5742313671968736e-21,1.209009690007199e-18,2.418019380014398e-21
193,102921.0,1.6486510887323184e-58,1.2661640361464204e-55,4.292081478462443e-58
194,195083.0,1.5534798532821992e-09,1.193072527320729e-06,1.9752856412594848e-09
195,78567.0,8.643353620135615e-79,6.638095580264153e-76,3.206809459064808e-78
196,168407.0,3.2843096906018755e-19,2.5223498423822404e-16,4.860018964127631e-19
197,185203.0,1.0776900375917161e-12,8.27665948870438e-10,1.4700993763240462e-12
198,168377.0,3.1879366218596353e-19,2.4483353255881997e-16,4.726516072564093e-19
199,181223.0,4.1609347530488615e-14,3.1955978903415255e-11,5.874260827833687e-14
200,208378.0,4.574528950848837e-06,0.003513238234251907,5.430043638720104e-06
201,226903.0,0.01059990774768173,1.0,0.01162961307174224
202,185181.0,1.0590204112475685e-12,8.133276758381326e-10,1.447202270174613e-12
203,246850.0,0.7097646236126829,1.0,0.7125480142935169
204,71236.0,1.6956466119286968e-85,1.3022565979612392e-82,7.039224853844536e-85
205,211106.0,1.8290616336731607e-05,0.014047193346609874,2.138081179088261e-05
206,122930.0,3.787726629081013e-44,2.9089740511342177e-41,8.125625841157034e-44
207,28054.0,1.1441267039073436e-130,8.786893086008398e-128,1.997021155911e-129
208,97428.0,8.157911129113136e-63,6.265275747158888e-60,2.245618547368777e-62
209,169545.0,1.008491012584763e-18,7.745210976650979e-16,1.4780936978341564e-18
210,47086.0,1.4470234421905432e-109,1.1113140036023371e-106,1.1822489400024864e-108
211,174596.0,1.218686484436982e-16,9.359512200476021e-14,1.7560060413651073e-16
212,51260.0,3.4428434043855086e-105,2.6441037345680707e-102,2.518194032921972e-104
213,153568.0,3.57156151339593e-26,2.742959242288074e-23,5.861024021983065e-26
214,217182.0,0.00029494102468168124,0.2265147069555312,0.0003370754567790643
215,146128.0,4.305652849074015e-30,3.306741388088844e-27,7.447615738938836e-30
216,99825.0,6.4512799655666e-61,4.954583013555149e-58,1.7445714836461792e-60
217,183803.0,3.5042213650917713e-13,2.6912420083904806e-10,4.84036332444331e-13
218,119316.0,1.3738681704003146e-46,1.0551307548674416e-43,3.0851776458112327e-46
219,216146.0,0.00018913268689493075,0.14525390353530682,0.00021679687094821912
220,43685.0,3.369988774569188e-113,2.5881513788691364e-110,3.1182546733363084e-112
221,80135.0,2.1631417330240228e-77,1.6612928509624495e-74,7.763050705432007e-77
222,221923.0,0.0019303643332118155,1.0,0.002157961874682204
223,73216.0,1.1705468451189986e-83,8.989799770513908e-81,4.7818083885712284e-83
224,224503.0,0.004827433022541426,1.0,0.005349882483855433
