dimension,edi_score,mi_score,wilcoxon_score,rfe_score
345,0.9995957507621334,0.9979787538106671,1.0,1.0
706,0.9535835335724594,0.8834361778154438,1.0,0.8844814900468533
411,0.9410360144771748,1.0,1.0,0.7051800723858735
304,0.9262512296956402,0.7613830406291532,1.0,0.8698731078490481
553,0.9160298381645636,0.8660695152878444,1.0,0.7140796755349738
684,0.8719751292787369,0.7023216807905811,1.0,0.6575539656031031
591,0.8571468103394678,0.42263752494096757,1.0,0.8630965267563716
71,0.8514025460582194,0.5613102182666465,1.0,0.6957025120244502
658,0.8463465616153939,0.5639067155100627,1.0,0.6678260925669072
125,0.8407755837147559,0.5467440957850633,1.0,0.6571338227887165
181,0.8290545596293316,0.39374316769045326,1.0,0.7515296304562045
224,0.8231465052062285,0.264376753114381,1.0,0.8513557729167616
427,0.8108410417837674,0.5017781091547411,1.0,0.5524270997640954
75,0.8087283482271386,0.44869601674870807,1.0,0.5949457243869846
430,0.8039325013927364,0.29527323772594033,1.0,0.7243892692377419
452,0.7979858707395481,0.39167801447869194,1.0,0.5982513392190487
102,0.7891711429477041,0.9458557147385204,1.0,0.0
28,0.781232405463721,0.2317917403948368,1.0,0.6743702869237682
644,0.7749557903517995,0.8747789517589974,1.0,0.0
150,0.7731942192417053,0.19097583674689628,1.0,0.6749952594616304
576,0.7645859446404046,0.2209392036966377,1.0,0.6019905195053855
47,0.7641462654455079,0.1299714496533049,1.0,0.6907598775742347
165,0.7347444695787019,0.6737223478935093,1.0,0.0
552,0.7315154265251692,0.6575771326258462,1.0,0.0
219,0.7301714690529179,0.6508573452645892,1.0,0.0
323,0.7297596054950712,0.6487980274753565,1.0,0.0
299,0.7250029651380057,0.6250148256900281,1.0,0.0
442,0.7199425652053087,0.5997128260265437,1.0,0.0
25,0.719242572425246,0.5962128621262303,1.0,0.0
43,0.718924253359915,0.5946212667995753,1.0,0.0
510,0.7187281121918694,0.593640560959347,1.0,0.0
217,0.7169866135765316,0.5849330678826582,1.0,0.0
745,0.7166416212140199,0.5832081060700997,1.0,0.0
384,0.7117244532098121,0.5586222660490605,1.0,0.0
237,0.7116927695620645,0.5584638478103227,1.0,0.0
562,0.7091250456508522,0.5456252282542609,1.0,0.0
63,0.707833807865358,0.5391690393267901,1.0,0.0
353,0.7072996013599021,0.5364980067995107,1.0,0.0
328,0.706701969503393,0.5335098475169651,1.0,0.0
210,0.7035829756731712,0.5179148783658558,1.0,0.0
403,0.7003778614261574,0.501889307130787,1.0,0.0
233,0.6985686818708543,0.4928434093542713,1.0,0.0
380,0.696955206642434,0.4847760332121704,1.0,0.0
685,0.6961965350230535,0.48098267511526716,1.0,0.0
36,0.695903984890022,0.47951992445011005,1.0,0.0
739,0.695836636011405,0.4791831800570251,1.0,0.0
721,0.6954408259129911,0.47720412956495545,1.0,0.0
198,0.694304404457952,0.47152202228976026,1.0,0.0
2,0.6939680823934266,0.46984041196713283,1.0,0.0
262,0.6901045749546718,0.4505228747733591,1.0,0.0
13,0.6894083364238416,0.4470416821192081,1.0,0.0
726,0.6891183554357315,0.4455917771786579,1.0,0.0
132,0.6888780447684812,0.44439022384240656,1.0,0.0
83,0.6861169855457238,0.43058492772861884,1.0,0.0
350,0.6857888087501078,0.42894404375053913,1.0,0.0
481,0.6855782138731432,0.42789106936571586,1.0,0.0
703,0.6841901765191902,0.4209508825959515,1.0,0.0
440,0.6841440314102271,0.4207201570511356,1.0,0.0
46,0.6829286803391735,0.41464340169586783,1.0,0.0
756,0.682714370204653,0.41357185102326516,1.0,0.0
354,0.6825834328237084,0.41291716411854207,1.0,0.0
511,0.6821777782166308,0.41088889108315435,1.0,0.0
229,0.6809374918360941,0.4046874591804704,1.0,0.0
655,0.6798958449008746,0.39947922450437306,1.0,0.0
251,0.6798628556641455,0.3993142783207279,1.0,0.0
468,0.6797081732444905,0.39854086622245233,1.0,0.0
305,0.6795505382149429,0.39775269107471445,1.0,0.0
621,0.6794565285391777,0.39728264269588937,0.9999999999999998,0.0
575,0.6793512693592393,0.3967563467961965,1.0,0.0
27,0.6787597946123076,0.3937989730615385,1.0,0.0
622,0.6770627777795882,0.38531388889794144,1.0,0.0
450,0.6766227663457443,0.3831138317287212,1.0,0.0
466,0.676313982707138,0.3815699135356903,1.0,0.0
733,0.6759365494943281,0.37968274747164077,1.0,0.0
462,0.6737295914559677,0.3686479572798384,1.0,0.0
404,0.6727756190483204,0.36387809524160214,1.0,0.0
757,0.6725518117574697,0.36275905878734854,1.0,0.0
204,0.6725169843436786,0.3625849217183931,1.0,0.0
153,0.6719660402461497,0.3598302012307488,1.0,0.0
544,0.6719445619930684,0.3597228099653419,1.0,0.0
6,0.6717056985581973,0.3585284927909868,1.0,0.0
424,0.6712242011691401,0.3561210058457006,1.0,0.0
128,0.6709582834177763,0.3547914170888814,1.0,0.0
92,0.6709386978022208,0.3546934890111043,1.0,0.0
752,0.6709164119191539,0.35458205959576916,1.0,0.0
474,0.6702485141583109,0.3512425707915544,1.0,0.0
563,0.6698653764632001,0.3493268823160005,1.0,0.0
37,0.6693293660979373,0.3466468304896866,1.0,0.0
335,0.6691196195946026,0.34559809797301316,1.0,0.0
378,0.6682659773047828,0.3413298865239137,1.0,0.0
0,0.6682360981904505,0.3411804909522528,1.0,0.0
420,0.6680635670584839,0.3403178352924198,1.0,0.0
637,0.6672927339976,0.33646366998800004,1.0,0.0
556,0.666596905265193,0.33298452632596504,1.0,0.0
720,0.6661964802668666,0.3309824013343333,1.0,0.0
753,0.6660888702309495,0.3304443511547475,1.0,0.0
682,0.6654287712345186,0.3271438561725933,1.0,0.0
303,0.6654063954603392,0.32703197730169614,1.0,0.0
221,0.6652682963069287,0.32634148153464404,1.0,0.0
55,0.6652455999915492,0.32622799995774593,1.0,0.0
534,0.6649259248977026,0.32462962448851307,1.0,0.0
530,0.6645443533015141,0.32272176650757073,1.0,0.0
136,0.6637181395257513,0.3185906976287569,1.0,0.0
715,0.662889740271573,0.3144487013578653,1.0,0.0
73,0.6623079235056349,0.31153961752817466,1.0,0.0
374,0.6619106401522943,0.3095532007614713,1.0,0.0
175,0.6618966779243057,0.3094833896215287,1.0,0.0
163,0.6618290492082042,0.3091452460410212,1.0,0.0
667,0.6615159384176714,0.3075796920883572,1.0,0.0
133,0.6608211964222792,0.3041059821113959,1.0,0.0
