Epoch,Loss
0,0.05410402698908001
1,0.03690037858905271
2,0.02751923253526911
3,0.025159217126201838
4,0.02407409151783213
5,0.02354047552216798
6,0.02268794266274199
7,0.022291768109425902
8,0.021910700772423297
9,0.021722233446780592
10,0.021249039738904685
11,0.021002174820750952
12,0.020669223042204976
13,0.020230252644978464
14,0.020028466125950217
15,0.019905301451217383
16,0.01952266931766644
17,0.019175878522219136
18,0.018970242119394243
19,0.018863607780076563
20,0.018741779203992337
21,0.01828762100194581
22,0.01812533481279388
23,0.01802131996373646
24,0.017822027439251542
25,0.017763008014298975
26,0.017537816922413185
27,0.0174300204962492
28,0.01725065428763628
29,0.017110138345742598
30,0.016981040098471567
31,0.01691613145521842
32,0.01694773687631823
33,0.016551882901694626
34,0.016433685726951808
35,0.016496054973686114
36,0.016449883580207825
37,0.016255294147413224
38,0.016163375519681722
39,0.01612678065430373
40,0.01610233198152855
41,0.015945866325637326
42,0.015880942752119154
43,0.01600614856579341
44,0.015834353369427845
45,0.015761342918267474
46,0.015597343357512727
47,0.01547679165378213
48,0.01547817830578424
49,0.015470068989088759
50,0.015373662346974015
51,0.015332958806538954
52,0.015371718443930149
53,0.015356333984527737
54,0.015164882526732981
55,0.015039159421576187
56,0.014968231407692656
57,0.015053507639095187
58,0.014931270270608366
59,0.014884558389894664
60,0.01482269968255423
61,0.014920177985914052
62,0.014953095524106175
63,0.0148445708618965
64,0.014759628335013986
65,0.01462939678458497
66,0.014709793642396107
67,0.01464497236884199
68,0.014560278272256255
69,0.014477026445092633
70,0.014621755079133436
71,0.014557025453541428
72,0.01446012465748936
73,0.014437420497415587
74,0.014404389978153631
75,0.014336523890960962
76,0.014249942993046716
77,0.014347618038300425
78,0.01445502185379155
79,0.014187525695888326
80,0.01437741529662162
81,0.014204532722942531
82,0.01415046222973615
83,0.014074246137170121
84,0.01439095672685653
85,0.014268233004258946
86,0.014249819301767275
87,0.014139786828309298
88,0.014231742214178666
89,0.014037464774446562
90,0.013928426458733156
91,0.01408582943258807
92,0.013918073120294139
93,0.013990910811116919
94,0.013944739650469273
95,0.01391067574149929
96,0.013942543126177043
97,0.013996674882946536
98,0.014049526798771694
99,0.013889371562981978
