Epoch,Loss
0,0.050549157545901835
1,0.03599647851660848
2,0.02882876415969804
3,0.027080382977146655
4,0.026570858841296285
5,0.02601908816723153
6,0.025369899754878134
7,0.024566321750171483
8,0.023858407512307167
9,0.023152431182097644
10,0.022658102388959378
11,0.022192282020114362
12,0.021690951194614172
13,0.021398805431090295
14,0.021044670545961708
15,0.02063354244455695
16,0.020261586585547775
17,0.019961774407420307
18,0.01965462352382019
19,0.0193007217021659
20,0.019091496476903558
21,0.018870460393372923
22,0.018443925539031625
23,0.01833666645688936
24,0.018021020136075094
25,0.01782098927651532
26,0.01780472559039481
27,0.01737286421121098
28,0.017363797378493473
29,0.017190428567118943
30,0.01706636539893225
31,0.016962966474238783
32,0.01682533640996553
33,0.016692176985088736
34,0.016559972340473905
35,0.016448641807073727
36,0.01637543662218377
37,0.01636386979953386
38,0.01610291437827982
39,0.01605319930240512
40,0.01607233233517036
41,0.015923259867122397
42,0.015810626558959484
43,0.015703367243986577
44,0.015650124347303063
45,0.015607716224621981
46,0.015614803793141618
47,0.015352912741946056
48,0.015342548547778279
49,0.015259606821928173
50,0.015171182545600459
51,0.015291069750674069
52,0.015263486799085513
53,0.015194207226159051
54,0.015023127984022722
55,0.014951106626540422
56,0.014968322211643681
57,0.014999193197581917
58,0.014945380127755925
59,0.014807435538386926
60,0.014765581057872623
61,0.014820825075730681
62,0.014763712213607505
63,0.014616692526033148
64,0.014689577597891912
65,0.014699993684189394
66,0.014898848690791056
67,0.014717319165356457
68,0.014676502323709428
69,0.014723395928740501
70,0.014674574602395296
71,0.014544090314302593
72,0.014631353871664032
73,0.014556500391336158
74,0.014764040301088244
75,0.014551291184034199
76,0.014580841321730986
77,0.014391864679055288
78,0.014457084180321544
79,0.01444164090207778
80,0.014516961004119366
81,0.014458770485362038
82,0.014391788456123322
83,0.014477357472060248
84,0.014406102651264518
85,0.014345446485094726
86,0.014397205988643691
87,0.0143512575305067
88,0.014420985651668161
89,0.014509230299154297
90,0.014341549918754026
91,0.014350662473589182
92,0.014345424075145274
93,0.014290000457549468
94,0.01418356061913073
95,0.014264308236306533
96,0.014312002167571336
97,0.014153909141896293
98,0.014174255687976256
99,0.014266034064348787
