dimension,w_statistic,p_value,p_value_bonferroni,p_value_bh
125,141464.0,1.0754623463974352e-32,8.259550820332302e-30,2.949839578690108e-32
126,127449.0,3.425732703187304e-41,2.6309627160478493e-38,1.1958921436581134e-40
127,125959.0,3.729498159914338e-42,2.8642545868142115e-39,1.3260437901917647e-41
128,165194.0,1.273044212350136e-20,9.776979550849045e-18,2.621174142318779e-20
129,73396.0,1.715918330016552e-83,1.3178252774527122e-80,1.9967049658374424e-82
130,247460.0,0.7600613076289542,1.0,0.7731484559722342
131,73325.0,1.4756003942345118e-83,1.133261102772105e-80,1.7434786196493922e-82
132,144783.0,7.853508316523014e-31,6.031494387089674e-28,2.094268884406137e-30
133,168250.0,2.8098781141828625e-19,2.1579863916924385e-16,5.576192226595448e-19
134,154043.0,6.213382127932281e-26,4.771877474251992e-23,1.481949526165215e-25
135,213509.0,5.7764782055063644e-05,0.04436335261828888,7.519212308184556e-05
136,141145.0,7.071188536679634e-33,5.4306727961699586e-30,1.9464777047204153e-32
137,178326.0,3.4629636991169518e-15,2.659556120921819e-12,6.185014234701904e-15
138,111714.0,6.076701699562209e-52,4.666906905263776e-49,2.794555033092082e-51
139,168320.0,3.012356388673052e-19,2.313489706500904e-16,5.962602336342535e-19
140,157175.0,2.2382689929929858e-24,1.718990586618613e-21,5.10086227483268e-24
141,155816.0,4.794149925518723e-25,3.681907142798379e-22,1.1090081755416804e-24
142,116191.0,9.400384618592484e-49,7.219495387079028e-46,4.055896284875858e-48
143,91850.0,2.3946094723319944e-67,1.8390600747509718e-64,1.6568108781540285e-66
144,231092.0,0.03598632320316308,1.0,0.04206620429228195
145,213996.0,7.23409466217218e-05,0.05555784700548234,9.400650931553695e-05
146,106640.0,1.104895824978059e-55,8.485599935831493e-53,5.6196026065109226e-55
147,184585.0,6.581813712998707e-13,5.054832931583007e-10,1.1012707911945548e-12
148,118718.0,5.340371483917743e-47,4.1014052996488265e-44,2.1586343682362243e-46
149,235333.0,0.1025002092652026,1.0,0.11458538677682038
150,84628.0,1.8681114963250032e-73,1.4347096291776024e-70,1.594121810197336e-72
151,245422.0,0.5971629027046289,1.0,0.6180877483519609
152,167356.0,1.1495630698397324e-19,8.828644376369145e-17,2.2991261396794647e-19
153,92658.0,1.1111003615119103e-66,8.533250776411472e-64,7.485307698606553e-66
154,179951.0,1.4138142754530537e-14,1.0858093635479453e-11,2.4903884485044615e-14
155,209840.0,9.716939270661164e-06,0.007462609359867774,1.3023751064341664e-05
156,240160.0,0.2693865849196081,1.0,0.29016675626684296
157,99742.0,5.5509769137100874e-61,4.2631502697293475e-58,3.229659295249505e-60
158,195290.0,1.7871649608069164e-09,1.3725426898997118e-06,2.6859935223086335e-09
159,230527.0,0.03085573577988875,1.0,0.03617893905183902
160,169410.0,8.834987855079867e-19,6.785270672701338e-16,1.7221499169292735e-18
161,199487.0,2.7501214149199892e-08,2.1120932466585518e-05,3.977576735703487e-08
162,45631.0,4.1072074546015e-111,3.154335325133952e-108,1.4337887841517964e-109
163,183441.0,2.6109151248258515e-13,2.005182815866254e-10,4.4460816316324917e-13
164,129443.0,6.392234987368942e-40,4.9092364702993475e-37,2.1531738904821698e-39
165,228503.0,0.017290087543196376,1.0,0.02046038094479941
166,191897.0,1.686600665121908e-10,1.2953093108136253e-07,2.63274250165371e-10
167,248133.0,0.8167461432888841,1.0,0.8264308801658273
168,134054.0,4.631596772058445e-37,3.5570663209408862e-34,1.4228265283763545e-36
169,221195.0,0.0014705566753417379,1.0,0.0018157355734123065
170,221013.0,0.0013725882789363186,1.0,0.001697500480230423
171,86488.0,7.418594488285946e-72,5.697480567003606e-69,6.192913659786529e-71
172,219741.0,0.000839020424450675,0.6443676859781184,0.0010477523349237698
173,136529.0,1.4306846208924094e-35,1.0987657888453704e-32,4.161991624414282e-35
174,236919.0,0.144497924067959,1.0,0.15944598517843753
175,172594.0,1.889103662950893e-17,1.4508316131462856e-14,3.582300279373545e-17
176,104570.0,3.0135545471317394e-57,2.3144098921971757e-54,1.5961447532394314e-56
177,221746.0,0.001807785185981116,1.0,0.00221432061057974
178,151211.0,2.1992445478001884e-27,1.689019812710545e-24,5.448451008743693e-27
179,73445.0,1.904165977574892e-83,1.4623994707775171e-80,2.1826857772798766e-82
180,234552.0,0.08573428974841825,1.0,0.09668712852685053
181,239347.0,0.23268563985098079,1.0,0.2531197895262794
182,55435.0,6.66527435395323e-101,5.118930703836081e-98,1.5996658449487753e-99
183,78785.0,1.3545679976418244e-78,1.0403082221889212e-75,1.3168458508720522e-77
184,110865.0,1.46931220201423e-52,1.1284317711469286e-49,6.838980431193507e-52
185,174900.0,1.6107162473122868e-16,1.2370300779358363e-13,2.959402100324967e-16
186,181360.0,4.6684880393781013e-14,3.5853988142423815e-11,8.075222554599959e-14
187,165175.0,1.2483549915995723e-20,9.587366335484715e-18,2.577249014915246e-20
188,157708.0,4.0716726518587876e-24,3.127044596627549e-21,9.170218758438559e-24
189,218032.0,0.0004208340354811064,0.3232005392494897,0.000531579834291924
190,40173.0,5.164979460713795e-117,3.9667042258281946e-114,3.0513109429447653e-115
191,86777.0,1.3096184531130974e-71,1.0057869719908588e-68,1.0699861404158073e-70
192,115828.0,5.228868778491749e-49,4.015771221881664e-46,2.268797300498115e-48
193,138701.0,2.734446679875419e-34,2.100055050144322e-31,7.692509341187992e-34
194,193953.0,7.164674557868189e-10,5.502470060442769e-07,1.0895980317708454e-09
195,85523.0,1.1041177888631077e-72,8.479624618468667e-70,9.31826881150403e-72
196,113121.0,6.269374698521364e-51,4.8148797684644076e-48,2.865999862181195e-50
197,89790.0,4.619767290856694e-69,3.547981279377941e-66,3.4446420188135345e-68
198,166665.0,5.723990038809002e-20,4.396024349805313e-17,1.1477870365026928e-19
199,191355.0,1.1424243260136402e-10,8.773818823784757e-08,1.797913693398516e-10
200,230886.0,0.03403715924925001,1.0,0.03984838156009757
201,172616.0,1.9286996905956177e-17,1.4812413623774346e-14,3.648377739845897e-17
202,239522.0,0.24026954219889385,1.0,0.26100001189356503
203,93800.0,9.59429909434772e-66,7.368421704459049e-63,6.352087676257801e-65
204,194137.0,8.135176696132254e-10,6.247815702629571e-07,1.2347461862904292e-09
205,127304.0,2.7639705440599506e-41,2.122729377838042e-38,9.692828209306129e-41
206,87983.0,1.3882373287345417e-70,1.066166268468128e-67,1.0879247637429879e-69
207,216203.0,0.00019387347088691193,0.14889482564114837,0.00024774513417828345
208,99120.0,1.796521141095152e-61,1.3797282363610767e-58,1.0695567723729278e-60
209,183957.0,3.969551332586971e-13,3.0486154234267936e-10,6.700253677861086e-13
210,87803.0,9.770348784938197e-71,7.503627866832535e-68,7.735698831786118e-70
211,90416.0,1.5416696369031517e-68,1.1840022811416204e-65,1.1276212201348766e-67
212,106942.0,1.8607067499453297e-55,1.4290227839580133e-52,9.279368727000085e-55
213,234274.0,0.08033037584083744,1.0,0.09126291219787448
214,195295.0,1.7932140864282243e-09,1.3771884183768761e-06,2.6898211296423366e-09
215,161100.0,1.6951386036165285e-22,1.301866447577494e-19,3.6672294297957573e-22
216,189973.0,4.1654716512298345e-11,3.199082228144513e-08,6.650898603211045e-11
217,196589.0,4.257490758704267e-09,3.269752902684877e-06,6.336730431559839e-09
218,244735.0,0.5460527547816866,1.0,0.5705694090780072
219,233572.0,0.06790827257298737,1.0,0.07772511674523741
220,158453.0,9.344115890839159e-24,7.176281004164475e-21,2.0861281988850216e-23
221,227830.0,0.014121865158197673,1.0,0.016788842788693206
222,207723.0,3.23807299932581e-06,0.002486840063482222,4.44872998834029e-06
223,161562.0,2.787331624857186e-22,2.1406706878903191e-19,5.979527061146142e-22
224,133474.0,2.051258290198388e-37,1.5753663668723621e-34,6.403928320619358e-37
225,86774.0,1.301921602919693e-71,9.998757910423243e-69,1.0699861404158073e-70
226,204901.0,6.905118029542076e-07,0.0005303130646688314,9.677245705635611e-07
227,137487.0,5.293009073737124e-35,4.0650309686301116e-32,1.5111639288587773e-34
228,236467.0,0.13137005208137115,1.0,0.14516863309135689
229,157551.0,3.4149216329556696e-24,2.6226598141099542e-21,7.736459628642933e-24
230,82156.0,1.314039871533695e-75,1.0091826213378777e-72,1.1734681643463693e-74
231,159346.0,2.5072764582625277e-23,1.9255883199456213e-20,5.533299769958681e-23
232,243369.0,0.4513229913557374,1.0,0.47581434411683726
233,204113.0,4.411864624432772e-07,0.00033883120315643687,6.217086296448383e-07
234,217034.0,0.0002770061063907846,0.21274068970812254,0.00035221968494722277
235,132287.0,3.825679920382605e-38,2.9381221788538407e-35,1.2293398237882179e-37
236,245125.0,0.5748008501332077,1.0,0.5973573110991928
237,145088.0,1.1573156447114635e-30,8.88818415138404e-28,3.0648910866841516e-30
238,171372.0,5.914957821104515e-18,4.542687606608268e-15,1.1385181971449293e-17
239,216003.0,0.000177710274004531,0.1364814904354798,0.00022746915072579968
240,140055.0,1.6722111453733517e-33,1.2842581596467341e-30,4.65310927408237e-33
241,210551.0,1.3892683385598788e-05,0.010669580840139869,1.852357784746505e-05
242,131520.0,1.2810756707772563e-38,9.838661151569328e-36,4.168924216766664e-38
243,191059.0,9.221458095989357e-11,7.082079817719826e-08,1.4602226428288302e-10
244,247357.0,0.7514902846194228,1.0,0.7664602106078575
245,207367.0,2.678106017391141e-06,0.002056785421356396,3.6926129647332074e-06
246,192874.0,3.374457842414714e-10,2.5915836229745006e-07,5.214453969767606e-10
247,130595.0,3.3924674974677494e-39,2.6054150380552313e-36,1.1182038789936615e-38
248,129522.0,7.171013509295087e-40,5.507338375138627e-37,2.4049512555190513e-39
249,99117.0,1.786752632484092e-61,1.3722260217477826e-58,1.0695567723729278e-60
250,235880.0,0.1157244584363911,1.0,0.12824875047496156
251,195234.0,1.720758634153164e-09,1.3215426310296298e-06,2.5912600608424113e-09
252,168580.0,3.8987664421633204e-19,2.99425262758143e-16,7.697307525916273e-19
253,133783.0,3.167227028582026e-37,2.432430357950996e-34,9.847896186036422e-37
254,237360.0,0.1582531086187864,1.0,0.1741237642109283
255,121875.0,7.463105980918348e-45,5.7316653933452916e-42,2.8096398986986723e-44
256,192450.0,2.500858305925311e-10,1.9206591789506386e-07,3.87229673175532e-10
257,237860.0,0.17502283208918834,1.0,0.19120559750284016
258,166225.0,3.6608887727717795e-20,2.811562577488727e-17,7.379429337240753e-20
259,116551.0,1.6792063913971885e-48,1.2896305085930408e-45,7.204639712810284e-48
260,211717.0,2.46569304069175e-05,0.01893652255251264,3.259298201809405e-05
261,160315.0,7.239333250854184e-23,5.559807936656013e-20,1.5705672137446365e-22
262,172965.0,2.678210494043469e-17,2.056865659425384e-14,5.01674551079362e-17
263,159805.0,4.148922062719197e-23,3.1863721441683433e-20,9.052193591387338e-23
264,231119.0,0.03624871794276461,1.0,0.04224433289839639
265,229318.0,0.02194789816054085,1.0,0.025781109443021012
266,181256.0,4.277911000819113e-14,3.2854356486290786e-11,7.43311232721511e-14
267,103997.0,1.1019288073367578e-57,8.4628132403463e-55,5.959727634046689e-57
268,183514.0,2.7708707505167795e-13,2.1280287363968868e-10,4.708028177869218e-13
269,134060.0,4.670686540282218e-37,3.5870872629367434e-34,1.4291184314489015e-36
270,163609.0,2.4486471433152768e-21,1.8805610060661327e-18,5.138144825317302e-21
271,142715.0,5.503760735966132e-32,4.226888245221989e-29,1.4988965408588613e-31
272,117324.0,5.805591968385735e-48,4.458694631720244e-45,2.463367199845439e-47
273,237822.0,0.17370352642042097,1.0,0.19030571796131715
274,71595.0,3.6662211777472916e-85,2.81565786450992e-82,4.854582525017104e-84
275,204610.0,5.85720292679071e-07,0.00044983318477752646,8.238703017903416e-07
276,118289.0,2.7043298289302875e-47,2.0769253086184608e-44,1.1166265100099251e-46
277,213367.0,5.406895087121011e-05,0.041524954269089365,7.050077125482065e-05
278,215940.0,0.000172887186713258,0.13277735939578214,0.0002216650407275161
279,235762.0,0.11276376255817097,1.0,0.12532933378390057
280,75175.0,7.37639396941585e-82,5.665070568511372e-79,8.21024720074112e-81
281,184158.0,4.6692615513147e-13,3.5859928714096894e-10,7.846811534813324e-13
282,134681.0,1.1121069555345046e-36,8.540981418504996e-34,3.375881983598813e-36
283,248628.0,0.859077870900558,1.0,0.868120795857406
284,92554.0,9.123335376828563e-67,7.006721569404336e-64,6.200638556994988e-66
285,185273.0,1.139242899116963e-12,8.749385465218276e-10,1.8897160832004916e-12
286,73109.0,9.320850785238989e-84,7.158413403063543e-81,1.1545828069457327e-82
287,133904.0,3.7533644849237298e-37,2.8825839244214242e-34,1.157664226675271e-36
288,129176.0,4.331819388082002e-40,3.3268372900469777e-37,1.4655670881264217e-39
289,237574.0,0.1652752663235243,1.0,0.18133057790923807
290,129148.0,4.1584163340434656e-40,3.1936637445453815e-37,1.4131255506837973e-39
291,91819.0,2.257331639972889e-67,1.7336306994991788e-64,1.590486880274476e-66
292,205903.0,1.2079322415628914e-06,0.0009276919615203006,1.680601379565762e-06
293,77033.0,3.59905521982633e-80,2.7640744088266213e-77,3.786403299762495e-79
294,146275.0,5.178581362067966e-30,3.977150486068198e-27,1.3527722741728565e-29
295,104434.0,2.3742694712397093e-57,1.8234389539120966e-54,1.266277051327845e-56
296,153407.0,2.9584152774358037e-26,2.272062933070697e-23,7.144851990788356e-26
297,109247.0,9.588730106951048e-54,7.364144722138405e-51,4.545768346999015e-53
298,180255.0,1.833088343002468e-14,1.4078118474258955e-11,3.199572380513399e-14
299,249627.0,0.9456303143442018,1.0,0.9505812583983599
300,169308.0,7.993484195890309e-19,6.138995862443758e-16,1.5620854611816177e-18
301,217748.0,0.0003740463553101676,0.2872676008782087,0.00047325799156212303
302,113567.0,1.3072747295125427e-50,1.0039869922656328e-47,5.940751433524454e-50
303,44946.0,7.612097136232915e-112,5.846090600626879e-109,3.247828111459377e-110
304,34364.0,1.832994834572221e-123,1.4077400329514658e-120,1.5641555921682952e-121
305,179029.0,6.388706793952433e-15,4.906526817755469e-12,1.1357700967026547e-14
306,245039.0,0.5684003861806046,1.0,0.5915060929359137
307,187749.0,7.836075723189022e-12,6.0181061554091686e-09,1.2696426488204996e-11
308,198465.0,1.4404145239907262e-08,1.1062383544248777e-05,2.1178823227109065e-08
309,212677.0,3.908326957327334e-05,0.030015951032273926,5.130931800388706e-05
310,159644.0,3.478047859563955e-23,2.6711407561451175e-20,7.631830731843193e-23
311,73015.0,7.630530697106949e-84,5.8602475753781375e-81,9.606963238324815e-83
312,209514.0,8.231871291774458e-06,0.0063220771520827845,1.1069526527764861e-05
313,63969.0,2.019108430702625e-92,1.5506752747796159e-89,3.6062215692549204e-91
314,133890.0,3.6803789247384135e-37,2.8265310141991015e-34,1.139730247660928e-36
315,206264.0,1.473355495587062e-06,0.0011315370206108637,2.042485596770512e-06
316,151958.0,5.3584439025188366e-27,4.115284917134467e-24,1.3190015760046366e-26
317,175495.0,2.771697713857133e-16,2.128663844242278e-13,5.05620865615743e-16
318,181857.0,7.075261279388889e-14,5.433800662570666e-11,1.2183409557333335e-13
319,210165.0,1.1450143307268308e-05,0.00879371005998206,1.5320052369306725e-05
320,199777.0,3.296750824787731e-08,2.5319046334369778e-05,4.7592192357837925e-08
321,148951.0,1.427580890015743e-28,1.0963821235320906e-25,3.6065201431976667e-28
322,162433.0,7.069481550864914e-22,5.429361831064254e-19,1.512357056006756e-21
