dimension,edi_score,mi_score,wilcoxon_score,rfe_score
308,0.9580905524610008,1.0,1.0,0.7904527623050042
295,0.9358723980893964,0.8744427467802388,1.0,0.8049192436667431
596,0.9325070690921404,0.6625353454607027,1.0,1.0
402,0.9278169614400592,0.6525632937656055,1.0,0.9865215134346903
524,0.9062379710279669,0.5922449895784535,1.0,0.9389448655613808
758,0.8861460780338413,0.5420892797944649,1.0,0.8886411103747414
636,0.8767254109671369,0.6106323062681872,1.0,0.772994748567497
187,0.8711504090817301,0.6162773642299303,1.0,0.7394746811787205
181,0.8693232942982029,0.5957260661178448,1.0,0.7508904053731696
363,0.8692852576292964,0.461023033703911,1.0,0.8854032544425708
210,0.8526435652408516,0.6010087650744849,1.0,0.6622090611297733
260,0.8454006604010601,0.556664861936166,1.0,0.6703384400691341
359,0.8393412053220266,0.28971890100967185,1.0,0.9069871256004612
532,0.8388774609662186,0.4217640504838626,1.0,0.7726232543472304
670,0.8273409984859296,0.2757515165020242,1.0,0.860953475927624
628,0.8157487873972636,0.24847783383625688,1.0,0.8302661031500613
350,0.8131110589658599,0.3591191080883131,1.0,0.7064361867409861
453,0.8109998000184415,0.13591836633380736,1.0,0.9190806337583999
591,0.7809083443685669,0.2848640579025562,1.0,0.6196776639402785
622,0.7684764932098613,0.15933406181127138,1.0,0.6830484042380351
694,0.715240237079964,0.5762011853998198,1.0,0.0
131,0.7095291940404153,0.5476459702020762,1.0,0.0
512,0.7041437705037775,0.5207188525188876,1.0,0.0
249,0.7024424699332856,0.5122123496664283,1.0,0.0
144,0.6992182599590142,0.4960912997950709,1.0,0.0
738,0.692527366013199,0.46263683006599526,1.0,0.0
73,0.6902401797782634,0.4512008988913166,1.0,0.0
571,0.6894746988613706,0.4473734943068531,1.0,0.0
69,0.6885561320832294,0.44278066041614733,1.0,0.0
657,0.6843630677001864,0.4218153385009321,1.0,0.0
736,0.6843263394272654,0.4216316971363269,1.0,0.0
54,0.6842335275598047,0.42116763779902355,1.0,0.0
275,0.6800749174802512,0.4003745874012559,1.0,0.0
756,0.6788573636232684,0.39428681811634225,1.0,0.0
554,0.6786005263568373,0.3930026317841865,1.0,0.0
501,0.678309984824388,0.39154992412193995,1.0,0.0
415,0.6774920655368716,0.3874603276843578,1.0,0.0
385,0.6772110677858282,0.3860553389291409,1.0,0.0
675,0.674981090737451,0.37490545368725525,1.0,0.0
372,0.6733228994902832,0.3666144974514165,1.0,0.0
78,0.6719525420336229,0.3597627101681144,1.0,0.0
319,0.6718627118920768,0.35931355946038385,1.0,0.0
712,0.6714314060381645,0.357157030190823,1.0,0.0
576,0.669715053860707,0.34857526930353483,1.0,0.0
535,0.667587839703338,0.3379391985166901,1.0,0.0
113,0.6663665067347777,0.3318325336738884,1.0,0.0
10,0.6636742008929343,0.3183710044646713,1.0,0.0
658,0.6636363960649885,0.3181819803249426,1.0,0.0
335,0.6611487011166125,0.3057435055830626,1.0,0.0
743,0.6610335965258178,0.3051679826290893,1.0,0.0
523,0.6607349236034621,0.30367461801731077,1.0,0.0
550,0.6594460793957606,0.2972303969788034,1.0,0.0
278,0.659317075032948,0.29658537516473993,1.0,0.0
569,0.659234339291952,0.29617169645975966,1.0,0.0
442,0.659226174589272,0.2961308729463599,1.0,0.0
630,0.6585771363846654,0.29288568192332703,1.0,0.0
234,0.6577698261643034,0.2888491308215167,1.0,0.0
699,0.6577426915443374,0.2887134577216871,1.0,0.0
123,0.6576779785368028,0.28838989268401416,1.0,0.0
494,0.657046969837654,0.28523484918827025,1.0,0.0
233,0.6566658655379848,0.28332932768992414,1.0,0.0
51,0.6552111609602235,0.2760558048011177,1.0,0.0
760,0.6548481449035697,0.27424072451784853,1.0,0.0
585,0.6547975410183362,0.27398770509168086,1.0,0.0
444,0.6546234485740389,0.2731172428701946,1.0,0.0
513,0.6543470369018991,0.27173518450949585,1.0,0.0
245,0.652664346623754,0.2633217331187706,1.0,0.0
94,0.6524718038779478,0.2623590193897388,1.0,0.0
35,0.6521723788955137,0.26086189447756847,1.0,0.0
1,0.6520963923697112,0.2604819618485561,1.0,0.0
404,0.6519901717229746,0.25995085861487277,1.0,0.0
430,0.6511098829664352,0.2555494148321762,1.0,0.0
482,0.650901662591674,0.2545083129583701,1.0,0.0
88,0.650778691674964,0.25389345837482014,1.0,0.0
593,0.6503074868420162,0.25153743421008123,1.0,0.0
