Dimension,Mutual_Information
1,0.0013159551207332573
2,0.0024079933339077246
3,0.04887521494686998
4,0.002599415928578645
5,0.004262752572462357
6,0.0042076753820429955
7,0.002459999939599881
8,0.006929273033884929
9,0.002207821015304999
10,0.003772817966083551
11,0.0017003566707672543
12,0.007374686303061546
13,0.0014518113788192992
14,0.013140373459649288
15,0.02165661572560864
16,0.005462160518990754
17,0.012099468208173918
18,0.009229602210910313
19,0.006211086111152751
20,0.004114090852231432
21,0.0037098620880913046
22,0.0039656134836354925
23,0.0012033894040419306
24,0.0029427085827048653
25,0.024699750298789777
26,0.0037811072315495557
27,0.0018466717233562783
28,0.003951100637267958
29,0.018530836006601277
30,0.001818276390463126
31,0.0029521647369138908
32,0.0014461810125915501
33,0.008913817219519511
34,0.013152887893591765
35,0.0022062222343008017
36,0.0013490390850826798
37,0.001886641848122884
38,0.009155911697869563
39,0.0040049119204927305
40,0.004201712646787752
41,0.001095209555750341
42,0.005641551188005016
43,0.006602691274578208
44,0.003051200054678148
45,0.0021031050751381046
46,0.005667693459551419
47,0.0020121042911884143
48,0.0019111506619310585
49,0.00328898167894328
50,0.003060528568710356
51,0.003376165927562784
52,0.04964690169768557
53,0.00237285248473159
54,0.005752361932276399
55,0.0011998039282350918
56,0.008775935675064801
57,0.01365196476091763
58,0.0173677366834626
59,0.0016504365941599967
60,0.004926084088335468
61,0.002183164954418025
62,0.0013394157966637103
63,0.0019630958776448364
64,0.01821797879289938
65,0.0017915299651632337
66,0.0023938400241311705
67,0.0028708926003351495
68,0.004799018374656787
69,0.003868985625756736
70,0.034233500275190225
71,0.007541373445634013
72,0.0018053464815935213
73,0.00672821823785124
74,0.005685206777007394
75,0.003576286080394834
76,0.012950681994613411
77,0.0011496412481605748
78,0.0014202902959433088
79,0.001518034423170049
80,0.0017507700892412312
81,0.00188791309076166
82,0.008126014380725667
83,0.0023134313709590945
84,0.004192178890549313
85,0.002091619375783553
86,0.003476165374204858
87,0.004909239125515545
88,0.0032943415866033203
89,0.013973765197214862
90,0.00701462851569961
91,0.003343604366560664
92,0.0023730224876004
93,0.003494664817537789
94,0.0032866274417185024
95,0.006018411173331982
96,0.002051087272591671
97,0.0030623620741640693
98,0.009124183313268565
99,0.004064823523503229
100,0.0034805849958993006
101,0.00257752246307668
102,0.005029881564460208
103,0.005676164253170211
104,0.0068227074229281134
105,0.0034318803658138423
106,0.008863578126284515
107,0.0011043505303293048
108,0.006177349992451862
109,0.002748237035504551
110,0.011635377577153778
