dimension,edi_score,mi_score,wilcoxon_score,rfe_logistic_score
203,0.7882361635605672,0.8722162907200331,1.0,0.5011905518322245
419,0.7502328810867886,0.4695670933845939,0.7881324446676022,0.9858589221457763
701,0.6943478540274026,0.6525319050569044,0.935174356774751,0.5011905518322245
676,0.681689500595645,0.5556465027143133,0.9937011123544406,0.5011905518322245
315,0.6813930073963764,0.7819685579271114,0.7664805929014344,0.5011905518322245
544,0.6699933445507312,0.6204724983856994,0.8934322195772548,0.5011905518322245
461,0.659046205832069,0.9567721045058952,0.5239594658247493,0.5011905518322245
654,0.6483618685214297,0.4483912687484904,0.9999635218529442,0.5011905518322245
463,0.6471408701725814,0.4447321528340399,0.9999226427708844,0.5011905518322245
437,0.6454370486022796,0.5200751534914685,0.9194165464458746,0.5011905518322245
303,0.6438387231703336,0.561849786171129,0.872798503366378,0.5011905518322245
37,0.6434510475095438,0.8325966019173792,0.600876912890462,0.5011905518322245
587,0.6428436928029915,0.7673432394220009,0.6642898065781057,0.5011905518322245
561,0.6403459187668096,0.9744302285603827,0.4496338052088695,0.5011905518322245
486,0.6398448748820705,0.6954349501445851,0.7271107688224278,0.5011905518322245
605,0.6390819644630219,0.7082566477267893,0.7119772214855307,0.5011905518322245
506,0.6289010336483551,0.47098767271823344,0.40447000500405456,1.0
147,0.6210194933770135,0.701209301767522,0.6642898065781057,0.5011905518322245
534,0.616987133205899,0.6694619100578431,0.6838179250419834,0.5011905518322245
466,0.6076413196784131,0.9302398466037528,0.39471934144308585,0.5011905518322245
421,0.6071651744798019,0.8440249117282694,0.4794914120803534,0.5011905518322245
221,0.5978861203014514,0.6980711589599747,0.5973268188536468,0.5011905518322245
724,0.5971887830234027,0.6428007507219429,0.6504840838248644,0.5011905518322245
487,0.5836615507881011,0.2747523913004151,0.9775408304121447,0.5011905518322245
236,0.5833153559669758,0.8131928975716036,0.4380512489254252,0.5011905518322245
214,0.5829634155407145,0.6945823190272369,0.5555953413296061,0.5011905518322245
15,0.579272020036893,0.8456955635605098,0.3932960498150558,0.5011905518322245
641,0.578343948126412,0.7546456742492127,0.48153360000368334,0.5011905518322245
256,0.5685353104562731,0.4532691921142765,0.7531869376836533,0.5011905518322245
115,0.5678463710148228,0.5317131365941481,0.6726552979266593,0.5011905518322245
36,0.5646781997224445,0.5188963448331969,0.6758715706197976,0.5011905518322245
528,0.5636313384626991,0.7512869331201493,0.4403086754851317,0.5011905518322245
373,0.5569692449142531,0.5260925993530471,0.6453148469842159,0.5011905518322245
311,0.5526442631574312,0.668108742211579,0.490192698801981,0.5011905518322245
416,0.5470635887120827,0.6422349695408218,0.4991553367898641,0.5011905518322245
388,0.5468607308253175,0.6058118463172975,0.5349637391444029,0.5011905518322245
498,0.5448108255725226,1.0,0.1345637513623218,0.5011905518322245
507,0.5430356947133737,0.5283076540501966,0.600876912890462,0.5011905518322245
195,0.5420415780616732,0.5500903362846762,0.5760817559538596,0.5011905518322245
613,0.5400144185096616,0.7074603227706666,0.4125688617345008,0.5011905518322245
538,0.5380250845087005,0.5501704907741233,0.5638304088796467,0.5011905518322245
557,0.5372620719734142,0.5663710098621569,0.5453177305937761,0.5011905518322245
192,0.5361150316876259,0.4386289063503454,0.6695839544516836,0.5011905518322245
412,0.5328143285839723,0.6028756338508618,0.49533509633403483,0.5011905518322245
471,0.5312066222082605,0.7572763324410687,0.33606256024167136,0.5011905518322245
721,0.5290259399376249,0.8485348280171617,0.2381959365727429,0.5011905518322245
79,0.526502795233261,0.5803151176353989,0.4987697539109791,0.5011905518322245
694,0.5242630880913476,0.28258789638404813,0.7897099838231981,0.5011905518322245
588,0.5223728758920537,0.9963673108119001,0.07020265363991023,0.5011905518322245
514,0.5216105409034515,0.5879902746739456,0.4762695837517973,0.5011905518322245
722,0.5205737839156125,0.7793766599978351,0.28174151058597136,0.5011905518322245
390,0.516934782264497,0.5078223470873504,0.542268545765803,0.5011905518322245
202,0.5138836253550192,0.4896194922300996,0.5512254705943334,0.5011905518322245
733,0.5128667872565867,0.5219101406580665,0.515853494595359,0.5011905518322245
285,0.5115803638179572,0.40449259543247945,0.6293727869766144,0.5011905518322245
502,0.5094117787218966,0.8179361105473048,0.20935780187372646,0.5011905518322245
220,0.507108313629705,0.6061398913515118,0.4141738238204539,0.5011905518322245
560,0.5055015858037727,0.6929776702685716,0.3224671727035992,0.5011905518322245
194,0.5025074816022946,0.6297263820201959,0.376645417917193,0.5011905518322245
630,0.5023063416572813,0.7290365432212694,0.2767257417312302,0.5011905518322245
277,0.49998208386260357,0.36518934387535246,0.6335297356387299,0.5011905518322245
640,0.498127356942209,0.6621215538977965,0.3309771410090298,0.5011905518322245
74,0.4978909857023045,0.5181002125433484,0.47428220587891873,0.5011905518322245
16,0.49714992036710237,0.3143961989156138,0.6757405669757377,0.5011905518322245
574,0.496991393277748,0.41357462481823654,0.5760817559538596,0.5011905518322245
130,0.49589981246089176,0.47049506551959686,0.515853494595359,0.5011905518322245
532,0.4932271987807304,0.647334273141667,0.33091545763946645,0.5011905518322245
231,0.4921732500839969,0.7554626218778502,0.219593324973788,0.5011905518322245
556,0.491905312951033,0.43928027700128397,0.5349637391444029,0.5011905518322245
372,0.48984498464852866,0.49551050286725173,0.47249009417993704,0.5011905518322245
156,0.4890450437744229,0.5269589343422587,0.43861759945006423,0.5011905518322245
250,0.4867279457049267,0.5261331953534876,0.43242182913733196,0.5011905518322245
266,0.4863401405369512,0.8952154250071347,0.0621644323080013,0.5011905518322245
270,0.48579773962578165,0.591626457916504,0.36410976027387587,0.5011905518322245
293,0.48537861221631873,0.2820282221818233,0.6724379129495781,0.5011905518322245
492,0.48318387129188295,0.35952644386137916,0.31810211802890576,0.7634307231414379
287,0.48305458853837413,0.5018635258335311,0.4455601133040985,0.5011905518322245
153,0.4815575405026229,0.7019696908073491,0.24091743913103447,0.5011905518322245
238,0.4767562965431932,0.37626541448783335,0.5520724913310663,0.5011905518322245
609,0.473983857748303,0.5604776395736603,0.35945893656375383,0.5011905518322245
566,0.4732338170652386,0.5243676757676177,0.3932960498150558,0.5011905518322245
140,0.467973389806299,0.46918278660043417,0.4325402503187859,0.5011905518322245
519,0.4672204508254678,0.8558705548935561,0.04357084875041809,0.5011905518322245
330,0.4668443146046909,0.3889821602346256,0.5093194366797217,0.5011905518322245
180,0.4642120571758608,0.8299870113632638,0.06033804788796168,0.5011905518322245
5,0.4625452570491493,0.8618295502136676,0.023444599562674504,0.5011905518322245
78,0.46131930996929926,0.6085519209418229,0.2730072376834588,0.5011905518322245
378,0.45837529470903626,0.7397526238783321,0.13288527638251638,0.5011905518322245
353,0.4575658066549161,0.6126788104167128,0.2575060957407409,0.5011905518322245
305,0.45294257048917896,0.6506588401762896,0.20551625941832435,0.5011905518322245
618,0.4516635125115944,0.4590031165141505,0.3932960498150558,0.5011905518322245
434,0.45154267644500523,0.5294658237268521,0.3224671727035992,0.5011905518322245
614,0.4509323573523274,0.45687963641102025,0.3932039082234376,0.5011905518322245
0,0.4499121524599494,0.8469920146575548,0.0,0.5011905518322245
620,0.4492251895730166,0.8141974141503057,0.03071289478927105,0.5011905518322245
491,0.44820626472726366,0.4651772399746473,0.376645417917193,0.5011905518322245
159,0.4470393265428372,0.15786450654206863,0.6804219750333278,0.5011905518322245
570,0.44697522460614414,0.5901645049035985,0.24792772837878874,0.5011905518322245
726,0.44610708385292686,0.1604300063145622,0.2046044149627964,0.9577815436217602
69,0.4452720938893985,0.33107390018646476,0.501857330923966,0.5011905518322245
333,0.44408487973013755,0.28935002832339063,0.539983584122613,0.5011905518322245
322,0.4440385030166262,0.31333958235515547,0.515853494595359,0.5011905518322245
719,0.44255417247280937,0.812621135165518,0.012073970440097094,0.5011905518322245
751,0.44160812747809863,0.6639704485261152,0.15785785406522518,0.5011905518322245
109,0.44120577802390804,0.536067759909293,0.28454130191177285,0.5011905518322245
383,0.4411047467851432,0.3969760011513613,0.42332690540072004,0.5011905518322245
547,0.4406619208767766,0.7097425777438104,0.10921843211625101,0.5011905518322245
125,0.4395781931600866,0.4112069814720979,0.40447000500405456,0.5011905518322245
553,0.43864992610326925,0.4802310865832745,0.33263296941767384,0.5011905518322245
649,0.43691278995389804,0.4359532478247888,0.37164675923867085,0.5011905518322245
617,0.43684790671148155,0.48195177945047,0.32545161172687903,0.5011905518322245
218,0.43681156653658015,0.36540380851543863,0.4418894609197852,0.5011905518322245
1,0.4362348559921858,0.4414359014510619,0.36410976027387587,0.5011905518322245
708,0.43595182582814496,0.42405324553268453,0.38063474902849315,0.5011905518322245
558,0.4344517030818721,0.7978094022395388,0.0023327658177815266,0.5011905518322245
689,0.4331214086789087,0.7357729250088636,0.06033804788796168,0.5011905518322245
525,0.43224569116312295,0.3032645846530694,0.490192698801981,0.5011905518322245
234,0.43214495640693007,0.6203486374266828,0.1728033891914193,0.5011905518322245
549,0.43114619781399577,0.786991893857297,0.0031335915700952937,0.5011905518322245
530,0.4310593906779573,0.3437166386853828,0.4461457948146201,0.5011905518322245
759,0.43031132809434935,0.49867585203155596,0.28891972515448344,0.5011905518322245
271,0.4297388108769593,0.45024947700712287,0.335611199520159,0.5011905518322245
568,0.4276132008029149,0.2596245084663758,0.5197949254122866,0.5011905518322245
423,0.42753528627537674,0.405961454146232,0.3732218751035266,0.5011905518322245
334,0.42639357593009475,0.28813104782787824,0.4875925531028444,0.5011905518322245
57,0.4253831256507027,0.48027430011489364,0.2923873302722166,0.5011905518322245
6,0.42359170778677546,0.6061346069537316,0.16109848445178102,0.5011905518322245
602,0.42341037803027837,0.35103884784197503,0.4156447594529404,0.5011905518322245
756,0.4225250461748761,0.7120677424036569,0.05193304108700901,0.5011905518322245
363,0.4224568117520726,0.5296998442011088,0.23409416831136473,0.5011905518322245
583,0.42187426971830033,0.727659449355466,0.0343692842667884,0.5011905518322245
680,0.420894257430679,0.35475035779762554,0.4043086416197157,0.5011905518322245
26,0.4207531400427934,0.7506609410933159,0.00797042987588735,0.5011905518322245
578,0.4206895560925924,0.5084550415075767,0.24998365082465387,0.5011905518322245
241,0.420285597863343,0.7200554660536059,0.03715911043241428,0.5011905518322245
683,0.4196101302656811,0.3790586316338241,0.3761090733441298,0.5011905518322245
752,0.41897511557929135,0.4367169329351385,0.31652648511436154,0.5011905518322245
548,0.41882352777475274,0.4857461242102715,0.2670379368557782,0.5011905518322245
111,0.418365919526847,0.582403926000935,0.16899344340479433,0.5011905518322245
122,0.4180574781460791,0.38182874454279736,0.36863395401212,0.5011905518322245
362,0.4171032062927386,0.6614283870546865,0.08614257861132038,0.5011905518322245
336,0.41595257344843706,0.4114512300534798,0.33263296941767384,0.5011905518322245
692,0.4156729966358609,0.6828989491208398,0.06033804788796168,0.5011905518322245
626,0.41521976466154165,0.49376889675912605,0.2480946700244659,0.5011905518322245
410,0.4150126010730816,0.6892131202893179,0.052022678044394866,0.5011905518322245
439,0.4149857551179166,0.3285855852199243,0.4125688617345008,0.5011905518322245
355,0.4143290930803275,0.48640513931508217,0.25275942267695156,0.5011905518322245
