Dimension,Importance_Score,Mean_Difference,Std_Difference,Median_Difference,Max_Difference,Q75_Difference
1,0.1319826435598222,0.15534779629477508,0.11941222790609972,0.12764379895,0.679238797,0.22312806500000001
2,0.06714807477322872,0.12101131435381021,0.10256732250888996,0.09205805884999999,0.5811333975,0.16853366402499997
3,0.13298437389352882,0.15524658062834018,0.12093925510224071,0.1258484236,0.702969328,0.22309105925
4,0.0243282637136068,0.100531020378512,0.07920666264126666,0.0811699231,0.444542274,0.14208235619999998
5,0.04334243881374263,0.11048833965369302,0.08306179433894402,0.095381467388,0.434563831,0.1618981064
6,0.081330387153945,0.12671105872670305,0.09766996408144048,0.10520278934999999,0.633465528,0.185433303175
7,0.09045176372610626,0.12802385437241096,0.10113041311123214,0.10610733195,0.76135242,0.18103862715
8,0.1828390284268699,0.1796300113181403,0.14046950948886333,0.1422435045,0.833109484,0.270391882
9,0.09452985079251065,0.13497626477234353,0.09721360297981735,0.11871776899,0.630743399,0.190870818475
10,0.11785331736844919,0.15105586923193434,0.1138375926465255,0.12712479399999999,0.5709592105000001,0.2094768762
11,0.041731654949789615,0.10861437164760243,0.0874012232591417,0.0921122875,0.46250319500000003,0.14932130454999998
12,0.09246577275491227,0.1330324698125348,0.10396456671860627,0.114533089,0.6278528498,0.18133716660000002
13,0.04607677412289986,0.10968192662356022,0.08511355488511685,0.0898193232,0.5289907609,0.16258008070000002
14,0.05059076686312174,0.11615267416262037,0.08591818407139482,0.09531779600000004,0.470965609,0.16303474399999998
15,0.07809552448590729,0.12533811380924492,0.1002278592136233,0.10281263249999997,0.5841728829,0.187242057775
16,0.08274802961720622,0.13006885719217212,0.09358106020159733,0.1178602186,0.533684395,0.18478803075
17,0.08516745723704154,0.13104190729377196,0.10120050745237243,0.11183534549999999,0.572097361,0.1801978661
18,0.1018268854517111,0.13611857736869482,0.0999596516401851,0.12230896950000003,0.6949321259,0.190008885675
19,0.01608270001275586,0.09573850701068089,0.07317595092595147,0.08151861399999999,0.40252288420000004,0.1417194829
20,0.05127906664382274,0.11414639613568006,0.08961266338758817,0.092871609155,0.4837148973,0.16744811050000002
21,0.07262967670175273,0.11939904818618897,0.09409399758062044,0.09905580480000001,0.68739742,0.17555343362499998
22,0.05391478619727993,0.11292393696985101,0.08961609677590585,0.09409727930000003,0.5480419990000001,0.1637334225
23,0.03927356621384989,0.10564027159177802,0.08524941166361844,0.08659972950000001,0.525166511,0.1498680228
24,0.07010473082275812,0.11887287782896504,0.09803070663168871,0.09896169599999999,0.652375661,0.1635496828975
25,0.06124495647229114,0.11954946536791285,0.08845792316319363,0.10405918058000001,0.48860733199999995,0.17184028425000006
26,0.05879056088036327,0.11649294819082498,0.09732002851903886,0.0940577645,0.521035567,0.1649820035
27,0.09930119920469957,0.13841300871290102,0.10667715291290639,0.118307297375,0.580715105,0.19516947099999998
28,0.12072248417226662,0.14892290908033384,0.10753707320826916,0.12897646670000001,0.65579845,0.219483061475
29,0.10797041982320463,0.143850604856705,0.10986804704329757,0.12414041900000003,0.5333883053,0.2116502378
30,0.03516518969371279,0.102648483200887,0.07904361266650739,0.0855262805,0.548898548,0.1509295917175
31,0.05872315122914292,0.11668377630581714,0.0927613125618348,0.09222994730000002,0.559957742,0.170051977
32,0.058149522083748045,0.11670417224599398,0.09113654025969767,0.0950577508,0.545844674,0.16713900067499998
33,0.09644161174482767,0.137552387399956,0.1069909232910256,0.1156940628,0.5592981389,0.19565332675
34,0.047193794547062136,0.1123989149461188,0.08559730346206228,0.09004858334999999,0.5001176599,0.1654959996
35,0.05939998237680627,0.11759043397963814,0.0906700331685728,0.09655285162999999,0.535734772,0.17071913532500002
36,0.07159933531301481,0.11898542454724503,0.09140314090877423,0.10576147745,0.6484537269999999,0.17061351322175
37,0.05156803982300716,0.11306923191622482,0.08842987163661221,0.09392235314999998,0.520276875,0.1622271715925
38,0.10037894186957906,0.1305878633438468,0.11016294635452557,0.10438001615,0.8403352940000001,0.1836702152
39,0.09312477364564697,0.13540989347240995,0.0977975010875945,0.117591404,0.600966543,0.192097381
40,0.04869067266584495,0.11092103512830905,0.09106874403127661,0.0877221585,0.535425723,0.16061196429999997
41,0.022729694300081208,0.10013965897708002,0.07481675309285393,0.08487327785,0.408250742,0.14650714573499998
42,0.01909885942394146,0.09528094155458897,0.07656016803833621,0.08010900795,0.459273659,0.13813217215
43,0.08676976955519478,0.1307821308019721,0.09598053656974098,0.11179294990000001,0.64825049,0.1816362143
44,0.10810322439689715,0.14586841793940397,0.11241790147660906,0.11836736815,0.546850607,0.21105843619999998
45,0.09906725789342585,0.13851545985060162,0.10729437830194659,0.1164409074,0.5765645989,0.1985205037
46,0.03253378162034208,0.10328211444340984,0.08141219377073868,0.08560423949999998,0.49742320590000005,0.14276403175000002
47,0.06900058620131463,0.12305288887172797,0.09881160230020175,0.09954609445000001,0.516542778,0.17880315832500002
48,0.06309636307892193,0.11201462394741689,0.09361259921456434,0.09135534895,0.7509529140000001,0.154660333325
49,0.05743664697400072,0.11407579846253019,0.09457034704167389,0.092291385,0.571018457,0.16403738795
50,0.08796785056412347,0.13310258286899698,0.10028489349835132,0.11151923259999999,0.574925095,0.1907421727
51,0.08401373629256825,0.11889747496591606,0.09673216550043295,0.10261351945,0.861487508,0.17096539550000006
52,0.0748115580768893,0.12037264270855204,0.09339496610600098,0.1022865074,0.706167427,0.17095091847499996
53,0.06031572111851456,0.12053525994244052,0.08817915605635099,0.10416077285,0.4662383779999999,0.170245381125
54,0.04271690954877838,0.10783929510434512,0.08190032031782185,0.09108842150000003,0.54674676,0.150449544
55,0.042971947199528224,0.10773919175292007,0.08619057763605685,0.08864816265,0.534727916,0.1512993973925
56,0.0821680805152078,0.12695977690815996,0.10183633239264808,0.10318917,0.639581672,0.18194686275000002
57,0.047881629076598105,0.11295979067318919,0.08969034332461638,0.0910901558,0.4606620412,0.1648413591
58,0.12362057119974028,0.15393032949377386,0.11138068232560681,0.12928883245,0.609286532,0.21983238275
59,0.08911282597579666,0.13280806955352564,0.09994925527920981,0.11390192365000001,0.581975192,0.1899763592
60,0.08440893373917534,0.13327562851791794,0.10269782023834152,0.10975895829999999,0.511343062,0.18796665020000003
61,0.04178529536442073,0.10479813524179404,0.08810557330869556,0.0841368435,0.579507716,0.15010919239999998
62,0.11687786518576515,0.14935957086235604,0.11511872466404022,0.1204363515,0.6192704739,0.21197649026499998
63,0.05526598377014098,0.10906865708108375,0.0882779296819385,0.090433359,0.7067464840000002,0.152387360275
64,0.14743419785272452,0.16342740696705046,0.12034569101337275,0.146345526,0.632283181,0.23585268800000003
65,0.12422085016629895,0.15061899232576198,0.10931221547669219,0.1346884341,0.6268872913,0.219719097
