Epoch,Loss
0,0.03970797109650448
1,0.02455911587458104
2,0.017424046207452193
3,0.01602050955989398
4,0.015499844623263925
5,0.015210537647362798
6,0.014906618365785107
7,0.014647129690274596
8,0.014210823108442128
9,0.01380791689734906
10,0.013572799653047696
11,0.013192555750720203
12,0.01312986749690026
13,0.01301188871730119
14,0.012781772093148902
15,0.012488678912632167
16,0.01251205985317938
17,0.012415022938512266
18,0.012151983741205186
19,0.012108295981306583
20,0.012071745208231732
21,0.011916089017177
22,0.011951998487347737
23,0.011802002554759383
24,0.011684121564030647
25,0.011685060802847147
26,0.01155770238256082
27,0.011442877803347073
28,0.011457101267296821
29,0.011346034851158038
30,0.011302748636808246
31,0.01138308786903508
32,0.011241912317927927
33,0.011060915974667296
34,0.011047736334148794
35,0.010971140931360424
36,0.010960848827380687
37,0.010950189112918451
38,0.010755666706245393
39,0.0107626911776606
40,0.010698247526306659
41,0.010673728625988588
42,0.010611982637783512
43,0.010620008135447279
44,0.010447557287989184
45,0.01045083743520081
46,0.010451533016748726
47,0.010442475002491847
48,0.010395289631560445
49,0.010445850813994184
50,0.010293812432792038
51,0.010338729218346998
52,0.010219417716143653
53,0.010197810246609151
54,0.010149578505661339
55,0.010135531600099057
56,0.01000739011215046
57,0.010090796917211264
58,0.010006692202296108
59,0.01000881489017047
60,0.010068772739032283
61,0.010020877190981992
62,0.010112065210705623
63,0.009981974522816017
64,0.009924904763465747
65,0.009927920094924048
66,0.009880677447654307
67,0.009795423364266753
68,0.009803819208173081
69,0.009786129754502326
70,0.009808807662921026
71,0.009708881727419794
72,0.009814024684601463
73,0.009647565471823327
74,0.009712835657410324
75,0.00967194137047045
76,0.009767872106749564
77,0.009736587162478827
78,0.009683603828307241
79,0.009614174137823284
80,0.00969703345617745
81,0.009623160003684461
82,0.009612870082492009
83,0.009676291199866682
84,0.009571726448484696
85,0.00965109524258878
86,0.009642525896197185
87,0.00955540243012365
88,0.009580947196809575
89,0.009532802199828438
90,0.009522764070425183
91,0.009499806648818776
92,0.00963276220136322
93,0.009505451045697555
94,0.00949263625079766
95,0.009516818245174363
96,0.009509070863714442
97,0.009465290335356258
98,0.009487142320722342
99,0.009432617604034021
