dimension,edi_score,mi_score,wilcoxon_score,rfe_score
676,0.7964223902087462,0.5556465027143133,0.9937011123544406,0.838640227164875
446,0.6921695772193801,0.5498685081521182,0.600876912890462,0.9188929066921433
91,0.648263506515389,0.3939473697951904,0.6804219750333278,0.8638871256528765
311,0.6479756704295574,0.668108742211579,0.490192698801981,0.7815770438090663
203,0.617831375937611,0.8722162907200331,1.0,0.0
100,0.5818353771866538,0.7440076113122407,0.3001990815547189,0.6977857898251679
506,0.579429367595582,0.47098767271823344,0.40447000500405456,0.854495099844785
526,0.5591977309595513,0.16176922011333486,0.5024663282489418,1.0
701,0.5239430664044463,0.6525319050569044,0.935174356774751,0.0
599,0.5183222788357335,0.35230655097212826,0.4683122649795559,0.72799432226964
710,0.5174989873696075,0.3057023219862234,0.31376890925529416,0.9208043560585492
748,0.512375836818164,0.1630726346781461,0.472973117162799,0.8896492315019179
315,0.5109882197734201,0.7819685579271114,0.7664805929014344,0.0
544,0.49958855692777493,0.6204724983856994,0.8934322195772548,0.0
8,0.49561853341117995,0.3084917745205542,0.28638321009108586,0.8803229073215844
461,0.48864141820911267,0.9567721045058952,0.5239594658247493,0.0
654,0.47795708089847344,0.4483912687484904,0.9999635218529442,0.0
463,0.476736082549625,0.4447321528340399,0.9999226427708844,0.0
439,0.4754214988138748,0.3285855852199243,0.4125688617345008,0.678942739173278
437,0.4750322609793232,0.5200751534914685,0.9194165464458746,0.0
303,0.47343393554737734,0.561849786171129,0.872798503366378,0.0
37,0.47304625988658755,0.8325966019173792,0.600876912890462,0.0
587,0.4724389051800352,0.7673432394220009,0.6642898065781057,0.0
561,0.4699411311438533,0.9744302285603827,0.4496338052088695,0.0
486,0.46944008725911424,0.6954349501445851,0.7271107688224278,0.0
605,0.4686771768400656,0.7082566477267893,0.7119772214855307,0.0
664,0.457567587427957,0.31767349544572926,0.3055043029944682,0.7409379821843878
147,0.45061470575405715,0.701209301767522,0.6642898065781057,0.0
534,0.44658234558294274,0.6694619100578431,0.6838179250419834,0.0
466,0.43723653205545676,0.9302398466037528,0.39471934144308585,0.0
421,0.43676038685684554,0.8440249117282694,0.4794914120803534,0.0
218,0.4278466453880766,0.36540380851543863,0.4418894609197852,0.47482313668956694
221,0.4274813326784951,0.6980711589599747,0.5973268188536468,0.0
724,0.4267839954004464,0.6428007507219429,0.6504840838248644,0.0
316,0.42394227987945304,0.3064858688548898,0.3353172353379938,0.6239625161641218
726,0.42186622179043265,0.1604300063145622,0.2046044149627964,0.8864848904967773
419,0.4150408475572247,0.4695670933845939,0.7881324446676022,0.0
487,0.41325676316514476,0.2747523913004151,0.9775408304121447,0.0
236,0.4129105683440195,0.8131928975716036,0.4380512489254252,0.0
214,0.4125586279177582,0.6945823190272369,0.5555953413296061,0.0
15,0.4088672324139367,0.8456955635605098,0.3932960498150558,0.0
641,0.4079391605034557,0.7546456742492127,0.48153360000368334,0.0
256,0.39813052283331685,0.4532691921142765,0.7531869376836533,0.0
115,0.39744158339186647,0.5317131365941481,0.6726552979266593,0.0
36,0.3942734120994882,0.5188963448331969,0.6758715706197976,0.0
528,0.3932265508397428,0.7512869331201493,0.4403086754851317,0.0
373,0.38656445729129685,0.5260925993530471,0.6453148469842159,0.0
443,0.38081242577777763,0.3301279622291608,0.060912686512018054,0.7404970932152605
416,0.37665880108912636,0.6422349695408218,0.4991553367898641,0.0
388,0.37645594320236114,0.6058118463172975,0.5349637391444029,0.0
498,0.37440603794956623,1.0,0.1345637513623218,0.0
507,0.37263090709041735,0.5283076540501966,0.600876912890462,0.0
195,0.37163679043871684,0.5500903362846762,0.5760817559538596,0.0
523,0.3696579964158244,0.14084009270493983,0.2427598679168645,0.7149117923842029
613,0.3696096308867053,0.7074603227706666,0.4125688617345008,0.0
538,0.3676202968857441,0.5501704907741233,0.5638304088796467,0.0
557,0.36685728435045795,0.5663710098621569,0.5453177305937761,0.0
