dimension,edi_score,mi_score,wilcoxon_score,rfe_score
6,0.8491946388898194,1.0,1.0,0.5564548202641745
232,0.8222149543389521,0.8038999577634236,1.0,0.6674352008147713
526,0.6652778832426389,0.39014775880153346,1.0,0.6074385965827436
388,0.6583603187754622,0.016474994516696234,0.9999999999999926,0.9497752076028083
709,0.6570726014534455,0.991129095313471,1.0,0.0
145,0.6276779214959636,0.9020543075635258,1.0,0.0
215,0.6248903267784536,0.0652321673561747,1.0,0.8040109163262235
415,0.6029115791839242,0.023474023269413023,1.0,0.7798975044265232
2,0.5671880668857535,0.04571835719413144,1.0,0.6532382617990886
524,0.5554347742213893,0.018769438065490095,0.9999605567950659,0.6448643409335464
741,0.5484165500377574,0.023972353022373855,0.8414032541996462,0.7730664695720313
647,0.5474255050657459,0.02779338709690662,0.9999989452681678,0.6125118687802098
208,0.5330031855640414,0.029375506838886106,0.9068183366479831,0.6589976976863957
19,0.5103023123243682,0.5463706434071761,1.0,0.0
440,0.48372580078655963,0.4658357599592715,1.0,0.0
144,0.4824953558938521,0.026401297759308225,0.7147399686309557,0.6997609940737206
447,0.4679254637040662,0.41795595061838225,1.0,0.0
503,0.4391412985097968,0.3307312076054447,1.0,0.0
669,0.42106687384609737,0.27596022377605256,1.0,0.0
408,0.4179423056915419,0.26649183542891486,1.0,0.0
762,0.4152034460663515,0.2581922608071257,1.0,0.0
622,0.4072735495312269,0.2341622713067481,1.0,0.0
266,0.40706737867986714,0.23353751115111243,1.0,0.0
481,0.40544415973584497,0.22861866586619684,1.0,0.0
635,0.40391229640334014,0.22397665576769737,1.0,0.0
373,0.3956916583955384,0.19906563150163142,1.0,0.0
68,0.39342408007621643,0.19219418204914054,1.0,0.0
308,0.391691488737709,0.1869439052657848,1.0,0.0
496,0.39091844256110647,0.18460134109426193,1.0,0.0
640,0.38970901815643744,0.18093641865587096,1.0,0.0
479,0.38696604670632495,0.17262438395856047,1.0,0.0
87,0.3854497505602889,0.16802954715239057,1.0,0.0
295,0.38457151043284715,0.16536821343287011,1.0,0.0
138,0.3836232991367185,0.16249484586884394,1.0,0.0
718,0.3823658789932809,0.1586844817978208,1.0,0.0
480,0.38198434804858084,0.15752832741994194,1.0,0.0
459,0.38173324047662865,0.1567673953837231,1.0,0.0
55,0.38145558079919667,0.15592600242180804,1.0,0.0
64,0.3800866942748209,0.15177786143885116,1.0,0.0
575,0.3796284912211377,0.15038936733678074,1.0,0.0
695,0.37844497816604616,0.027748766911219438,0.08875116692528397,1.0
148,0.3747301521054135,0.1355459154709499,1.0,0.0
383,0.3712433937072172,0.1249799809309612,1.0,0.0
560,0.3712433443704305,0.12497983142554692,1.0,0.0
527,0.3707166357851046,0.12338374480334717,1.0,0.0
721,0.3706517667764525,0.12318717204985606,1.0,0.0
395,0.36887599307226343,0.11780603961291937,1.0,0.0
176,0.36885310292075235,0.11773667551797723,0.9999999999994541,0.0
323,0.36875500896942603,0.11743942111947281,1.0,0.0
