Dimension,Mutual_Information
1,0.020718580898382376
2,0.03830231949430137
3,0.053655247489441754
4,0.03199319853215766
5,0.015707915165010182
6,0.02236973085588574
7,0.020317807863589367
8,0.0364258134217981
9,0.009930298869436067
10,0.02544145812407076
11,0.07092434147775215
12,0.016612862996959604
13,0.013728957411351682
14,0.018331819005210366
15,0.012613654930140529
16,0.018617996740569735
17,0.014789943977534338
18,0.05611734954021405
19,0.019787719734763544
20,0.015210124429877799
21,0.05142680662200957
22,0.01845985559301757
23,0.010865660952980291
24,0.006660607289671515
25,0.009131616116303497
26,0.01569180810069288
27,0.003917393399856105
28,0.014983319129617402
29,0.008829131488669172
30,0.012141567306921279
31,0.00966119725091001
32,0.05832274342703007
33,0.011557711355059126
34,0.03341643346866939
35,0.009977442193535226
36,0.04700897434446174
37,0.02937795989771943
38,0.009785388722529868
39,0.011769242435579218
40,0.005983321727947209
41,0.01990447750150711
42,0.008275110087816319
43,0.05106456081159831
44,0.011090265456006422
45,0.04483073099653446
46,0.01192818194513718
47,0.030978039018474977
48,0.014427884294599881
49,0.012061120223050718
50,0.012469059647287527
51,0.06011440590187862
52,0.020644887170912236
53,0.01861244954092723
54,0.02654843101848086
55,0.0046162620294217735
56,0.012871820582955993
57,0.04687309375143159
58,0.021791658324621717
59,0.024928361627263855
60,0.02147806403946776
61,0.007074949260936712
62,0.01698229812212406
63,0.03396898780597831
64,0.022048239507423857
65,0.020261946346713876
66,0.011715963558977575
67,0.007020471508376126
68,0.04020146217730344
69,0.20868071661516757
70,0.02554138245739227
71,0.016758478351402102
72,0.04076320421521081
73,0.019337695690829833
74,0.016934035070293334
75,0.023368839087765082
76,0.006708583916943227
77,0.028364670746220184
78,0.007272037236029837
79,0.06841366811877295
80,0.028266324988303886
81,0.018400661588609805
82,0.015132307297772214
83,0.011761904321511217
84,0.07549949135271826
85,0.008312367162979721
86,0.04419143779153369
87,0.016464362159657762
88,0.08989307754496709
89,0.019710846510555775
90,0.04214006594957505
91,0.19361355409116862
92,0.051776855561006876
93,0.1048414641364467
94,0.04522225029351256
95,0.043773822487457204
96,0.011883388966914675
97,0.00989720965985074
98,0.025879087294868534
99,0.02207979209230123
100,0.01254618136447868
101,0.019139845328495088
102,0.011107955098715157
103,0.015074505596734372
104,0.051524702748722395
105,0.11471980020674634
106,0.06399322555441796
107,0.011708233576745171
108,0.14374505973566212
109,0.01716944530285141
110,0.027942218344714838
111,0.021215576653034966
112,0.012569769500225682
113,0.018923454481708145
114,0.026072441540453732
115,0.011433041867711794
116,0.011236466085405482
117,0.0038551393611575765
118,0.02202212600766909
119,0.029508032767933214
120,0.02208347947763782
121,0.024097635782999713
122,0.05818222866092469
123,0.03996994664599852
124,0.017115425778499872
125,0.029061355341378235
126,0.017863196192190435
127,0.0047590960219977396
128,0.009425494153056678
129,0.0926032719894528
130,0.013525790102169309
131,0.08061789443577962
132,0.017207959725240772
133,0.009176636864593175
134,0.01076704309015531
135,0.014504788675896517
136,0.010944349839176075
137,0.018269203552781797
138,0.01984893569386454
139,0.012685309212918265
140,0.016087951418871725
141,0.011009389410724942
142,0.009057503988094594
143,0.03785997034631799
144,0.027451037664200338
145,0.09670590458189914
146,0.005888141398201117
147,0.014464614390906842
148,0.019683194268961555
149,0.05805866546184856
150,0.04877195429837808
151,0.018887164735341792
152,0.027887965640661753
153,0.036819311395727715
154,0.09242744873410878
155,0.02372316800783785
156,0.004156837670472334
157,0.012635807349564966
158,0.012567100189093523
159,0.02757078017787238
160,0.03262117841413816
161,0.021889713320298126
162,0.015614869953603554
163,0.020296798550878285
164,0.027707334443150898
165,0.048161208537769465
166,0.06714689911494778
167,0.012425139898907102
168,0.019776708145722223
169,0.020620420360651752
170,0.03784943011539614
171,0.05334182897110688
172,0.035565780934274545
173,0.1106863752526616
174,0.011393414707873369
175,0.005014550873671246
176,0.008878758438762367
177,0.025398187282981967
178,0.007918861628311201
179,0.04728237862396381
180,0.01893361591420694
181,0.051976196529062386
182,0.01950969357801461
183,0.02233755228752119
184,0.10093617317913006
185,0.08620038650873285
186,0.011792424616062787
187,0.0774599830339905
188,0.020785709587735353
189,0.01276547079541663
190,0.02422394150268873
191,0.05848346111242735
192,0.057721651068516434
193,0.010170666111459281
194,0.005853183695427748
195,0.024582262652904856
196,0.004792084211263113
197,0.034548183210920215
198,0.013260485360386237
199,0.02469536266790172
200,0.005020245257243643
201,0.013414459646198439
202,0.03557936705545346
203,0.013072674639307898
204,0.017641533720200997
205,0.011690639217298609
206,0.03062038131095539
207,0.007550510898131711
208,0.012031752375635356
209,0.020874567582677347
210,0.025286590382872377
211,0.01215699319582944
212,0.08243659918290547
213,0.00726218707026869
214,0.0821437204849076
215,0.02713826476636709
216,0.010786075399319146
217,0.025720252911031298
218,0.007061129534621034
219,0.019799272394424645
220,0.00699590142793443
221,0.1508637996061352
222,0.061381637738726846
223,0.0230007360973001
224,0.13139803025353022
225,0.01746382686524931
226,0.06972692160899806
227,0.009769810337552094
228,0.04098078780885777
229,0.06203040624241914
230,0.04158892392188036
231,0.017517731229777962
232,0.01517393616443987
233,0.0723037777434288
234,0.010064777407912277
235,0.020190499725038842
236,0.01479989513143714
237,0.025335607658416255
238,0.07750132736107133
239,0.14249851054304544
240,0.011614202420056334
241,0.0056501964685006165
242,0.10375946710291245
243,0.01961192298020891
244,0.011716948343630205
245,0.023443586515409752
246,0.019649836567682787
247,0.029817212056360787
248,0.007229553153706304
249,0.011924941991673772
250,0.020897493928180987
251,0.11965690490931741
252,0.04081029348743313
253,0.008791278682563679
254,0.04963290849770808
255,0.011722647786248007
256,0.005013449358352871
257,0.021895810517003768
258,0.01716250050100425
259,0.009670529738295165
260,0.038270376479255214
261,0.15707097227326933
262,0.008882609191335954
263,0.06933300322752531
264,0.006866641999995149
265,0.03657398263933558
266,0.019106621801284203
267,0.028362773925099678
268,0.007357364626103029
269,0.028122714650694595
270,0.010499052146397521
271,0.029284180142492365
272,0.04273969310213301
273,0.019838990232985187
274,0.03934886896523314
275,0.020409019018687406
276,0.04451370973430951
277,0.04391966877300817
278,0.030348861218102527
279,0.03974649140727499
280,0.021134445607493176
281,0.024902147501212175
282,0.010310846425593066
283,0.04558624804241788
284,0.004708650340564134
285,0.0677055444271877
286,0.017133414596662684
287,0.03944341042665
288,0.058994268097132437
289,0.013715659386816882
290,0.013861444091154439
291,0.012833331556681725
292,0.021528885704823815
293,0.17417771707017962
294,0.025529732513032206
295,0.013732170081227103
296,0.022697042773043595
297,0.014603287074334136
298,0.027058681779682132
299,0.008971167017665434
300,0.014823111048261887
301,0.038310983023636946
302,0.06950131564323607
303,0.03820126996521451
304,0.02000106501309682
305,0.010348003513927666
306,0.008712779251708762
307,0.03292926865116586
308,0.07593956409182136
309,0.06030413542187287
310,0.040506068804300244
311,0.060129654103629256
312,0.015835614715106548
313,0.05940397990272349
314,0.05639535235982328
315,0.027723732961565377
316,0.08652113126386818
317,0.014422754717381032
318,0.021272450201928327
319,0.06071800223674932
320,0.05135718463067797
321,0.15798080506581208
322,0.03482381456849113
323,0.021163810248057656
324,0.0072695135105992
325,0.010186988391997616
326,0.0209588588357797
327,0.029096081258355076
328,0.011739218911047948
329,0.01869908298052749
330,0.020744472149150227
331,0.09185615870096649
332,0.04957737694576962
333,0.0337521377873626
334,0.07948065812068947
335,0.010149135898098675
336,0.008679691174319583
337,0.02579769335128091
338,0.03441714417783746
339,0.012653433466441412
340,0.028015039830414916
341,0.021712561914018644
342,0.007663753141031064
343,0.013972288859418723
344,0.012904898390806878
345,0.025670192103259125
346,0.07801203700810345
347,0.039725029625447536
348,0.014048004739891344
349,0.010472087462311382
350,0.017442008342337938
351,0.07908220165275463
352,0.010079187101715632
353,0.04613507012313314
354,0.012616990006152025
355,0.0072942348273815
356,0.028409445111737992
357,0.03906399495600307
358,0.0059049198481875495
359,0.016007408508387812
360,0.02337963844949121
361,0.01077328199391523
362,0.09525715269586119
363,0.030259191444854845
364,0.02858923783482318
365,0.0069749990121954
366,0.07983291006419387
367,0.009179592676911798
368,0.012758630182766718
369,0.010849277868014366
370,0.012133219960089085
371,0.005693321974892994
372,0.00637927077635468
373,0.024403946392446314
374,0.029967010214443236
375,0.12131185198175658
376,0.006531712265140939
377,0.02691065665873884
378,0.0399428645384202
379,0.018217082949150733
380,0.01163394199314969
381,0.028532017437799283
382,0.012391956508805875
383,0.01947905514813663
384,0.009381523308938718
385,0.06218018738599539
386,0.16196110424140506
387,0.006629626607219892
388,0.0038769448622004085
389,0.010940808814510337
390,0.1569954886747018
391,0.013280527188108897
392,0.008599747733041889
393,0.08484127069494606
394,0.12330172562226517
395,0.08860897043787765
396,0.05971963439585788
397,0.04035093664240506
398,0.04643924605867157
399,0.010413138777081492
400,0.0684633030801798
401,0.007115827085550051
402,0.01771609971896134
403,0.022454385200563552
404,0.01838235671261087
405,0.03193517563091113
406,0.0233529379460181
407,0.01200892923789331
408,0.026039775709689912
409,0.05087418827527563
410,0.028787745815111142
411,0.014528193944424004
412,0.06571050891115576
413,0.0033099104527387273
414,0.01789658536784853
415,0.015468814943085225
416,0.030123253003217852
417,0.01714341349635192
418,0.011226394195943366
419,0.007952869950982995
420,0.09616452472004505
421,0.24279151551002898
422,0.003510605021587863
423,0.04248170396985539
424,0.06318839521548188
425,0.08279487307223826
426,0.010460257451795747
427,0.008440768941665892
428,0.004926038450218405
429,0.02015449077163333
430,0.057641417475029856
431,0.08779891586409579
432,0.009599961234673708
433,0.05577477539918098
434,0.041229080753683235
435,0.03211697948512455
436,0.018238224342182897
437,0.062294251042117624
438,0.007196782173101789
439,0.024807056708728743
440,0.013775146467250143
441,0.019854230803751045
442,0.006753562034281846
443,0.05221473598212606
444,0.013196171186659951
445,0.033835207035950374
446,0.006199829253890059
447,0.08518874744014085
448,0.020873063099182333
449,0.0918694724244376
450,0.030248642644983025
451,0.014008880490025256
452,0.017430248413436624
453,0.0717706822581426
454,0.010940804607548545
455,0.07184953198872089
456,0.007599962344496626
457,0.009162062826244433
458,0.015229018272844112
459,0.03462949292620595
460,0.02094488015332272
461,0.025602840469809006
462,0.07152555036565039
463,0.025269908596490316
464,0.024173692387186134
465,0.009585014778002658
466,0.009633913494358097
467,0.007470695160446232
468,0.006805900815849079
469,0.020321700034853306
470,0.027034672868019423
471,0.041383730837084465
472,0.08728961703758747
473,0.012208484725499312
474,0.03747737159981125
475,0.05212192254922756
476,0.0697673695163724
477,0.015566681801729328
478,0.010987142649153202
479,0.012995816755643166
