dimension,w_statistic,p_value,p_value_bonferroni,p_value_bh
43,155217.0,1.2420322868085927e-24,9.538807962689992e-22,2.7489360123025912e-24
44,226127.0,0.014827565963337768,1.0,0.017201768368343515
45,171757.0,3.641340529222123e-17,2.79654952644259e-14,6.804256755334769e-17
46,191301.0,3.5717590949959857e-10,2.743110984956917e-07,5.598185683585545e-10
47,235391.0,0.15666089313500095,1.0,0.17041864862277722
48,216447.0,0.00046083375073827646,0.3539203205669963,0.0005680904021942156
49,239560.0,0.3384198080655816,1.0,0.3579978134908632
50,171233.0,2.2209742530001503e-17,1.7057082263041154e-14,4.190929302958515e-17
51,194170.0,2.589004884072366e-09,1.988355750967577e-06,3.914086123951923e-09
52,226452.0,0.016360446857675872,1.0,0.018894470957436196
53,248098.0,0.9863816184722587,1.0,0.9863816184722587
54,238520.0,0.2838012293821547,1.0,0.30272131134096497
55,179353.0,3.2634138188673076e-14,2.5063018128900924e-11,5.70911574690226e-14
56,188994.0,6.767083568534532e-11,5.19712018063452e-08,1.0895430148080755e-10
57,151616.0,1.902559701411692e-26,1.4611658506841793e-23,4.3616891065199384e-26
58,108888.0,3.6992915222140405e-53,2.841055889060383e-50,1.6712093465061078e-52
59,179880.0,5.098015430685702e-14,3.9152758507666195e-11,8.898354206287771e-14
60,227017.0,0.019358488957610116,1.0,0.022256466346473908
61,143338.0,7.0899579301029895e-31,5.445087690319096e-28,1.745220413563813e-30
62,190483.0,1.9945660484330033e-10,1.5318267251965466e-07,3.1454347539970153e-10
63,112011.0,6.989276371262215e-51,5.367764253129381e-48,3.0155978950165062e-50
64,70996.0,7.434235997381764e-85,5.709493245989194e-82,1.0772628766017348e-83
65,81883.0,5.624024331429564e-75,4.3192506865379054e-72,5.141965103021316e-74
66,205284.0,2.224935112371062e-06,0.0017087501663009754,3.0083629688397453e-06
67,219917.0,0.0018059194994906867,1.0,0.0021738968269731152
68,182006.0,2.9807295364997757e-13,2.2892002840318278e-10,5.075832115369906e-13
