Dimension,Importance_Score,Mean_Difference,Std_Difference,Median_Difference,Max_Difference,Q75_Difference
1,0.2704923851253269,0.159526581847044,0.1093011010111639,0.14380731070000002,0.658400028,0.22305422325000002
2,0.12438211691468391,0.11550454749329808,0.09265486807212354,0.0934990945,0.507558228,0.1657031906725
3,0.1629208998168181,0.12115817511151994,0.0958241681974101,0.10188460705,0.6918900836,0.17916314325
4,0.027864450837631675,0.08828684060821604,0.06860507513278113,0.07449566669999999,0.3809665998,0.127091896625
5,0.05789306068448736,0.09484294386678097,0.07705195956531752,0.07762426150000001,0.496130422,0.13114079820000002
6,0.18089021470884176,0.13219713004475783,0.09517735416438904,0.1170644685,0.5436944182,0.19406399862500004
7,0.1294018016800858,0.11623222876149007,0.09115933012592925,0.09308029000000001,0.556289211,0.16997830700000002
8,0.15175053567765096,0.12133088070470013,0.09765285276219507,0.09774583600000003,0.605693295,0.17483864775000002
9,0.13471665484321588,0.11913405187642764,0.09027160992152722,0.101676471,0.49588152799999996,0.17132848982499999
10,0.138635824118352,0.11854528059386574,0.09161745744643511,0.0991873815,0.552652955,0.1726157688
11,0.07029640676918619,0.10078811839636442,0.07364145267214886,0.0886675639,0.42506145640000004,0.14507169795
12,0.13228364518419963,0.11795401259688605,0.09416281473860792,0.09417131549999999,0.5330762569,0.1678664069
13,0.04978832584753682,0.09325118382613334,0.0718533189985105,0.0795064484,0.4659791926,0.13004031827499998
14,0.24836573885121332,0.1511533912816881,0.10651348928850736,0.1368571965,0.645467041,0.21620789199999998
15,0.11369395106112438,0.11005725043062103,0.08726071378725629,0.0917537823,0.5812144890000001,0.15389275549999998
16,0.11769814711215301,0.10692276666840403,0.08545373843575546,0.08628471250000003,0.7505615577,0.15133024750000001
17,0.08486284851797926,0.10449624324681091,0.08070420089306148,0.08570455195,0.472434893,0.15078926595000003
18,0.07891140937027663,0.0983765088976796,0.08191304549411829,0.08083437399999999,0.575424597,0.1376286804775
19,0.10973705715816655,0.11190767149702083,0.08374932926739362,0.09539275767,0.481162533,0.1616091513
20,0.1286717182078255,0.11767591194799011,0.08953355477022312,0.10164926900000001,0.4585139189,0.170457035225
21,0.11780437483320308,0.11434573348832915,0.07847448744195296,0.10273804535,0.522039786,0.16153691199999998
22,0.13340159987571787,0.11786522767202874,0.09239837560018015,0.0979190036,0.5296565783,0.16733954974999998
23,0.08376956498518053,0.10500671092212088,0.07993035951438035,0.0869415447,0.4476299171,0.15121048325
24,0.07864416506987845,0.10238673115484395,0.08282640327523806,0.08255812500000004,0.45956709999999995,0.14594645074999996
25,0.1380120256615967,0.11761274000588595,0.08781103894036311,0.09985896999999999,0.619704977,0.16574069875000003
26,0.15362436136497834,0.12568657444984283,0.09248032612166533,0.10683652205,0.518206194,0.1786068112
27,0.21097688263193204,0.14341937317018497,0.09718048478941746,0.12924041935,0.534825631,0.20806384177499998
28,0.10670552182273135,0.11106760751359633,0.08595638221158568,0.09295602085000002,0.48184254000000004,0.1562779775
29,0.09764026319136486,0.10674942110866971,0.08328497822826796,0.08751735049999998,0.542096384,0.1505982258
30,0.13756645665482095,0.11717551568720508,0.09343655409013363,0.09619816670000002,0.595367178,0.16639334505
31,0.17489539018065653,0.13006049821655605,0.09158622299643467,0.1156621456,0.556981653,0.19373818575
32,0.1964232306994361,0.14166111158914865,0.09122433270008821,0.1319467353,0.472837434,0.197855261225
33,0.13794239472093306,0.12010303993439117,0.08818083011731848,0.10359049064999998,0.5124433185999999,0.17366236632499998
34,0.08322866569313316,0.10258081454904588,0.07998485206861537,0.08411326249999998,0.518848717,0.14680528864999998
35,0.025044889106960875,0.08846901583218497,0.0675031680993511,0.07397599155000001,0.37351365400000003,0.124829959095
36,0.05170184439969947,0.09511615699172475,0.07155013993849521,0.08320568499999999,0.400213659,0.137007097525
37,0.08486213678690609,0.09786925621044919,0.07433726995115916,0.085670993,0.677006252,0.13812188
38,0.13271625475630805,0.11973641437028498,0.085567177695855,0.10646447825000001,0.469356432,0.17077416210000002
39,0.20641468411445602,0.14167599837601982,0.10295969063686126,0.12250417449999998,0.523582935,0.20560067149999997
40,0.041605277883597594,0.09260636369232125,0.07060657980856123,0.07946737485000002,0.389822405,0.131551375675
41,0.3576033851700308,0.19183046158683015,0.11947705063575843,0.17840904049999998,0.5865250831,0.26577201824999996
42,0.007041897258285211,0.08272010833925496,0.06451155252844977,0.06631958499999999,0.357167214,0.124024688966
43,0.17869074569096138,0.1334206326795643,0.10118609979578745,0.10777184349999999,0.53157395,0.19469371025
44,0.11271794871222607,0.11364827249905807,0.0854258456592202,0.094974393075,0.4708007942,0.163561003175
45,0.415554494788519,0.20381422836773921,0.1477491400830796,0.17148714245000002,0.67977336952,0.30732539324999997
46,0.12831718419050106,0.11385890509294028,0.08965440471640984,0.0965572349,0.5945866327,0.16059743767499998
47,0.22963592494701746,0.1414966218599097,0.1090848222752097,0.11838060600000003,0.7816162002,0.20108870425
48,0.12036015392601568,0.11501150292542751,0.08806068559816577,0.09375792749999999,0.5070623759999999,0.16745942850000003
49,0.11928263478877768,0.11363151501534471,0.08937571136882178,0.09396280400000001,0.496150754,0.16757389597499997
50,0.09021576357651825,0.10646197522493102,0.08187993959573676,0.08985982751999999,0.45703938600000005,0.149860322675
51,0.05099228633210175,0.09544604678326102,0.07139102236341906,0.0796932127,0.42457018799999996,0.137152687
52,0.21414243013773115,0.1413104154605831,0.10539086102140072,0.1203266421,0.623178944,0.202712006075
53,0.2652400966106311,0.15635256047443005,0.1120930681901699,0.1407331317,0.642969459,0.2227307895
54,0.11684816475141366,0.11339812821028537,0.08974939052013016,0.09076700644999999,0.5122762433,0.16471409799999998
55,0.21181180875093553,0.13771373364540648,0.10020858761829392,0.12070203600000001,0.7131958300000001,0.1979997938
56,0.17376568672182058,0.12833629379229,0.09890494235223563,0.10662868649999996,0.624158115,0.18338507450000002
57,0.22896498050901135,0.14295968684550078,0.10465254119116668,0.12717130855,0.6810830658,0.208765482625
58,0.131175600928887,0.11970168619367602,0.09078404398372232,0.10080231750000002,0.4592632954,0.16974217015
59,0.02202457953954522,0.08613159668551683,0.0691220957919477,0.06893000205,0.41626961500000004,0.12174563505
60,0.08963560863101196,0.1068574681450854,0.08334625108745602,0.0888099827,0.432863072,0.1517262420025
61,0.18414389988462396,0.13127128081367492,0.10139177966426843,0.10731755861499999,0.64089638,0.1902513392
62,0.04480721930982205,0.09405073730495608,0.07143737361236112,0.07889840955,0.3817166589,0.13690394875
63,0.19120482947592748,0.13519166111725003,0.10566384326299716,0.109582417,0.573922158,0.197010710175
64,0.1560676777689912,0.12159338527649789,0.09269131666661141,0.10452808645,0.65234147,0.1705678605
65,0.17468305668431883,0.12871825401934203,0.10173987713313352,0.1040935241,0.635519028,0.180981621925
66,0.10298211345996564,0.111658876584702,0.08388528648020162,0.09541985350000004,0.425189949,0.15733599650000005
67,0.06788180744659718,0.09913333726042511,0.07739435516344081,0.08240931945000002,0.448245079,0.14376748436250003
68,0.2939839266335442,0.1670566729535878,0.11058940383304257,0.152544409,0.68693813216,0.231805595475
69,0.19078477105689526,0.13427908798775795,0.09610949345926224,0.12101475849999996,0.56055753671,0.19825807950000007
70,0.0481217925129251,0.09627988720580753,0.07338796731904455,0.078221507,0.3670640293,0.13922549775999998
71,0.14977195269096674,0.11567947588834801,0.08998783668414938,0.09731522949999999,0.7920720909000001,0.1624949274
72,0.20496397199357821,0.14147418838086492,0.10549728957995433,0.12110197600000003,0.507656932,0.20317919524999997
73,0.07890532891462941,0.10196480569126232,0.07959405936762085,0.082859889,0.500258192,0.14558022562500003
74,0.27439631524046476,0.16124922670631206,0.11918945569368546,0.13778157855,0.574572519,0.23787539080000003
75,0.06809359319344871,0.09414048128208183,0.07528838737514229,0.07877321100000001,0.597297296,0.13791848102499998
76,0.14785447644214814,0.12146496740538394,0.09298254612305125,0.1038202065,0.534224465,0.17816134014999999
77,0.2173476233142559,0.1448539006475381,0.10317777309468362,0.1298095735,0.519591809,0.20795928772499997
78,0.07548421467867382,0.10095127661839474,0.08087008204767476,0.07967511995000001,0.509733416,0.14175555425
79,0.09361119612887714,0.10732350759462979,0.07970173323298214,0.09341869369,0.447587759,0.15541675865
80,0.14313509004412267,0.12299740391698186,0.0897285517053273,0.1066247137,0.474674806,0.176574379
81,0.07605064724519801,0.10193720458098515,0.08324392647329636,0.08124316150000002,0.4621553869999999,0.14192106385
82,0.16807377856218103,0.1277421506598699,0.09499306639448954,0.10822108349999998,0.581334203,0.18617099475
83,0.05812904688506594,0.09596051128590895,0.07413090000147265,0.0807875358,0.47272685200000003,0.13366493027499998
84,0.09628529953077561,0.10807630934971006,0.08735904369162223,0.08471396600000003,0.483037709,0.15358588075000001
85,0.07912257148145713,0.10376448849220393,0.08042841128648433,0.08251533995000002,0.4609342592,0.1488187745125
86,0.34127518252766276,0.18492964047521646,0.11048447715852296,0.17760072650000003,0.617666915,0.260174458525
87,0.10632608641903339,0.10908717694480499,0.0816955725210497,0.09500959815,0.538881779,0.153393959855
88,0.18471584285299442,0.13567073878584612,0.10104323986881017,0.1148198645,0.5055503990000001,0.193579148009
89,0.10894826261806256,0.1081827871351559,0.0881740455046601,0.0842444415,0.6153974305,0.15451959524999997
90,0.0965639818159587,0.10700194155699291,0.08205517343801474,0.08946309905000001,0.5126548298000001,0.152377522125
91,0.14414774752977766,0.12282178323581885,0.08970385183915039,0.108509304305,0.49063220600000007,0.17156373895
92,0.0701250699108634,0.09900451845222313,0.07748913509771205,0.08308068299999999,0.476047918,0.141666441075
93,0.13233715024135764,0.11615887221796316,0.08953652199402855,0.0976204722,0.582626969,0.164922468
94,0.1213395203895629,0.11602757805918416,0.0876089984438278,0.09871790919999998,0.45162236699999997,0.16941477374999997
95,0.06458285997465729,0.09655798104216488,0.0711480008515165,0.08429364549999999,0.49793993680000004,0.142021958
96,0.1910530281154097,0.13100560472566608,0.10124007256909578,0.110601202,0.698715374,0.188173813975
97,0.29240108793741165,0.1671316366385799,0.1087341515600892,0.15389070394999999,0.638104722,0.24035531675
