Dimension,Mutual_Information
1,0.0073789412353518005
2,0.007101772030754834
3,0.01253025142818371
4,0.037404198486457256
5,0.005533978036503455
6,0.009957422865910184
7,0.014080738126388694
8,0.003075224904167388
9,0.007905405796149552
10,0.020132672529122132
11,0.002970249731121165
12,0.008816426945986382
13,0.03475555853388965
14,0.004431255254707188
15,0.013569739280579494
16,0.02012552989251959
17,0.0030549937239916433
18,0.0032593486619523146
19,0.014309237193922845
20,0.013724705368401015
21,0.0017463671456954192
22,0.002516919155807644
23,0.010696773844639941
24,0.004031226996463626
25,0.007435450425086067
26,0.005732255935480095
27,0.004576572381852766
28,0.021584511424968443
29,0.004828449554843843
30,0.00655703290894568
31,0.011635053735340538
32,0.008241328552440051
33,0.004244866253358286
34,0.009609032999905363
35,0.010044300463133397
36,0.0021874320170912186
37,0.00518241004283173
38,0.02571692018030034
39,0.004272224076460988
40,0.010385817706391784
41,0.022693236944964362
42,0.0217883232696831
43,0.007832526310022257
44,0.0032517438388703843
45,0.0070411061302857805
46,0.022976541594146714
47,0.02393635470854237
48,0.0042607008691638165
49,0.005595551965231933
50,0.005148192655590654
51,0.013103341526755484
52,0.004710802714907002
53,0.0062735567557130265
54,0.014451815436460437
55,0.01107639551288906
56,0.007458254160950847
57,0.06524949775810575
58,0.030846456457519537
59,0.0056957368834126484
60,0.0033803201200713544
61,0.01619147536884863
62,0.0246645594342842
63,0.0051165980171319556
64,0.001841448746837858
65,0.023257333768113696
66,0.0016732722114443585
67,0.0022254868883162175
68,0.019322867528954006
69,0.0073149300679895765
70,0.01412938968043815
71,0.005348639621138039
72,0.005498568083240556
73,0.006260356821954735
74,0.0028646843450082712
75,0.004390822949957095
76,0.015483323985748539
77,0.006257058758394853
78,0.015195756445874835
79,0.007451785378544802
80,0.007019631863490068
81,0.0024128645824326566
82,0.006731389040187004
83,0.01364619196839912
84,0.004514499942055146
85,0.004971534653978281
86,0.00336317791270057
87,0.012584873863098749
88,0.03464749517086772
89,0.001784663063719348
90,0.0035188858328135883
91,0.0035530143287613096
92,0.04856802750161531
93,0.005065209569340463
94,0.004236951166030331
95,0.011698743267883512
96,0.01060731982078842
97,0.006391344894462046
98,0.008959978981158127
99,0.00853135293990092
100,0.0035064322855664558
101,0.003862327266758163
102,0.005593965687746241
103,0.010035129526321414
104,0.004813038204907881
105,0.0028343273717305537
106,0.007037297810428771
107,0.008470346809154712
108,0.004682350067845169
109,0.014560371526573003
110,0.014447290933250846
111,0.004031228856590401
112,0.0033232223533883535
113,0.003199816149178323
114,0.008865479512207432
115,0.01843930950472119
116,0.012059337639476218
117,0.006454648202047879
118,0.015121267159870978
119,0.006603180974724669
120,0.019182947946389105
121,0.0020759225340599634
122,0.009432632389985297
123,0.04269617769269739
124,0.01715630215284817
125,0.007329691408333609
126,0.007558128197619245
127,0.00574933169077662
128,0.007286648257007221
129,0.005060772726115957
130,0.0425637511965616
131,0.01026957292151489
132,0.011648057502994504
133,0.013413483882718125
134,0.0032874117814593526
135,0.015505759615621305
136,0.010813063850536382
137,0.013284701280506545
138,0.02719328496560402
139,0.029894938052649894
140,0.005327946623501216
141,0.014633577018863635
142,0.026800455483269835
143,0.012958504821853671
144,0.004909317915370463
145,0.006415937232300127
146,0.04088589780871625
147,0.02609348179273953
148,0.0012835490217086784
149,0.0021796415135077666
150,0.00630088040636663
151,0.004824066779969265
152,0.011124095543400526
153,0.005465738137671199
154,0.0043031119665531345
155,0.006263648957776195
156,0.005618723049174289
157,0.007346098760835619
158,0.0035650283759735123
159,0.004233221866254237
160,0.005563013480069781
161,0.01962836270281621
162,0.012067504759750984
163,0.005113173720109353
164,0.007469832264819003
165,0.004471391377454385
166,0.014292005500195444
167,0.05103927762578734
168,0.0035759067035873657
169,0.007010434535956088
170,0.014243484744755543
171,0.008733876246606799
172,0.004856660693395999
173,0.013313690913624936
174,0.00844974490259514
175,0.0029294318430669523
176,0.016688879747559872
177,0.027108449164951122
178,0.011479714804786427
179,0.06417206092884456
180,0.0478863083625444
181,0.005513885966181124
182,0.007378864230250574
183,0.027271753255573447
184,0.0034230581288436294
185,0.0014063886857828205
186,0.008746558585795254
187,0.002944825048262288
188,0.008881497631647861
189,0.007691568719938431
190,0.007892399744998356
191,0.003361663631113863
192,0.024157840426891362
193,0.01752005465853338
194,0.0039034592818673534
195,0.0032976729628864873
196,0.008353717132443088
197,0.04183107372895682
198,0.004712805920527023
199,0.03698438202929125
200,0.011578277090389492
201,0.009045449981630087
202,0.007249730183855961
203,0.0028135106636913913
204,0.007255423503301493
205,0.0035817742498157816
206,0.01280924733916037
207,0.004742707538963269
208,0.004853446792672071
209,0.005616722651592588
210,0.004338637329148347
211,0.0037686830873692105
212,0.0031347021832500914
213,0.0032044353187837475
214,0.014614661865427252
215,0.011049131610369765
216,0.010753960278466014
217,0.004549888834178804
218,0.012290726055187391
219,0.004334045143616981
220,0.0024913104196342337
221,0.010656566113309049
222,0.004944210312969509
223,0.0027291636004337858
224,0.010672648444787873
225,0.005227843826031572
226,0.006171296819268708
227,0.003714056214668353
228,0.005337375385086905
229,0.005956755184755649
230,0.0070680001156510144
231,0.0061733685627726395
232,0.007484320665602416
233,0.04039659701667906
234,0.007676040530635473
235,0.003988886599549317
236,0.02972035392046799
237,0.012546860006540698
238,0.004638287883521351
239,0.006028385045026501
240,0.006217162928351554
241,0.016529552182594158
242,0.001997643478114423
243,0.009105393491170295
244,0.0076102936872450636
245,0.00803945824668733
246,0.004709935893397348
247,0.005952488320845446
248,0.003808072399098687
249,0.021296434534138937
250,0.010116266047309412
251,0.017947244426407598
252,0.006734353465683095
253,0.004944117743526509
254,0.0024232382575158015
255,0.009814976117898257
256,0.01053099800006823
257,0.004049219298644642
258,0.007271872364774791
259,0.004549278159323862
260,0.005459758851668987
261,0.026462122850635053
262,0.04509355728670987
263,0.004414308407992833
264,0.007401034060743536
265,0.0027482108318738134
266,0.0023200050721209273
267,0.010853620628720383
268,0.0015134408445864542
269,0.005570603567972225
270,0.001720206233327519
271,0.026263685061241736
272,0.029145819039547036
273,0.006526119947979352
274,0.020516615110031187
275,0.0021476790399476346
276,0.0034524382051609025
277,0.030058241333072222
278,0.0018226617079088667
279,0.03313760883922972
280,0.008961317944639134
281,0.0034525374045106176
282,0.017905640115603798
283,0.012822748188817644
284,0.020307585690640263
285,0.006620098455710981
286,0.0035463730277530345
287,0.01486556310123495
288,0.015769138560004954
289,0.006212954509258149
290,0.012044200883958312
291,0.0012531221015604148
292,0.006860569779314367
293,0.002976284975665676
294,0.006532207739635136
295,0.0027345504043924315
296,0.007257365622367833
297,0.0054326485176388745
298,0.0075125777377365935
299,0.003219281037914016
300,0.006082305875129805
301,0.009692060777894841
302,0.005593336665340197
303,0.04332196895868413
304,0.003238526423956188
305,0.022787359278562333
306,0.009834648093063149
307,0.01172992786764427
308,0.014665518616683061
309,0.01241842766116525
310,0.001715768021271595
311,0.0076277654090994365
312,0.005070977312225562
313,0.004672739624433313
314,0.002101705278089109
315,0.008848776560605377
316,0.02044605191851074
317,0.006812624698155294
318,0.0037730827964592077
319,0.007844480334881311
320,0.013106170838883713
321,0.02104977036436722
322,0.005061022305669426
323,0.02383464195779541
324,0.0076565751495365555
325,0.014085153656686077
326,0.003943831311231875
327,0.017341644820135733
328,0.0033945152720599933
329,0.010283210680261147
330,0.0016395274607604801
331,0.0024431815047339304
332,0.0090692636306575
333,0.0056189634156710785
334,0.0020225869136139205
335,0.01271474172633686
336,0.0016472938841973687
337,0.026529530237312367
338,0.0035223473863470953
339,0.013879483348296424
340,0.015351573913243807
341,0.0034368931898907315
342,0.0050702765500793764
343,0.004808352301579492
344,0.02811322941518732
345,0.04175099352758818
346,0.003865932918757274
347,0.014861353890385572
348,0.007038529634798112
349,0.014810651821276465
350,0.01932383619258369
351,0.008191251453941596
352,0.028409541983898674
353,0.0031234393308016625
354,0.008066763462771513
355,0.005110336610692177
356,0.018847943651663916
357,0.0023654136729985213
358,0.006336752430873935
359,0.022426121464983413
360,0.00639564379290266
361,0.009856445965190204
362,0.060725059816546495
363,0.008340279902021179
364,0.047310966885826276
365,0.006679007872334407
366,0.013503651104132063
367,0.022478580760951765
368,0.014085754361192852
369,0.03527233285963183
370,0.014455679217712673
371,0.024083302417037787
372,0.0022742839744219682
373,0.0016405662310821287
374,0.0240536901897754
375,0.015971765467825867
376,0.00821760983758519
377,0.004814390466625566
378,0.008327481484075479
379,0.001986327622263299
380,0.01603037504473801
381,0.009544586962767075
382,0.0018556156664186127
383,0.0023100398007995723
384,0.004090847832440146
385,0.002398090683124708
386,0.00523138329345723
387,0.014906417852975966
388,0.008349228371073873
389,0.0038888274435848673
390,0.030233543403700172
391,0.010324439301033654
392,0.00922381569855859
393,0.003778929485195863
394,0.02699632313148325
395,0.006126779405410725
396,0.0030710844122430678
397,0.003742322611883751
398,0.008269120813813112
399,0.0019211770575255846
400,0.004456726256456149
401,0.012349528392137273
402,0.011703911354100822
403,0.012961484851933137
404,0.007622206579254311
405,0.0015556235911050801
406,0.017987757113416075
407,0.006089722289452586
408,0.03516193107204265
409,0.012668232355956911
410,0.029648737038160004
411,0.003803997920435252
412,0.0050137098994468485
413,0.02610336021878653
414,0.016194270968477704
415,0.017075869120208385
416,0.003939477568887399
417,0.007807435686895452
418,0.006565758459978609
419,0.0311596899242393
420,0.011192747768096444
421,0.03445716833466015
422,0.01760405180679047
423,0.0023198396648181838
424,0.018061484160580288
425,0.004401114285347028
426,0.0063334511747156555
427,0.004832202860009703
428,0.003914044415139477
429,0.021022328650103637
430,0.002673511162589119
431,0.006486924530831363
432,0.003910198759174794
433,0.008785965412212424
434,0.010555758072756265
435,0.00825643907313383
436,0.014493245528795301
437,0.016302051665851046
438,0.006006589889795709
439,0.0021758896595242758
440,0.007293163464357953
441,0.009869710295750761
442,0.007563973270460329
443,0.009811125648314233
444,0.007988155482449959
445,0.0030896416287563774
446,0.004357590606786109
447,0.005155973215856742
448,0.0065133801763263485
449,0.011941819029321933
450,0.0029370235828068618
451,0.003255435935518212
452,0.005268904929731751
453,0.022244802984792707
454,0.025386131653053014
455,0.007620665179401572
456,0.0042734485524926445
457,0.001668004150850381
458,0.008531474634257838
459,0.0063727608531398815
460,0.018857053507773315
461,0.008449897312257239
462,0.004448413261984051
463,0.013276458143853802
464,0.005214180775727349
465,0.04450855233251504
466,0.005681295469252355
467,0.021305151944573927
468,0.02050623006835625
469,0.010018642340516033
470,0.008520411718296532
471,0.029485790216162218
472,0.011834978993929247
473,0.003582800401862505
474,0.02304639030895423
475,0.00886473581205214
476,0.01917066407558627
477,0.008536593852903958
478,0.011288469130779973
479,0.004451627730604084
480,0.010775335652855302
481,0.009086087770649863
482,0.02277431277399087
483,0.004171033967995723
484,0.027691063828129678
485,0.0033311986792970635
486,0.002115397508869986
487,0.00991449307634036
488,0.009506391757089942
489,0.019080877769408526
490,0.011953988360525615
491,0.005317168083871164
492,0.0055487395702248435
493,0.0028805325378643675
494,0.008402484734035924
495,0.004626064387053333
496,0.0039491294051087165
497,0.0043864474049359545
498,0.003246810218724881
499,0.005323566183586918
500,0.04008876445809042
501,0.004238699699779268
502,0.00238620502178964
503,0.017463922917017947
504,0.019560043449039548
505,0.009610256555640607
506,0.002603758975374758
507,0.003062259285321382
508,0.012087751805129242
509,0.003435051049438996
510,0.007799033140854443
511,0.024665955691246924
512,0.010195857845815344
513,0.002608950419106935
514,0.01331141226250792
515,0.0013534718661630928
516,0.02193969640413361
517,0.0021951695146044045
518,0.005152959088077551
519,0.014888295293464603
520,0.027457029519274694
521,0.010235720036834053
522,0.01220308464498824
523,0.01715450167852594
524,0.02603909675369405
525,0.0014038620012013902
526,0.00546179322568404
527,0.003154677919143332
528,0.010518594358108722
529,0.005152612033829142
530,0.008503301173977983
531,0.002123028366752259
532,0.002789529036550046
533,0.011109467155463494
534,0.009233022785784693
535,0.009186901581404068
536,0.0025404839413415356
537,0.007277531245603007
538,0.010743543451827526
539,0.021429713514769265
540,0.006609898727291667
541,0.00458122766494528
542,0.005063949315319803
543,0.02265466584023059
544,0.013306366108411162
545,0.010550679740762507
546,0.010230202751954902
547,0.0034977090312351337
548,0.007728665857641023
549,0.0069099558684437914
550,0.011089042585726155
551,0.00997474388554246
552,0.005054579187652168
553,0.0038908038158925943
554,0.014542383172434696
555,0.04098298181199378
556,0.0016434465925353951
557,0.012738404543076225
558,0.008848510792134735
559,0.02276020935258804
560,0.013856251697060055
561,0.004404176412330589
562,0.0029912395193338807
563,0.0064731929445569145
564,0.0680993333228975
565,0.0422674603276178
566,0.004985823953385744
567,0.004510356308362877
568,0.014196275180629984
569,0.04893540395144474
570,0.028358748512059252
571,0.01595434261662363
572,0.01196125061051196
573,0.004677740122243888
574,0.01039860512875581
575,0.0036100114449339124
576,0.012929221741429124
577,0.0054984578413056415
578,0.009345872329228093
579,0.007324644671985937
580,0.01382359609418466
581,0.00467516419760871
582,0.008236101733958716
583,0.0036199062012309195
584,0.006801114382093458
585,0.0039938292261787675
586,0.0013299570873622417
587,0.005939852491549345
588,0.0034029648170617807
589,0.006151907985357967
590,0.0026249380805069764
591,0.018812741215666264
592,0.004744829765055185
593,0.004411162856268323
594,0.02426983058539845
595,0.007360949381184527
596,0.018374663885089286
597,0.03143008632418598
598,0.006713404387292614
599,0.00205685933206589
600,0.0028584803808836476
601,0.006826748446266649
602,0.025596674323810305
603,0.0029217085635606303
604,0.0028130045474373463
605,0.01348510078308645
606,0.03775256247307807
607,0.006046814607688321
608,0.003545687589851125
609,0.0032861560637416558
610,0.0045048344787819924
611,0.01115205463363362
612,0.006985473395400003
613,0.03035809084416101
614,0.019729663379806903
615,0.013614284987509016
616,0.005658024043794112
617,0.017799570458988896
618,0.007175133811859628
619,0.010228555492251455
620,0.01641120072074844
621,0.006997322348299527
622,0.006811943983609951
623,0.006530845093081099
624,0.00904273013432559
625,0.010520957348752615
626,0.02292683925745711
627,0.008265191756306377
628,0.004700269226530508
629,0.007675444032023242
630,0.0025956601505225867
631,0.025701120830835998
632,0.020634392738331918
633,0.015114965327295775
634,0.04733367509719686
635,0.003329140245288041
636,0.04862238936907833
637,0.008099201865248061
638,0.011365676238978105
639,0.005344589343336127
640,0.007102696683787844
641,0.01954934971749757
642,0.007499940532567119
643,0.007677640578700053
644,0.003014892270667686
645,0.009754141303097007
646,0.005084350954797305
647,0.0029803701528688035
648,0.009385995113239586
649,0.010071192429640004
650,0.003689894743731568
651,0.014014264705638137
652,0.0029031449569481126
653,0.005038764205764261
654,0.0037509035561569936
655,0.00953099438415618
656,0.004182471709239681
657,0.004295076213707684
658,0.004820476723266819
659,0.010111000408864514
660,0.006984000640042766
661,0.010483126773874071
662,0.015070418070496854
663,0.004182594521183296
664,0.01627723459070026
665,0.027027280028997965
666,0.003191810123877299
667,0.004520892752874393
668,0.003976499733632531
669,0.011935054322928962
670,0.005019947610850721
671,0.008900329806220818
672,0.008498227191193412
673,0.005846076925125364
674,0.005183311627787367
675,0.009211266321003813
676,0.004938731151092272
677,0.0106272567423931
678,0.005078660240496823
679,0.005381022484596924
680,0.014438923201407543
681,0.007363477117499788
682,0.008040920811856526
683,0.008769963066190406
684,0.009931694945044735
685,0.009645215884197908
686,0.015003877083654991
687,0.006549953426717277
688,0.011998099863481
689,0.016544435689033073
690,0.0074666680564338325
691,0.00632699944081979
692,0.01846324468444941
693,0.003430540198236985
694,0.014965254171669738
695,0.003009705249276566
696,0.02275947260943701
697,0.0016757952426749915
698,0.006979973225096851
699,0.005649475841335898
700,0.003635117696499455
701,0.0033739990107056125
702,0.003780077686475626
703,0.01116397230738448
704,0.029624442958814896
705,0.01288782414322407
706,0.025536192444649657
707,0.004908318559619061
708,0.0015005769505647814
709,0.010886501702834117
710,0.030594632808190407
711,0.0013779885058863694
712,0.0022400898420765407
713,0.0037657696617276123
714,0.007924355691442724
715,0.005571918131938351
716,0.01911844228483446
717,0.014150198221260298
718,0.006472970713995906
719,0.004201046480108626
720,0.009665402615546444
721,0.00900239700692975
722,0.008503864585769218
723,0.01743379278631748
724,0.008890183139826355
725,0.005252930566777635
726,0.024074647669622633
727,0.0028155394756548477
728,0.018549501595241845
729,0.0099265837128256
730,0.014203252873824845
731,0.020859032114935887
732,0.006686770199354035
733,0.013663588668155778
734,0.00757142274849102
735,0.010882687092888012
736,0.008948874479324742
737,0.030314393294379148
738,0.003912415854667915
739,0.048058894626058606
740,0.015977264869769123
741,0.01639827431087263
742,0.008052763152369975
743,0.002749478820881661
744,0.012475638087268683
745,0.0062998186437786385
746,0.01769353232932422
747,0.004610204562565716
748,0.00429863518461137
749,0.0039830995388978815
750,0.004532523799242898
751,0.011595885373847169
