dimension,edi_score,mi_score,wilcoxon_score,rfe_logistic_score
653,0.9485644961227517,0.8612336656227543,1.0,0.9834040778448315
27,0.912709866259375,0.773325217637084,1.0,0.9632721895268741
286,0.8560222297801274,0.5637037266064465,1.0,1.0
534,0.8358595202940156,0.9603669737999826,1.0,0.555701232176533
486,0.7965070047303064,0.49740445168833847,1.0,0.8893045166857493
222,0.7890865403531846,0.5942037795908371,1.0,0.7735273326123776
70,0.7595554922176888,0.7291426462959625,1.0,0.555701232176533
131,0.7527739474255295,0.708592510562146,1.0,0.555701232176533
767,0.751236848530159,0.70393463512163,1.0,0.555701232176533
750,0.7497336759482593,0.6993795666916308,1.0,0.555701232176533
378,0.7475791102873159,0.6928505798402868,1.0,0.555701232176533
179,0.7411639174593234,0.6734106015736433,1.0,0.555701232176533
158,0.7396782019811854,0.6689084334580733,1.0,0.555701232176533
467,0.7364702964654355,0.6591875076527707,1.0,0.555701232176533
73,0.7333934597932759,0.3361302836178757,1.0,0.860207253527579
140,0.7261837121630383,0.6280160400697485,1.0,0.555701232176533
692,0.7186530715155237,0.605195916895462,1.0,0.555701232176533
766,0.7108118895876216,1.0,1.0,0.1494467340812401
669,0.7099537738289239,0.5788344087542502,1.0,0.555701232176533
308,0.7071286778896275,0.5702735119685042,1.0,0.555701232176533
595,0.7054843024846049,0.5652905561957084,1.0,0.555701232176533
568,0.7049661944425183,0.5637205318257485,1.0,0.555701232176533
351,0.7041725149069138,0.5613154423239167,1.0,0.555701232176533
28,0.7032177947044249,0.5584223508012235,1.0,0.555701232176533
262,0.7016206378382366,0.5535824815097437,1.0,0.555701232176533
747,0.6995086005961391,0.5471823686549028,1.0,0.555701232176533
576,0.6936532240042306,0.5294388032248766,1.0,0.555701232176533
447,0.6904235352830796,0.5196518677062374,1.0,0.555701232176533
521,0.685715419456785,0.5053848500507994,1.0,0.555701232176533
26,0.6797714981868129,0.48737296741452024,1.0,0.555701232176533
285,0.6792573714801807,0.48581500769745295,1.0,0.555701232176533
