dimension,w_statistic,p_value,p_value_bonferroni,p_value_bh
31,123086.0,7.727443030981807e-44,5.934676247794028e-41,1.945795491080009e-43
32,126257.0,9.312278168913501e-42,7.151829633725569e-39,2.2490030294734493e-41
33,212067.0,3.610871531651514e-05,0.02773149336308363,4.429951016467033e-05
34,21099.0,1.1607167154751881e-138,8.914304374849444e-136,2.4761956596804014e-137
35,232418.0,0.05742646531194701,1.0,0.0637334181496753
36,216639.0,0.00028358477492661065,0.21779310714363698,0.0003408342834798701
37,228464.0,0.01962113981035796,1.0,0.02225854560466014
38,11847.0,6.063391095366062e-150,4.656684361241136e-147,4.233349419310123e-148
39,247176.0,0.7778060786140635,1.0,0.7870290755936769
40,167969.0,3.0919971287826557e-19,2.3746537949050796e-16,5.219019329461714e-19
41,236055.0,0.13326809780201593,1.0,0.14395203813213533
42,114625.0,1.2016732029498221e-49,9.228850198654634e-47,3.3437863038603746e-49
43,30041.0,3.506042846834179e-128,2.692640906368649e-125,5.495185523201325e-127
44,202629.0,2.3951287159715764e-07,0.00018394588538661708,3.101954222371283e-07
45,13696.0,1.1832554425527018e-147,9.08740179880475e-145,5.679626124252969e-146
46,206388.0,1.9979175985213056e-06,0.0015344007156643628,2.527843024158752e-06
47,172152.0,1.7877490468861934e-17,1.3729912680085966e-14,2.9400241284980657e-17
48,222296.0,0.0026151221498106544,1.0,0.003056946439961313
49,165867.0,3.7214496037265324e-20,2.858073295661977e-17,6.323171008101719e-20
50,78676.0,1.7860196332299727e-78,1.371663078320619e-75,8.116349575861651e-78
51,177871.0,3.277463655388286e-15,2.5170920873382035e-12,5.105663463160656e-15
52,186787.0,5.1120912360008795e-12,3.926086069248676e-09,7.257090701014187e-12
53,155618.0,5.759111466337155e-25,4.422997606146935e-22,1.0530946681302226e-24
54,172906.0,3.633554308009183e-17,2.7905697085510524e-14,5.924776451276119e-17
55,124953.0,1.31705965963594e-42,1.0115018186004018e-39,3.2524174231524175e-42
56,233848.0,0.08128393730658862,1.0,0.08918009121637151
57,239552.0,0.26357830091310996,1.0,0.2784431019274669
58,235189.0,0.110427408178556,1.0,0.1202953893349376
59,155697.0,6.302468449400173e-25,4.840295769139333e-22,1.1469895187533964e-24
60,29490.0,8.148670920644833e-129,6.258179267055231e-126,1.3315275036287727e-127
61,238584.0,0.2209174436435365,1.0,0.2349925162302438
62,202722.0,2.529193113049047e-07,0.0001942420310821668,3.2700678633361415e-07
63,239056.0,0.24105721138366776,1.0,0.2553543977140094
64,247108.0,0.772096364122973,1.0,0.7822823319873922
65,96097.0,1.151809589210074e-63,8.845897645133368e-61,4.172593228836494e-63
66,93142.0,4.5767111486867073e-66,3.514914162191391e-63,1.7487135135280554e-65
67,127908.0,1.0761787507453715e-40,8.265052805724453e-38,2.5509422239890287e-40
68,234390.0,0.09220741925838573,1.0,0.10087649286387498
69,205074.0,9.697263356040223e-07,0.0007447498257438891,1.2350743378837298e-06
70,229446.0,0.02602346729599774,1.0,0.02930501889050772
71,163250.0,2.4775553815764676e-21,1.9027625330507272e-18,4.285501200564701e-21
72,223202.0,0.0036100021896002593,1.0,0.004181721993383106
73,119408.0,2.563771257140254e-46,1.968976325483715e-43,6.789573536150741e-46
74,205395.0,1.1591578568515187e-06,0.0008902332340619664,1.4714598910115147e-06
75,49257.0,4.534685815068234e-107,3.482638705972404e-104,3.7049347935876635e-106
76,118926.0,1.1988909368216055e-46,9.20748239478993e-44,3.2081820190905678e-46
77,130305.0,3.5462159780307413e-39,2.7234938711276094e-36,8.228078160506373e-39
78,68560.0,8.4618439193429e-88,6.498696130055348e-85,4.743573817558648e-87
79,134410.0,1.2021683889867125e-36,9.232653227417952e-34,2.6303855348769094e-36
80,182791.0,2.128020125953244e-13,1.6343194567320914e-10,3.1611594907777395e-13
81,247608.0,0.8143480687228812,1.0,0.8207602582403842
82,207928.0,4.5440022313662665e-06,0.0034897937136892927,5.69297506311467e-06
83,163185.0,2.313913606089013e-21,1.777085649476362e-18,4.011480021391337e-21
84,93611.0,1.108232661188349e-65,8.511226837926521e-63,4.172170018591432e-65
85,109926.0,4.936275610212164e-53,3.7910596686429423e-50,1.4866900661344871e-52
86,85026.0,6.805884562775122e-73,5.2269193442112933e-70,2.8253618076817805e-72
87,33044.0,9.351930267860327e-125,7.182282445716731e-122,1.3058695355848603e-123
88,38650.0,1.74176106361456e-118,1.337672496855982e-115,1.9386557925449017e-117
89,179338.0,1.1721075097838225e-14,9.001785675139757e-12,1.7931843974381983e-14
90,134398.0,1.1822144996008314e-36,9.079407356934385e-34,2.5941163876955386e-36
91,143147.0,1.493483638701296e-31,1.1469954345225954e-28,3.050519772666477e-31
92,208676.0,6.706119891901474e-06,0.005150300076980332,8.320355536317175e-06
93,240168.0,0.2935142772322632,1.0,0.3092166871253472
94,91649.0,2.6932346740764804e-67,2.068404229690737e-64,1.0393991103973554e-66
95,127774.0,8.833845061961426e-41,6.784393007586375e-38,2.100431271698568e-40
96,118327.0,4.64376605069524e-47,3.5664123269339444e-44,1.2557789883570228e-46
97,55272.0,7.407470877815502e-101,5.6889376341623056e-98,5.171761485602096e-100
98,198206.0,1.598879778480741e-08,1.227939669873209e-05,2.1281450084457693e-08
99,174620.0,1.7768174018681123e-16,1.3645957646347104e-13,2.8311115448852913e-16
100,72008.0,1.4638640306358246e-84,1.1242475755283133e-81,7.596267402218333e-84
101,235704.0,0.12360491038720788,1.0,0.13407990279290347
102,69339.0,4.617855604221133e-87,3.54651310404183e-84,2.5514482762890862e-86
103,65107.0,4.1947160605013314e-91,3.2215419344650224e-88,2.4405620715644112e-90
104,37820.0,2.1037442933145352e-119,1.615675617265563e-116,2.4856547957931738e-118
105,236186.0,0.1370208482597999,1.0,0.14759047891097662
106,162661.0,1.331416660804064e-21,1.0225279954975213e-18,2.3186575861621797e-21
107,244394.0,0.5570956930205464,1.0,0.5712276264883573
108,178649.0,6.462764071701431e-15,4.963402807066699e-12,1.0006860498118344e-14
109,96605.0,2.9480608994876155e-63,2.2641107708064887e-60,1.0569719706861162e-62
110,151886.0,7.479112163713997e-27,5.7439581417323496e-24,1.407832877875576e-26
111,109140.0,1.305438423301178e-53,1.0025767090953048e-50,3.9784790043464474e-53
112,201384.0,1.1441097196050081e-07,8.786762646566463e-05,1.499447550608611e-07
113,171267.0,7.709534184222668e-18,5.920922253483009e-15,1.2760608304920278e-17
114,150845.0,2.1615868103266634e-27,1.6600986703308776e-24,4.099009062545377e-27
115,60752.0,2.3234681980845036e-95,1.784423576128899e-92,1.416209187403888e-94
116,113858.0,3.4266961636731557e-50,2.6317026537009835e-47,9.639936460443163e-50
117,238044.0,0.19939026606683052,1.0,0.212978754296698
118,140256.0,3.407039726689409e-33,2.6166065100974658e-30,7.208282396962717e-33
119,199223.0,3.040118874847946e-08,2.3348112958832227e-05,4.032489284772405e-08
120,83753.0,5.381029064476118e-74,4.132630321517659e-71,2.295905734176477e-73
121,41307.0,1.4306945600036352e-115,1.098773422082792e-112,1.479813211376332e-114
122,161221.0,2.8666580229013596e-22,2.201593361588244e-19,5.049526058688633e-22
123,193450.0,6.743763158008361e-10,5.17921010535042e-07,9.150547889311698e-10
124,138741.0,4.515368257073796e-34,3.4678028214326754e-31,9.632785615090765e-34
125,243538.0,0.4958706505652605,1.0,0.5104941818151744
126,104563.0,4.878110235720986e-57,3.7463886610337176e-54,1.5741128827872763e-56
127,85426.0,1.5045898376111984e-72,1.1555249952854003e-69,6.179278049654547e-72
128,189221.0,3.231914723980121e-11,2.4821105080167326e-08,4.5129281963940595e-11
129,117263.0,8.523191241900931e-48,6.545810873779914e-45,2.3212095297091895e-47
130,121747.0,9.854074663965087e-45,7.567929341925186e-42,2.5395736046728815e-44
131,242489.0,0.4260321628746474,1.0,0.4415556020077317
132,248801.0,0.9171409550198448,1.0,0.9195355789232909
133,149017.0,2.369051611800382e-28,1.8194316378626933e-25,4.61784679660582e-28
134,145627.0,3.532609774448328e-30,2.713044306776316e-27,7.04686832928913e-30
135,65652.0,1.4074454183211518e-90,1.0809180812706447e-87,8.127203618576275e-90
136,99979.0,1.4006729138362994e-60,1.075716797826278e-57,4.759808839939283e-60
137,173062.0,4.2043156838635256e-17,3.228914445207188e-14,6.84092043476099e-17
138,71246.0,2.8525287782165244e-85,2.1907421016702907e-82,1.5108566218415799e-84
139,77109.0,6.956178602606514e-80,5.3423451668018026e-77,3.199009081917247e-79
140,107475.0,7.612318789722527e-55,5.846260830506901e-52,2.3291875818752593e-54
141,95434.0,3.362560589455358e-64,2.582446532701715e-61,1.2297364441436736e-63
142,162275.0,8.842772559467654e-22,6.791249325671158e-19,1.5434657558343542e-21
143,188679.0,2.156497765663786e-11,1.6561902840297875e-08,3.0277701719008913e-11
144,68493.0,7.310244511006835e-88,5.61426778445325e-85,4.12813807680386e-87
145,114271.0,6.740140521466735e-50,5.176427920486452e-47,1.882337425631437e-49
146,88170.0,3.299688547060689e-70,2.5341608041426088e-67,1.3062684557436128e-69
147,127648.0,7.335818850686602e-41,5.63390887732731e-38,1.749661142027115e-40
148,149736.0,5.679496054417332e-28,4.361852969792511e-25,1.1014780226748766e-27
149,141027.0,9.42911888958405e-33,7.24156330720055e-30,1.967816116087106e-32
150,150805.0,2.0603781301913462e-27,1.5823704039869538e-24,3.9167584257102825e-27
151,104603.0,5.232117757471393e-57,4.0182664377380304e-54,1.681283028342272e-56
152,216015.0,0.0002170840315125852,0.16672053620166544,0.0002621392078642538
153,179977.0,2.0256912967800062e-14,1.5557309159270447e-11,3.086767690331438e-14
154,134419.0,1.2173531408300643e-36,9.349272121574893e-34,2.6560432163565038e-36
155,84210.0,1.341079302796861e-73,1.0299489045479893e-70,5.6590599150988425e-73
156,26183.0,1.1866282851419853e-132,9.113305229890446e-130,2.1698345785453446e-131
157,248346.0,0.8776760099492746,1.0,0.8811178766549581
158,123752.0,2.1352098642605026e-43,1.639841175752066e-40,5.324159661532682e-43
159,85452.0,1.5841050816036892e-72,1.2165927026716332e-69,6.471237780168262e-72
160,97654.0,2.0328928981369465e-62,1.561261745769175e-59,7.096644298950795e-62
161,142977.0,1.199098545218399e-31,9.209076827277305e-29,2.4557538206072814e-31
162,173846.0,8.714457883675616e-17,6.692703654662873e-14,1.406030179551024e-16
163,143734.0,3.178862317096899e-31,2.4413662595304186e-28,6.475772571698723e-31
164,178654.0,6.490876647939318e-15,4.9849932656173966e-12,1.0030167536453514e-14
165,154848.0,2.3824583573655107e-25,1.8297280184567123e-22,4.377339757073474e-25
166,40106.0,6.961165513708718e-117,5.346175114528296e-114,7.425243214622633e-116
167,227556.0,0.014971987861734357,1.0,0.017085418540582445
168,111775.0,1.0954566301074164e-51,8.413106919224958e-49,3.198899969287056e-51
169,58030.0,4.523819453541975e-98,3.474293340320237e-95,2.969481487453194e-97
170,204840.0,8.508073610801226e-07,0.0006534200533095341,1.0872213865383263e-06
171,101477.0,2.0692553314466427e-59,1.5891880945510216e-56,6.791402113465904e-59
172,88173.0,3.319028424701084e-70,2.5490138301704326e-67,1.3071865795745807e-69
173,148381.0,1.0875363850766998e-28,8.352279437389055e-26,2.136132848437098e-28
174,17618.0,7.452376096981986e-143,5.723424842482165e-140,2.213652863809109e-141
175,109655.0,3.1232029990878217e-53,2.398619903299447e-50,9.443385446060814e-53
176,102366.0,1.0100254050650517e-58,7.756995110899598e-56,3.286862335126948e-58
177,50056.0,3.1096969648433543e-106,2.388247268999696e-103,2.4877575718746834e-105
178,51807.0,2.0584928686316125e-104,1.5809225231090784e-101,1.5499240422638024e-103
179,131279.0,1.4388721344250945e-38,1.1050537992384725e-35,3.2693899385753627e-38
180,131973.0,3.8762990249832217e-38,2.976997651187114e-35,8.781703985802697e-38
181,233355.0,0.0722831745196517,1.0,0.0797607442975467
182,69787.0,1.2213529884992892e-86,9.37999095167454e-84,6.652475852251447e-86
183,222435.0,0.0027493607306078066,1.0,0.003201556185924659
184,246530.0,0.7240898556823339,1.0,0.7355833454550693
185,19234.0,6.705307320677334e-141,5.1496760222801925e-138,1.7165586740933975e-139
186,19778.0,3.0281741387233714e-140,2.3256377385395494e-137,7.225162519078582e-139
187,194371.0,1.2710083217373615e-09,9.761343910942936e-07,1.715526170640235e-09
188,130748.0,6.714696040182369e-39,5.15688655886006e-36,1.548614582240258e-38
189,31046.0,4.973246024499039e-127,3.819452946815262e-124,7.638905893630523e-126
190,34949.0,1.3180565432648962e-122,1.0122674252274404e-119,1.7759077635569128e-121
191,247255.0,0.7844545014498969,1.0,0.7927119172546326
192,228844.0,0.02191391422865018,1.0,0.024786282956705943
193,235997.0,0.13163219712890076,1.0,0.1425675210246517
194,37841.0,2.2195431916906928e-119,1.7046091712184522e-116,2.582741168512806e-118
195,95494.0,3.75970967148454e-64,2.8874570277001266e-61,1.3684630463033778e-63
196,182763.0,2.0797578454172324e-13,1.5972540252804346e-10,3.1014641267581253e-13
197,76888.0,4.390894484154679e-80,3.372206963830793e-77,2.043761796261087e-79
198,148417.0,1.1366825751111243e-28,8.729722176853435e-26,2.226969943074856e-28
199,238979.0,0.23768629728648505,1.0,0.2521313208784814
200,245824.0,0.6669086279454051,1.0,0.6792915467666725
201,76894.0,4.446120958654513e-80,3.414620896246666e-77,2.0570005399076298e-79
202,156299.0,1.2497492542145255e-24,9.598074272367555e-22,2.2690482913398476e-24
203,135390.0,4.689002828185417e-36,3.6011541720464e-33,1.017275189843616e-35
204,70892.0,1.3311696840219614e-85,1.0223383173288665e-82,7.149219002299765e-85
205,177515.0,2.3964451410080627e-15,1.8404698682941922e-12,3.740792415232098e-15
206,43097.0,1.2540873604812896e-113,9.631390928496304e-111,1.2191634086704184e-112
207,182971.0,2.4656263523158896e-13,1.8936010385786032e-10,3.64855691440964e-13
208,113749.0,2.865425252184748e-50,2.2006465936778864e-47,8.090612476756935e-50
209,42865.0,7.038295629686832e-114,5.405411043599487e-111,6.930014158460881e-113
210,97608.0,1.8683651394039866e-62,1.4349044270622617e-59,6.55207500941672e-62
211,135520.0,5.6120231701683526e-36,4.310033794689295e-33,1.2140940266730407e-35
212,151661.0,5.7254545992715115e-27,4.3971491322405206e-24,1.0803806221721183e-26
213,106258.0,9.338063521837438e-56,7.171632784771153e-53,2.9271970550086334e-55
214,149447.0,3.999429437012215e-28,3.071561807625381e-25,7.776105842089573e-28
215,212653.0,4.765835499623799e-05,0.03660161663711078,5.800573159605511e-05
216,165464.0,2.4649802531992127e-20,1.8931048344569954e-17,4.197571695026597e-20
217,47917.0,1.76499435417648e-108,1.3555156640075369e-105,1.4895776527555348e-107
218,230227.0,0.03233514161640847,1.0,0.03620027516239316
219,107280.0,5.445323640729074e-55,4.182008556079929e-52,1.6728034224319716e-54
220,197125.0,7.969252990884314e-09,6.1203862969991534e-06,1.0625670654512418e-08
221,169292.0,1.1410404674963708e-18,8.763190790372128e-16,1.9133604345790674e-18
222,56675.0,1.957852975679576e-99,1.5036310853219141e-96,1.3075052915842731e-98
223,228428.0,0.019415205050524322,1.0,0.022057511063317572
224,239269.0,0.2505568494555459,1.0,0.26505187380421386
225,241177.0,0.347304733273583,1.0,0.36289800701239694
226,179246.0,1.0828925147231157e-14,8.316614513073529e-12,1.6600028968210636e-14
227,94116.0,2.863587658968255e-65,2.19923532208762e-62,1.0675899621784562e-64
228,83619.0,4.115027620834845e-74,3.160341212801161e-71,1.7655537501682466e-73
229,100195.0,2.068646667525779e-60,1.5887206406597984e-57,6.968072985349992e-60
230,84441.0,2.1257149670559945e-73,1.6325490946990038e-70,8.872549427711977e-73
231,195195.0,2.221985260054605e-09,1.7064846797219369e-06,2.9938327714419945e-09
232,228933.0,0.022483442416405576,1.0,0.025393064376175712
233,178816.0,7.469810156605489e-15,5.736814200273015e-12,1.1496621643833697e-14
234,201728.0,1.405748803492433e-07,0.00010796150810821885,1.829856069630828e-07
235,79458.0,8.923070516740355e-78,6.852918156856593e-75,4.0075544776939135e-77
236,187688.0,1.019976915997747e-11,7.833422714862697e-09,1.4373252687821463e-11
237,113602.0,2.2507197408920156e-50,1.728552761005068e-47,6.402047262981733e-50
238,132272.0,5.930297689093321e-38,4.5544686252236706e-35,1.339549595654021e-37
239,201482.0,1.2134132365589838e-07,9.319013656772996e-05,1.5875662106938666e-07
240,142138.0,4.0374067076137155e-32,3.1007283514473336e-29,8.380346895803604e-32
241,169381.0,1.24487000733781e-18,9.56060165635438e-16,2.0829197508397346e-18
242,173298.0,5.239802248427368e-17,4.024168126792219e-14,8.489806174667128e-17
243,184696.0,9.916693138090147e-13,7.616020330053232e-10,1.44791261027628e-12
244,17149.0,2.007314880021843e-143,1.5416178278567755e-140,6.4234076160698975e-142
245,241324.0,0.35563475347446616,1.0,0.37059361013350073
246,239988.0,0.2845399758806564,1.0,0.30017404048948365
247,241095.0,0.3427124425348541,1.0,0.3585874058130354
248,64751.0,1.898696488833729e-91,1.458198903424304e-88,1.1131289339116825e-90
249,180607.0,3.457630652987856e-14,2.6554603414946736e-11,5.237594361922433e-14
250,219422.0,0.0008849472155633632,0.679639461552663,0.0010455991716194816
251,185528.0,1.9162176889702905e-12,1.471655185129183e-09,2.7714786913920587e-12
252,175965.0,6.025085260841576e-16,4.627265480326331e-13,9.521122387502737e-16
253,57547.0,1.4807842946995176e-98,1.1372423383292295e-95,9.803813261458876e-98
254,89266.0,2.7706441707147165e-69,2.1278547231089022e-66,1.0801293010705086e-68
255,211305.0,2.5022111856116704e-05,0.01921698190549763,3.07964453613744e-05
256,212715.0,4.906716230243088e-05,0.037683580648266914,5.9625918747257776e-05
257,93505.0,9.0766295373058e-66,6.970851484650854e-63,3.4339169875127357e-65
258,222271.0,0.002591624078515031,1.0,0.003034096482163939
259,18907.0,2.704562988561769e-141,2.0771043752154385e-138,7.162428880053237e-140
260,104997.0,1.0421448851552095e-56,8.00367271799201e-54,3.3348636324966707e-56
261,145166.0,1.972957552933566e-30,1.5152314006529788e-27,3.966574347259107e-30
262,236551.0,0.14790718008617534,1.0,0.15887092909955616
263,60727.0,2.1949099296114848e-95,1.6856908259416205e-92,1.3485526607532962e-94
264,4244.0,1.5051519906501694e-159,1.1559567288193301e-156,5.7797836440966504e-157
265,152005.0,8.612245536495634e-27,6.6142045720286475e-24,1.617164932036344e-26
266,35699.0,9.137400322182309e-122,7.017523447436014e-119,1.1504136799075432e-120
267,84150.0,1.1897284413330681e-73,9.137114429437963e-71,5.048129519026499e-73
268,204210.0,5.963301216153426e-07,0.0004579815334005831,7.645768504183357e-07
269,242784.0,0.4450699483027407,1.0,0.4600453839791452
270,109333.0,1.8108913120089793e-53,1.3907645276228962e-50,5.497092994556902e-53
271,69702.0,1.0157305133932735e-86,7.800810342860341e-84,5.5720073877573865e-86
272,246587.0,0.7287796031577964,1.0,0.7393695313410669
273,76210.0,1.0664763620853846e-80,8.190538460815754e-78,5.055887938775157e-80
274,75184.0,1.2397668615433964e-81,9.521409496653285e-79,6.026208542185623e-81
