Dimension,Mutual_Information
1,0.02701254874753007
2,0.04735230479805709
3,0.003776848515660146
4,0.0034922804637132696
5,0.0031995774401920793
6,0.0023176791604306505
7,0.029459039288868318
8,0.013431319320488015
9,0.009414431061629265
10,0.0017619294988855043
11,0.05761210933042391
12,0.006383951622908744
13,0.012967368157787491
14,0.020415695954094162
15,0.006544971921060787
16,0.008803560099667311
17,0.004274602558665706
18,0.013889468552451177
19,0.01636751846348663
20,0.025706566249145475
21,0.00831029226030195
22,0.011638255645117786
23,0.015645601516867634
24,0.013982815959394275
25,0.003505926985296385
26,0.008740406796247928
27,0.003922767807629533
28,0.004394891522238563
29,0.009354243067849634
30,0.02231092593406623
31,0.011983450810948447
32,0.014338457349245222
33,0.015406480265157764
34,0.013256762451816263
35,0.032852685872802746
36,0.04741964110788314
37,0.010935292051964925
38,0.0077337588857678205
39,0.0076653872855373326
40,0.012214782116338689
41,0.011604020219622015
42,0.005670187240370285
43,0.0025339907027432593
44,0.01322773694072999
45,0.015984623240016503
46,0.009228017651590974
47,0.02519218730507502
48,0.03772640391171189
49,0.03428333314074691
50,0.006893931077312336
51,0.0035688956248993635
52,0.050112491826380424
53,0.02496279207514924
54,0.0043806795610427315
55,0.07583098663315972
56,0.004431596926784902
57,0.005133540339378177
58,0.006012911802870606
59,0.003466427649180105
60,0.0014788864484624668
61,0.003225227115686534
62,0.026080551517644573
63,0.010780566235422305
64,0.011231132381124796
65,0.025085503199316607
66,0.002064629707907765
67,0.00869545004172171
68,0.011082087911966809
69,0.015981047567034702
70,0.07966151098430153
71,0.008875629052521782
72,0.008255120140294177
73,0.0163113603969156
74,0.08115384868703462
75,0.00582326530057458
76,0.014713503024865925
77,0.015080513625743565
78,0.01089271047984635
79,0.06494805393387403
80,0.0028555038324589374
81,0.03809541331561823
82,0.007280976346559213
83,0.02086443118164636
84,0.03661650348786847
85,0.009104904631755013
86,0.0065597118522283185
87,0.03761402284156461
88,0.018755778386662862
89,0.046184609587590145
90,0.004450510078459612
91,0.009966265940594028
92,0.012542851468449516
93,0.040197211595092826
94,0.027237825197050355
95,0.047684979905438726
96,0.0091013354763766
97,0.007055649258087292
98,0.01805761241660899
99,0.002623063888286835
