dimension,edi_score,mi_score,wilcoxon_score,rfe_score
102,0.9704129801160486,0.9103423639880258,1.0,1.0
232,0.885596390069256,0.7087739167636875,1.0,0.9461794045212911
709,0.8430570458346642,0.7753969696064209,1.0,0.7564001348957213
721,0.7495786107501972,0.5224333353157502,1.0,0.7269870885176457
68,0.6761677893225378,0.5509804300302678,1.0,0.483365433566322
705,0.6710619411739784,0.31988386844011063,1.0,0.6926478370257115
447,0.66,1.0,1.0,0.0
695,0.6491097246368942,0.17144264097161116,1.0,0.772157803283125
49,0.6483378736769041,0.20391277741222885,1.0,0.7383725209731429
723,0.6473055401683304,0.26264089408647395,1.0,0.6783354268229235
635,0.6326834679586812,0.27189950574552396,1.0,0.6263430325372302
346,0.6137814475057326,0.28315081232602185,1.0,0.5598284689357217
142,0.6105498609346295,0.12258404146564196,1.0,0.7061680213263751
452,0.6031072066957128,0.09415117441463033,1.0,0.7118744680555437
645,0.5865952455445953,0.05004094409724867,1.0,0.7061227470367739
517,0.5811475460390718,0.10731389527182847,1.0,0.6345116488216717
214,0.5750505825594932,0.11753180850292615,1.0,0.6066620169221398
569,0.5534908844984195,0.04280940325557812,1.0,0.6157758277178786
77,0.5383698135940753,0.0526238009387654,1.0,0.5617763508361258
268,0.5329049564534455,0.02674457209377779,1.0,0.5708213166544082
414,0.5262359169664259,0.0680138266770689,1.0,0.5111510416558623
373,0.5008968152611064,0.517869137154868,1.0,0.0
615,0.4883820581445237,0.47994563074098073,1.0,0.0
6,0.4758987769289931,0.44211750584543347,1.0,0.0
496,0.4711463767999304,0.4277162933331223,1.0,0.0
308,0.4459803572005188,0.35145562788035994,1.0,0.0
227,0.4449722182159741,0.34840066126052743,1.0,0.0
87,0.440914344078855,0.33610407296622713,1.0,0.0
84,0.43644605589907215,0.32256380575476395,1.0,0.0
138,0.4339484669587568,0.314995354420475,1.0,0.0
64,0.41996588015213177,0.272623879248884,1.0,0.0
314,0.4175581167559425,0.2653276265331591,1.0,0.0
481,0.41502607889978516,0.25765478454480334,1.0,0.0
659,0.40891949158318136,0.23914997449448896,1.0,0.0
393,0.4048398339862435,0.22678737571588936,1.0,0.0
55,0.39810287037693814,0.20637233447557013,1.0,0.0
0,0.3976389994044757,0.20496666486204765,1.0,0.0
430,0.3970554853330577,0.20319844040320503,1.0,0.0
145,0.39581224196898235,0.1994310362696434,1.0,0.0
266,0.395115715972683,0.1973203514323727,1.0,0.0
631,0.39423082544559285,0.19463886498664487,1.0,0.0
745,0.3922807300740573,0.18872948507290085,1.0,0.0
11,0.3912465451511066,0.18559559136698958,1.0,0.0
140,0.3893067537686712,0.1797174356626399,1.0,0.0
57,0.3890291135608794,0.17887610169963442,1.0,0.0
530,0.3888293039366573,0.1782706179898706,1.0,0.0
176,0.3862513457660243,0.17045862353340696,1.0,0.0
499,0.3861393459646832,0.17011923019600966,1.0,0.0
71,0.38607990685486254,0.16993911168140163,1.0,0.0
567,0.3859979107442811,0.16969063861903352,1.0,0.0
628,0.384634431163452,0.16555888231349083,1.0,0.0
287,0.38290090497043583,0.16030577263768436,1.0,0.0
334,0.38187859786504186,0.15720787231830866,1.0,0.0
36,0.38173762865792815,0.15678069290281244,1.0,0.0
362,0.38067187649796247,0.15355114090291647,1.0,0.0
206,0.3798343875841371,0.15101329570950645,1.0,0.0
483,0.3795172370890707,0.15005223360324457,1.0,0.0
382,0.3794736880701918,0.14992026687936905,1.0,0.0
130,0.37931189697786144,0.14942999084200426,1.0,0.0
408,0.37920865804747894,0.14911714559842096,1.0,0.0
454,0.3788693224202265,0.14808885581886808,1.0,0.0
365,0.3785617070135775,0.14715668791993178,1.0,0.0
480,0.3778641421933132,0.14504285513125204,1.0,0.0
624,0.37704826232724287,0.14257049190073587,1.0,0.0
512,0.3762703502356957,0.14021318253241125,1.0,0.0
288,0.3761529392711858,0.139857391730866,1.0,0.0
463,0.3751225885533953,0.13673511682847053,1.0,0.0
564,0.3729539606565536,0.13016351714107152,1.0,0.0
368,0.3723938160601957,0.1284661092733204,1.0,0.0
465,0.3721048689494464,0.1275905119680193,1.0,0.0
716,0.371922610059289,0.12703821230087572,1.0,0.0
254,0.3718232608221275,0.12673715400644703,1.0,0.0
491,0.37151462984152306,0.12580190861067586,1.0,0.0
487,0.37094297612634375,0.12406962462528398,1.0,0.0
647,0.370450328106781,0.12257675183873036,1.0,0.0
316,0.370415879227575,0.12247236129568174,1.0,0.0
186,0.37021639591643585,0.1218678664134419,1.0,0.0
592,0.36959894042900004,0.11999678917878794,1.0,0.0
432,0.36897219219856997,0.11809755211687868,1.0,0.0
363,0.36879087682672573,0.11754811159613861,1.0,0.0
179,0.36849984133534636,0.11666618586468586,1.0,0.0
670,0.36814485700766436,0.11559047578080106,1.0,0.0
25,0.36774205242397273,0.11436985583022037,1.0,0.0
19,0.36752158450808026,0.11370177123660674,1.0,0.0
105,0.3665960214398113,0.1108970346660947,1.0,0.0
617,0.3662098191285389,0.10972672463193599,1.0,0.0
209,0.36510971883364923,0.10639308737469456,1.0,0.0
136,0.36509084581361423,0.1063358964048915,1.0,0.0
174,0.36480682375805124,0.10547522350924611,1.0,0.0
156,0.36473164782074036,0.10524741763860714,1.0,0.0
649,0.36417272224197256,0.10355370376355319,1.0,0.0
54,0.3635709064881013,0.10173001966091291,1.0,0.0
230,0.36340825950351024,0.10123715001063699,1.0,0.0
765,0.36286261736687325,0.09958368899052496,1.0,0.0
20,0.3628025445180942,0.09940165005483083,1.0,0.0
396,0.3618675643677163,0.09656837687186752,1.0,0.0
92,0.36163923287099564,0.09587646324544132,1.0,0.0
599,0.3615158526972699,0.09550258393112078,1.0,0.0
127,0.3608732390226885,0.09355526976572257,1.0,0.0
529,0.36003557274606596,0.09101688710929073,1.0,0.0
322,0.3597122393929654,0.0900370890695921,1.0,0.0
83,0.35968639720497436,0.08995877940901309,1.0,0.0
101,0.35967763168708916,0.08993221723360349,1.0,0.0
468,0.3593737901568448,0.0890114853237721,1.0,0.0
459,0.3591566741298939,0.08835355796937543,1.0,0.0
559,0.3588057071111907,0.08729002154906271,1.0,0.0
110,0.35872084419402595,0.08703286119401804,1.0,0.0
478,0.35862051363983366,0.08672882921161706,1.0,0.0
652,0.3585217734373223,0.08642961647673406,1.0,0.0
371,0.35831574773165725,0.08580529615653715,1.0,0.0
466,0.35804082701776807,0.08497220308414567,1.0,0.0
307,0.3577445216352638,0.08407430798564784,1.0,0.0
228,0.357538679632958,0.08345054434229696,1.0,0.0
619,0.3573666140526919,0.08292913349300562,1.0,0.0
381,0.35715925345398014,0.08230076804236394,1.0,0.0
683,0.356933389791317,0.08161633270096058,1.0,0.0
704,0.35659137231726523,0.08057991611292487,1.0,0.0
