Dimension,Importance_Score,Mean_Difference,Std_Difference,Median_Difference,Max_Difference,Q75_Difference
1,0.22164411485002858,0.16894974530612403,0.13716337803531117,0.1347366425,0.8093931969,0.23838894625
2,0.07771234625565741,0.11603730565588696,0.10315317697280109,0.09115154284999999,0.685017824,0.15359320862499998
3,0.15254340622277932,0.14378067566284988,0.11859003423256646,0.11549286724999999,0.663271621,0.20591511412500002
4,0.13388802980282108,0.13872192103636374,0.11135190640079433,0.10919164305000001,0.624580786,0.19850363995
5,0.19736087641938233,0.15848048367168974,0.12591664932088273,0.13477710799999998,0.805325135,0.21835420730000005
6,0.2213831070547635,0.16703537347122985,0.133415399585213,0.13311780275500001,0.959397584,0.23706944474999997
7,0.22939038761725894,0.174590967888373,0.14600727504460376,0.127775518155,0.78264539768,0.248956871475
8,0.26390950302156346,0.18463797683907995,0.14920778136630908,0.14553251850000004,0.8168214569999999,0.26723729799999996
9,0.16379190603463709,0.1467028915511514,0.10980245903793565,0.1219624353,0.8001419000000001,0.214143593675
10,0.2093533583009795,0.1670854959142438,0.12253380494138101,0.1408466175,0.5740245804999999,0.24383767650000002
11,0.044556834990147634,0.104745055620812,0.08844185460454247,0.08304650495999999,0.517913252,0.1529759747
12,0.21181847557687605,0.166999349198061,0.12023962299735004,0.14960300700000004,0.576598495,0.2340129649325
13,0.06466974465707312,0.11278597211071502,0.09338280873629412,0.091813452905,0.5082004220999999,0.15933482092499998
14,0.1324372719829499,0.13971652032096055,0.11755747440368569,0.10940429550000003,0.5436199046,0.189545126575
15,0.10726012734766224,0.12812436695816293,0.10403298727015267,0.10539837149999998,0.558610629,0.18130246149999996
16,0.18594842499400993,0.1591874702429329,0.11281720908771933,0.13851005755,0.5063010453,0.22889529387500002
17,0.2182692022482216,0.16945363150210363,0.1482295802798601,0.1289140489,0.733027339,0.23103179025
18,0.08423298821332789,0.11912319216354,0.0971330380913554,0.0976633132,0.593874633,0.1675758143
19,0.09764465451672999,0.12538347423441887,0.09961631898098296,0.0991482365,0.541166558,0.185726551465
20,0.15915338267108342,0.14334734431606996,0.12291140483640728,0.11224178955000003,0.8971481020000001,0.20138423157500002
21,0.11162086095796937,0.1303499480625275,0.11027112048205578,0.10349824660000001,0.567539498,0.180564571
22,0.13445629246209304,0.13886998713961998,0.10502030549191926,0.1151869586,0.518545166,0.20727833790250003
23,0.2169614267888077,0.17006566280232766,0.11794893225315352,0.14946943700000004,0.6122094690000001,0.24021446325
24,0.20318974992066988,0.16226683713905904,0.13213327477824954,0.1268733722,0.8694709168999999,0.22562767525
25,0.11629363611874509,0.13246984838715406,0.10857567806633267,0.10230814649999999,0.705641135,0.17874516575
26,0.14548276301158694,0.14008256575326303,0.11361010407077797,0.11616110825,0.7091014840000001,0.19821628347499998
27,0.2419126635956399,0.18080073306685748,0.12836664632517072,0.1551282405,0.659246981,0.244899769385
28,0.14310169448356447,0.1383199243242219,0.11591044802567597,0.10990909469999999,0.712148666,0.20693843073
29,0.11941749614834354,0.13225877867283703,0.09449648006929452,0.117249013,0.643039584,0.1829150292725
30,0.05222575186257929,0.10932760364134196,0.08849108772582057,0.08833680300000002,0.4531344137,0.15611821025
31,0.12556393601740995,0.13688918545108678,0.10433333471489065,0.11146362115,0.5425002281,0.19521926949750001
32,0.12945297636387276,0.13478911275480898,0.11636817858225793,0.10596860949999999,0.690141454,0.18935833740000002
33,0.049844066217366007,0.10731450087032784,0.08682714261294244,0.08607736200000002,0.504553079,0.157621340675
34,0.2621570895922751,0.18671388135068995,0.13002149859209197,0.16278522450000005,0.689362407,0.2613033057
35,0.17200835709227114,0.1482951030277741,0.12093258510210902,0.12516455462999998,0.7224093317000001,0.215113342
36,0.17772411853221143,0.15395608216445408,0.12316120510798546,0.1235091425,0.552925765,0.23350213912
37,0.032105940610410014,0.10219532306889904,0.08425270869277594,0.08320630340000001,0.44354729309999996,0.1396164259
38,0.09028209186083573,0.11988545243301722,0.09135644045164758,0.10481409215,0.711039931,0.162796754
39,0.1270254093810896,0.1365652662639201,0.09889085947780023,0.11465653799999997,0.589378312,0.19674173725
40,0.09384710085839205,0.12106383385733908,0.10512654918942017,0.0930380898,0.7382232399,0.1714866725
41,0.1933592009620488,0.15954172300427813,0.11070399746522559,0.14365771400000002,0.5928023233,0.23093842725000002
42,0.09972474966743636,0.12379317057721809,0.10163854840601363,0.10125842400000001,0.631609097,0.1781397535
43,0.28682891174227887,0.19571124071833165,0.11153152783540739,0.1958817875,0.5723943149999999,0.27077154545000004
44,0.21431647594286554,0.16645050481967827,0.11366240035157489,0.1520713271,0.672683566,0.23741785025
45,0.20274947874767657,0.16037209151110826,0.11835051841285073,0.14434683135,0.739460767,0.22521226135
46,0.15732607672613955,0.14233891630779003,0.11534105155272338,0.11855342249999999,0.8397672299999999,0.20283161360000002
47,0.1770018414063437,0.153183521685819,0.12006971032835109,0.126428068,0.7112421168999999,0.21518331799999998
48,0.14109130079362403,0.14158970139687893,0.10391148133394823,0.12371981369999999,0.481722549,0.20406808434749998
49,0.15912233555239372,0.14929214603074298,0.11077804918753772,0.1265191175,0.5560487809,0.20745128937500001
50,0.14515184008750906,0.13953967200449968,0.10650422650690063,0.11886569420000001,0.682657168,0.206950178475
51,0.1359943594403666,0.13221857358483202,0.12835210806345387,0.0985599123,1.023812651,0.17712970307499998
52,0.14533419961489413,0.13565526783738102,0.10109719853502393,0.11853696450000005,0.962361873,0.19834776775000001
53,0.14077689981411046,0.14129187450997455,0.10933912659027138,0.11822605820000001,0.645743087,0.1906131769
54,0.062002607652922946,0.11389153909606298,0.09279664527343848,0.08808109760000002,0.46558680370000005,0.1630034979
55,0.0842856864879952,0.11845028996081387,0.09179495799348449,0.0968339146,0.623241991,0.177197955275
56,0.17369703896976346,0.15154049273785986,0.11262968271984633,0.13571909,0.575485944,0.21535796675000002
57,0.1531596893457801,0.14526265128546736,0.11342352987785326,0.12230814021499997,0.566505373,0.20632596274999998
58,0.22162550696516564,0.16968319596937254,0.1305587819472331,0.1442385858,0.630216018,0.24388318779999998
59,0.2075406931740078,0.164386330030062,0.13202956906082927,0.13524898695,0.713824331,0.228951355
60,0.17355291588943808,0.15404995358976206,0.11647103996994543,0.13021308595,0.5771533099999999,0.21438031694999998
61,0.15870670364503991,0.14105451478949285,0.11658045920070315,0.11794419549999999,0.9324459543,0.1998463864
62,0.06537340017521516,0.11376017773865792,0.09406471246419355,0.0902454966,0.48319825009999995,0.163783694025
63,0.0996634958383945,0.12870530137647596,0.09756750561937365,0.10445769163999999,0.4760730247,0.18001416725000002
64,0.2180354360171212,0.16657177125534497,0.13752979429900547,0.1345363255,0.814306975,0.2342354135
65,0.08023783271692923,0.11868591827331393,0.09637062512112593,0.09468187019999999,0.506777763,0.17503326325000004
66,0.12098184947573576,0.13226804601845796,0.09616582402624764,0.11159288150000002,0.72104019,0.18949168725000004
67,0.11117051265715173,0.12596983036140144,0.11002972736515358,0.09883700307499999,0.8158761560000001,0.1765012087
68,0.3868075201618115,0.23355970060362002,0.1456481676532261,0.21175370005,0.758535505,0.332506658925
69,0.10934946764520939,0.12679253954143402,0.11130088697963378,0.09828330559999998,0.6945393424999999,0.1811457795
70,0.1018447542865195,0.12402942049578378,0.1010472466603454,0.1019082218,0.701711387,0.17546482687499998
71,0.08398209579254053,0.12015484136859005,0.09000338719738882,0.1042001095,0.566209495,0.163396869
72,0.15537216467056356,0.14307523800038804,0.1176737396896564,0.11679096909999999,0.8417628109999999,0.195408153425
73,0.16976790515946888,0.151192819273435,0.11544735783108705,0.12630662064999998,0.6939057710000001,0.2101987509
74,0.13308226786433816,0.13600807287117633,0.10345254087058699,0.11759060533,0.64492415099,0.19498701009750002
75,0.1713687110515147,0.15030420371759518,0.13574850827699422,0.114339441,0.77501800102,0.203140088
76,0.23629268292119632,0.17170337976196354,0.15565374729320497,0.12584844978999998,0.9842484,0.243590629575
77,0.2165773180968214,0.1681379412187825,0.1305100261372247,0.1408858225,0.617463409,0.24331399799999998
78,0.02184376946826136,0.09667576625254168,0.08511594425858351,0.068460963,0.6209027770000001,0.14052404225
79,0.08821407584168849,0.11900520896678693,0.09203523338430367,0.10280478065000001,0.716139391,0.162494175
80,0.10866717013227767,0.1295300161722291,0.10208985463556303,0.10540838955000002,0.5585222994,0.18452413568999998
81,0.15307570013596297,0.145709057912776,0.11982934114386014,0.11536879120499999,0.6493094708999999,0.20179308175
82,0.11737055224447615,0.1317104845812003,0.11338650565407667,0.10110691899999999,0.6878547100000001,0.18062633225000002
83,0.12569937366697037,0.13521167376708784,0.10259184020292053,0.1149787353,0.604069993,0.18839583615
84,0.132431139196514,0.13055935930248003,0.12525669224468747,0.1013659535,0.958548487,0.17719053499999998
85,0.04449315924284661,0.10386823589100992,0.08227240648291187,0.0887603162,0.501178458,0.153788979075
86,0.08487593295551199,0.11854897161631803,0.08814228082723374,0.1027163865,0.591480724,0.17419306480000002
87,0.0649702060662771,0.11245695687936691,0.10590333084363612,0.08303584199999997,0.6288132447,0.1482715235
88,0.10929346646348588,0.13077529531234205,0.10754639272853554,0.10432232895,0.501957951,0.18236285547499997
89,0.14114551576163176,0.1405668417276072,0.11086712657989657,0.116250226865,0.6566793549,0.19459617904999998
90,0.1417467446014787,0.1374485228338065,0.09861368813547917,0.12279449365,0.7473773370000001,0.20019321895
91,0.14161905455276988,0.1374682523932743,0.13067087004428776,0.10374768031500001,0.8516839894,0.18055292
92,0.1191724289002869,0.13450448650245908,0.10368247023331446,0.111174594145,0.555572559,0.18433111274999997
93,0.1265934388035903,0.13511718793895353,0.09981715251730426,0.121398718355,0.5292243059999999,0.188621305875
94,0.13446236372808357,0.13827291019900126,0.10677911394318905,0.11559049050000002,0.621793687,0.1942189055
95,0.13865337840992342,0.13966004176277838,0.10071892928759985,0.12248976315,0.5800569875,0.20034217615
96,0.1832963611253788,0.15513122059233492,0.1242695714723301,0.12478293299999998,0.705807402,0.22488572942499999
97,0.05123454340714869,0.10793004665025867,0.09111618944538119,0.08334884795000003,0.5489581599,0.154437072625
98,0.33280106232921053,0.20860172848997857,0.14292357331517663,0.18680099784999998,0.681494503,0.32159174245
99,0.12375029093590952,0.13191339913208686,0.1037621468689623,0.112417832,0.6269150381,0.19372168172499998
100,0.09759201104779797,0.12621583692710395,0.09464775146930464,0.10762760050000002,0.49509462699999995,0.17650582355
101,0.0850762278156636,0.12162703525093488,0.10151473303261045,0.093553316,0.463727429,0.17913148385
102,0.28969997850442314,0.19430006191738597,0.15353308002731894,0.15641631455,0.799420447,0.28184819625
103,0.2632555698955203,0.18167311177439102,0.13367964536273252,0.15616110735,0.9092078657,0.264572204575
104,0.057436638262556,0.10865572153188802,0.09465709458475029,0.082788014015,0.6370911,0.155940140595
105,0.04299382841091556,0.10516492485357495,0.08317827875348888,0.08433275679999999,0.53239055,0.15157126625000006
106,0.10891406369752597,0.12914308039942318,0.09925739182518606,0.1074266464,0.591644481,0.18273257803749998
107,0.1342182859589339,0.1401562646233649,0.1080532263254441,0.11310881185,0.515472815,0.20324658140000001
108,0.2236683653323278,0.1667151759020579,0.12248369562046905,0.15082217,0.750339002,0.243025057
109,0.212732691751845,0.16626955951878788,0.11997323547782678,0.1411878165,0.7220464768,0.24332661844999998
110,0.37536595016335583,0.21611337751032247,0.19201072637664274,0.17829897915,1.1321198212,0.31129736075
111,0.1199884074848329,0.13132148313315897,0.11102846917633301,0.10836470979,0.7388099429999999,0.170565397575
112,0.2476091910271636,0.17884627287857593,0.11726372627127658,0.17075219625,0.559763059,0.258480765625
113,0.10751784314774135,0.1282685855242061,0.10397109231156572,0.101187965,0.65292114,0.18160577935
114,0.06444957638429971,0.1143611612326799,0.07950140459173459,0.1025299425,0.4368849469,0.15968325725000004
115,0.08917069659142995,0.12139988519755991,0.09818824604952466,0.09516646649999999,0.6234726533,0.17604091349999998
116,0.14858772869254608,0.14318401660199007,0.10793896796738736,0.11919131649999999,0.556590944,0.2166479685
117,0.1654033847847453,0.1483618011145846,0.11779844481691684,0.12286479,0.717095077,0.20756588505
118,0.1000576371682857,0.12529827757052425,0.10389821925875091,0.10063420145000002,0.6694495819999999,0.16865618905000002
119,0.14634350148034808,0.142044268291651,0.10856455550459149,0.11898246845499999,0.65907383,0.202178765825
120,0.10439559636499807,0.12390935728068084,0.10573118478239042,0.104211487525,0.6923418339999999,0.170830922675
121,0.1299209100492676,0.13565441811728005,0.11038919181121626,0.11057353050000004,0.664295495,0.19007470590000003
122,0.1389060013147322,0.13568883797457815,0.10159928829715506,0.11697025205,0.7932490999999999,0.20097931894999999
123,0.11664611790713973,0.130607093196362,0.09429044081235753,0.113369670435,0.6503632315,0.18836878070000002
124,0.1668264347092296,0.14724716167550006,0.12683672329718165,0.11839845799999998,0.733951424,0.20841594675000003
125,0.028526219322902238,0.09892349778322992,0.08444154078964075,0.07675068015,0.600594625,0.13686293500000002
126,0.17718978160730334,0.15298431978778843,0.12318858268966644,0.12347321230000002,0.731564551,0.215887668325
127,0.1120298735000875,0.1312840241258549,0.10557451055128521,0.10240581609999999,0.604230553,0.1855235746
128,0.14784507251646392,0.1436964557079424,0.11157254901778846,0.1154504813,0.6121932420999999,0.210051496
129,0.10840472154731089,0.12754460619872307,0.10091364340277346,0.10598828630999999,0.5953859950999999,0.18597293909999996
130,0.26459682826014236,0.18345275489078172,0.1481462253413405,0.14674872535,0.84007335,0.26888706269999996
131,0.10141377847963108,0.12489503874393801,0.10598404746257421,0.10038619504999999,0.630808026,0.17478645625
132,0.11957858688059278,0.13363131938603423,0.09215372613571675,0.12016914750000002,0.533885613,0.18811806999999997
133,0.10299082237289364,0.12796395358286194,0.09883912243095237,0.10865370934999997,0.535710987,0.17317587485000002
134,0.13266277326207793,0.12975148672687467,0.11082710794376943,0.10787647045000001,1.017600313,0.18235973767500002
135,0.19099655059796128,0.1580771655333849,0.11114167322403469,0.1396702577,0.57773751,0.23857259912499998
136,0.18170856291829762,0.15375793917533415,0.12127998848474415,0.12638602799999998,0.6508194209,0.231223371175
137,0.13994956256941005,0.13815305802578007,0.10049072164521926,0.12200090669999998,0.754514873,0.19123946700000005
138,0.19874220794393394,0.158864793892189,0.11571697634630596,0.14454223195000002,0.6990644930000001,0.226325731275
139,0.19779051432076272,0.16073604163839988,0.12026443128902303,0.1343485995,0.627088509,0.24241414649999998
140,0.06821423475128904,0.11330388031084002,0.09700208467483831,0.08926644935,0.603584259,0.157734539975
141,0.19310227002386826,0.15986060641397284,0.11492014536855662,0.13767511275,0.726817996,0.22223724447499998
142,0.1524753273240661,0.14440580728662716,0.11213375352731059,0.11589073559999999,0.647568539,0.21533740325
143,0.273860422532816,0.18579997490621394,0.1635677739877303,0.1359508673,1.0360191989,0.267452763325
144,0.16977110976095136,0.1460005598796123,0.1168852310373579,0.12149732611,0.9505590210000001,0.20635615224999998
145,0.13397983926239732,0.1353842221501949,0.11550706533847604,0.1075784975,0.770585775,0.189522977475
146,0.11816716279057621,0.13383560011379197,0.11190431354868827,0.10440311805,0.648875516,0.1758251061775
147,0.19137235519905116,0.15704541169961916,0.11127194775147028,0.143393753445,0.621834204,0.22891416825
148,0.17546655128549368,0.14621477539289898,0.13363201296016827,0.10965049600000001,1.123143285,0.20359285175
149,0.08254755297904574,0.11830908567937339,0.10286523054702162,0.09409192195,0.676482827,0.155320564375
150,0.10908396757972867,0.12825875430033418,0.09952122024982392,0.10378620379999999,0.6350510119999999,0.1891404990625
151,0.10436994142125974,0.12586020718738097,0.09964399146026358,0.10459093000000003,0.5956760050000001,0.1846836132
152,0.18841072018352276,0.15849262098479927,0.11827819633953573,0.13386418653999999,0.659463404,0.22340432435000002
153,0.17164067188366589,0.15315086559524993,0.11184486478696289,0.1297734678,0.512466816,0.22698401824999997
154,0.14088293984382447,0.14121688215559686,0.09480388335401096,0.1290746554,0.536013842,0.201256947675
155,0.1908663896569916,0.15946579027395213,0.12934253387704586,0.12819248400000002,0.742374808,0.213877233125
156,0.08822705665772243,0.12302861811627361,0.09226245768627635,0.10308378361000001,0.47141327,0.17619830629
157,0.14095370919722933,0.1400871078579147,0.10542324449658856,0.11833747854999997,0.6727025360000001,0.19777225025000003
158,0.04296538934200019,0.10657033705050585,0.08565283888762822,0.08704865,0.4829410468,0.14241183549999997
159,0.11799468489843071,0.13077520433549508,0.10192705574987346,0.10874767309999998,0.611128166,0.194048797825
160,0.12733813000933128,0.13766911214377672,0.09817558170181061,0.11641511315,0.454904199,0.20582009662500003
161,0.28951253883051326,0.195468219488275,0.14949400177216615,0.1658667489,0.69097287582,0.27410809597499997
162,0.16431034965642,0.14810917829368903,0.10742266526372356,0.1333618015,0.5826476660000001,0.2119434323
163,0.23504782232411078,0.17565460444981576,0.1175496564935837,0.15636440299999999,0.6683816433,0.253894788275
164,0.13270359979152008,0.13886679426827406,0.10922846115462291,0.11224045599999999,0.5642186027,0.1975355424425
165,0.06690029439515506,0.11508323916430097,0.0963818424426512,0.08749692150000005,0.47566238,0.16779245104999999
166,0.1488053774377608,0.1415316638153369,0.11386802753502244,0.11756417150000004,0.6450143229,0.20654903324999996
167,0.11392891277619013,0.1306206270401499,0.10625920804225547,0.104726471,0.617340781,0.18473425175
168,0.19064400922045596,0.15860643056750015,0.11374113761496316,0.1363501405,0.7073730997000001,0.225925046925
169,0.31183575229606114,0.20155045024927423,0.15962716333422755,0.1624117336,1.041345835,0.2740678107
170,0.06494053108936945,0.11243971724215418,0.09872392401297911,0.08795797085000001,0.6373935606,0.1476396375
171,0.0653965680608103,0.11341713411837712,0.08487244114832564,0.09795217604999996,0.490394727,0.16115332435
172,0.2233324392763839,0.1698338348796858,0.1349411603595603,0.13690000395000002,0.646260545,0.256472984725
173,0.4569169063410432,0.25568774556305995,0.18404051394032162,0.21545858699999998,0.9316481397,0.37706577799999996
174,0.15273017788423135,0.14377958468115706,0.11547750195936819,0.11597007344999999,0.6898108497000001,0.207641952
175,0.08804805597979506,0.11956425071502831,0.0973924529300532,0.097755421,0.633162588,0.17222346695000001
176,0.07039868083262531,0.11551470368193141,0.08609662673448584,0.09860156185999999,0.4462890034,0.17044591900000003
177,0.09800319428410702,0.12443785097940024,0.09377464918432837,0.1065316835,0.5600488414,0.17971318635
178,0.14852827876520078,0.14270178834899397,0.10591514163436803,0.12563425543,0.622191414,0.19917581840575
