dimension,edi_score,mi_score,wilcoxon_score,rfe_score
510,0.8711097850513634,0.35554892525681747,1.0,1.0
385,0.8231998727605407,0.23452842059087917,1.0,0.8814709432118246
751,0.82001861895474,0.3226820829841421,1.0,0.7774110117895583
272,0.8145515637656809,0.36500799653635196,1.0,0.7077498222920529
236,0.8128923893428536,0.07404547522563204,1.0,0.9904164714886358
461,0.8082973642762535,0.27570525435147086,1.0,0.7657815670297966
555,0.8,1.0,1.0,0.0
709,0.7944430672187349,0.1504449408928239,1.0,0.8217703952008509
507,0.7857997016795767,0.14907385469034842,1.0,0.7799246537075347
382,0.7750561265446277,0.1477762969524881,1.0,0.7275043357706508
418,0.7629324566695245,0.16730125589686648,1.0,0.6473610274507556
126,0.7597466950418205,0.05930381483286019,1.0,0.7394296603762422
73,0.7541443812493922,0.1725413265588579,1.0,0.5981805796881033
587,0.7528549414558446,0.09059131437181335,1.0,0.6736833929074096
737,0.752694057304706,0.08650327008154524,1.0,0.6769670164419842
611,0.7512442042235519,0.07315316366360249,1.0,0.683067857454157
343,0.7435147689175988,0.17151970997294003,1.0,0.5460541346150541
102,0.726429246883993,0.06328247550183679,1.0,0.5688637589181286
378,0.7253563553001801,0.12824731020991026,1.0,0.4985344662909899
438,0.7207038477113923,0.04564260645577186,1.0,0.5578766321011894
98,0.670985428660337,0.3549271433016846,1.0,0.0
725,0.6634765367400324,0.31738268370016187,1.0,0.0
401,0.6601983709823915,0.3009918549119579,1.0,0.0
486,0.656825694331415,0.2841284716570752,1.0,0.0
678,0.6543486236348408,0.27174311817420405,1.0,0.0
234,0.6522383745539885,0.26119187276994243,1.0,0.0
595,0.6503432380684832,0.251716190342416,1.0,0.0
338,0.6477627204225708,0.2388136021128538,1.0,0.0
534,0.6462970681127669,0.23148534056383424,1.0,0.0
756,0.6445750587876977,0.2228752939384885,1.0,0.0
695,0.644438444208518,0.2221922210425905,1.0,0.0
544,0.6437687890815412,0.21884394540770646,1.0,0.0
412,0.6424412180010892,0.21220609000544616,1.0,0.0
593,0.642166468546471,0.21083234273235485,1.0,0.0
167,0.6419464365408547,0.2097321827042738,1.0,0.0
476,0.6410606978081279,0.2053034890406398,1.0,0.0
368,0.6408342825608796,0.20417141280439824,1.0,0.0
498,0.6404206984750349,0.20210349237517436,1.0,0.0
644,0.6397276294126486,0.19863814706324295,1.0,0.0
383,0.6389889122186554,0.19494456109327696,1.0,0.0
237,0.638543919798352,0.19271959899175986,1.0,0.0
577,0.6380489178932452,0.19024458946622644,1.0,0.0
618,0.6379762982469576,0.18988149123478787,1.0,0.0
647,0.6373227259898806,0.1866136299494032,1.0,0.0
659,0.6366682016286872,0.18334100814343599,1.0,0.0
227,0.6360132598110553,0.18006629905527627,1.0,0.0
724,0.6358755719431897,0.17937785971594838,1.0,0.0
550,0.6353246543353858,0.17662327167692868,1.0,0.0
68,0.6331451396163502,0.16572569808175122,1.0,0.0
83,0.6328838319721786,0.16441915986089292,1.0,0.0
17,0.6323252202215385,0.1616261011076927,1.0,0.0
570,0.6322815341394774,0.16140767069738696,1.0,0.0
